date_x,year,INDPRO_PC1,PCEPI,PCEPI_PCA,inflation,unemp,lagged_unemp,market_exp,target_change,lag_DFEDTAR,DFEDTAR,d_meeting,scale,d_crisis,TRY_3M,TRY_2Y,TRY_10Y,FF_TAR,date_y,d_dec,d_unc,d_inc,d_m075,d_m050,d_m025,d_0,d_025,d_050,d_075,ord_policy,d_nineeleven,date,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11,d_month_12,d_month_1_fomc,d_month_2_fomc,d_month_3_fomc,d_month_4_fomc,d_month_5_fomc,d_month_6_fomc,d_month_7_fomc,d_month_8_fomc,d_month_9_fomc,d_month_10_fomc,d_month_11_fomc,d_month_12_fomc,target_change_last,target_change_last_fomc
1981-11-01,1981,-1.10097,46.065,6.608510000000001,0.5347,8.3,7.9,,,,,1,2.3076923076923075,0,,12.881666666666668,13.392777777777773,,,,,,,,,,,,,21,0,11/01/1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,
1981-12-01,1981,-2.7309900000000003,46.208,3.78944,0.31043000000000004,8.5,8.3,,,,,1,3.4444444444444446,0,,13.290454545454544,13.724545454545456,,,,,,,,,,,,,21,0,12/01/1981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
1982-01-01,1982,-4.12165,46.483,7.38008,0.59514,8.6,8.5,,,,,0,0.0,0,12.918000000000001,14.568000000000001,14.594,,,,,,,,,,,,,21,0,01/01/1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1982-02-01,1982,-1.77,46.622,3.64802,0.29903,8.9,8.6,,,,,1,1.0769230769230769,0,14.279444444444444,14.823333333333336,14.425555555555556,,,,,,,,,,,,,21,0,02/01/1982,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1982-03-01,1982,-3.03243,46.742,3.1327700000000003,0.25739,9.0,8.9,,,,,1,31.0,0,13.314782608695653,14.194347826086956,13.861304347826087,,,,,,,,,,,,,21,0,03/01/1982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1982-04-01,1982,-3.45596,46.76600000000001,0.6178899999999999,0.05135,9.3,9.0,,,,,0,0.0,0,13.344761904761903,14.202380952380954,13.871904761904762,,,,,,,,,,,,,21,0,04/01/1982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1982-05-01,1982,-4.6449,47.043,7.34391,0.59231,9.4,9.3,,,,,1,2.3846153846153846,0,12.714,13.777000000000001,13.622499999999999,,,,,,,,,,,,,21,0,05/01/1982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1982-06-01,1982,-5.41224,47.38399999999999,9.05373,0.72487,9.6,9.4,,,,,0,0.0,0,13.078636363636365,14.465454545454547,14.299545454545456,,,,,,,,,,,,,21,0,06/01/1982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1982-07-01,1982,-6.3211900000000005,47.665,7.353089999999999,0.5930300000000001,9.8,9.6,,,,,1,1.0333333333333334,0,11.863333333333333,13.797142857142857,13.946190476190477,,,,,,,,,,,,,21,0,07/01/1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1982-08-01,1982,-7.12949,47.813,3.7903,0.3105,9.8,9.8,,,,,1,4.428571428571429,0,8.997272727272726,12.32363636363636,13.055000000000001,,,,,,,,,,,,,21,0,08/01/1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
1982-09-01,1982,-6.859610000000001,47.94600000000001,3.38955,0.27817,10.1,9.8,,,,,0,0.0,0,8.192857142857141,11.783333333333335,12.339047619047616,10.25,,,,,,,,,,,,21,0,09/01/1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1982-10-01,1982,-7.062589999999998,48.215,6.944260000000001,0.56105,10.4,10.1,,-0.75,10.25,9.5,1,1.1923076923076923,0,7.9674999999999985,10.187499999999998,10.906500000000001,9.596774193548388,,,,,,,,,,,,6,0,10/01/1982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1982-11-01,1982,-6.36297,48.359,3.64341,0.29866,10.8,10.4,,-0.5,9.5,9.0,1,2.142857142857143,0,8.346315789473683,9.795789473684211,10.550526315789472,9.3,,,,,,,,,,,,5,0,11/01/1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.75,-0.75
1982-12-01,1982,-6.01043,48.432,1.82657,0.15095,10.8,10.8,,-0.5,9.0,8.5,1,3.1,0,8.202727272727273,9.662272727272729,10.54,8.709677419354838,,,,,,,,,,,,5,0,12/01/1982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,-0.5
1983-01-01,1983,-2.24255,48.659,5.77166,0.4687,10.4,10.8,,0.0,8.5,8.5,0,0.0,0,8.11714285714286,9.327619047619049,10.457142857142859,8.5,,,,,,,,,,,,10,0,01/01/1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.0
1983-02-01,1983,-4.74215,48.74100000000001,2.04109,0.16852,10.4,10.4,,0.0,8.5,8.5,1,1.4736842105263157,0,8.39421052631579,9.636315789473684,10.724736842105262,8.5,,,,,,,,,,,,10,0,02/01/1983,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1983-03-01,1983,-3.23117,48.804,1.56213,0.12925,10.3,10.4,,0.125,8.5,8.625,1,15.5,0,8.659565217391304,9.656086956521738,10.506521739130438,8.504032258064516,,,,,,,,,,,,12,0,03/01/1983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1983-04-01,1983,-1.17949,49.027,5.62308,0.45693,10.2,10.3,,0.0,8.625,8.625,0,0.0,0,8.513499999999999,9.568,10.4,8.625,,,,,,,,,,,,10,0,04/01/1983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0
1983-05-01,1983,0.14040999999999998,49.166,3.45576,0.28352,10.1,10.2,,0.125,8.625,8.75,1,4.428571428571429,0,8.495714285714286,9.489047619047618,10.38,8.653225806451612,,,,,,,,,,,,12,0,05/01/1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
1983-06-01,1983,1.08007,49.349,4.559080000000002,0.37221,10.1,10.1,,0.25,8.75,9.0,0,0.0,0,9.139545454545454,10.181818181818183,10.848636363636365,8.808333333333334,,,,,,,,,,,,14,0,06/01/1983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0
1983-07-01,1983,2.92991,49.627,6.97345,0.56333,9.4,10.1,,0.4375,9.0,9.4375,1,1.7222222222222223,0,9.4495,10.685,11.376999999999999,9.21774193548387,,,,,,,,,,,,16,0,07/01/1983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0.25
1983-08-01,1983,4.99845,49.84,5.27376,0.4292,9.5,9.4,,0.0625,9.4375,9.5,1,3.875,0,9.73913043478261,11.070434782608697,11.846086956521738,9.491935483870968,,,,,,,,,,,,11,0,08/01/1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4375,0.4375
1983-09-01,1983,6.91565,50.014,4.27079,0.34912,9.2,9.5,,-0.125,9.5,9.375,0,0.0,0,9.361428571428574,10.790000000000001,11.653809523809525,9.433333333333334,,,,,,,,,,,,1,0,09/01/1983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0
1983-10-01,1983,8.77378,50.099,2.0586,0.16995,8.8,9.2,,0.0,9.375,9.375,1,1.1481481481481481,0,8.988000000000001,10.571000000000002,11.541,9.375,,,,,,,,,,,,10,0,10/01/1983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.125,-0.125
1983-11-01,1983,9.59294,50.17,1.71395,0.14172,8.5,8.8,,0.0,9.375,9.375,1,2.0,0,9.11105263157895,10.664210526315786,11.690000000000003,9.375,,,,,,,,,,,,10,0,11/01/1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
1983-12-01,1983,10.9694,50.198,0.67178,0.055810000000000005,8.3,8.5,,0.0,9.375,9.375,1,2.8181818181818183,0,9.357619047619048,10.836666666666666,11.82952380952381,9.375,,,,,,,,,,,,10,0,12/01/1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
1984-01-01,1984,11.03095,50.416,5.33766,0.43428,8.0,8.3,,0.0,9.375,9.375,0,0.0,0,9.263809523809524,10.642380952380952,11.674285714285713,9.375,,,,,,,,,,,,10,0,01/01/1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1984-02-01,1984,12.20861,50.755,8.37406,0.6724100000000001,7.8,8.0,,0.0,9.375,9.375,1,1.0,0,9.459473684210527,10.785263157894738,11.842105263157896,9.375,,,,,,,,,,,,10,0,02/01/1984,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1984-03-01,1984,11.85376,50.922,4.02062,0.32903000000000004,7.8,7.8,,1.125,9.375,10.5,1,7.75,0,9.889545454545454,11.314545454545454,12.319090909090905,9.483870967741936,,,,,,,,,,,,20,0,03/01/1984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1984-04-01,1984,11.19747,51.115,4.64415,0.37901,7.7,7.8,,0.0,10.5,10.5,0,0.0,0,10.073,11.685999999999998,12.6335,10.5,,,,,,,,,,,,10,0,04/01/1984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0.0
1984-05-01,1984,10.96569,51.18,1.53669,0.12716,7.4,7.7,,0.0,10.5,10.5,1,3.4444444444444446,0,10.223181818181818,12.469999999999999,13.408636363636363,10.5,,,,,,,,,,,,10,0,05/01/1984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
1984-06-01,1984,10.69039,51.271,2.15464,0.1778,7.2,7.4,,0.0,10.5,10.5,0,0.0,0,10.260476190476192,12.906666666666668,13.562857142857146,10.5,,,,,,,,,,,,10,0,06/01/1984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1984-07-01,1984,9.38286,51.455,4.39256,0.35888000000000003,7.5,7.2,,0.75,10.5,11.25,1,2.2142857142857144,0,10.53095238095238,12.877619047619046,13.362380952380953,11.040322580645162,,,,,,,,,,,,19,0,07/01/1984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1984-08-01,1984,8.278839999999999,51.613,3.74764,0.30706,7.5,7.5,,0.25,11.25,11.5,1,3.1,0,10.900434782608697,12.434347826086954,12.716086956521737,11.435483870967742,,,,,,,,,,,,14,0,08/01/1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.75
1984-09-01,1984,6.4751699999999985,51.683,1.63969,0.13562000000000002,7.3,7.5,,-0.5,11.5,11.0,0,0.0,0,10.795789473684211,12.204736842105262,12.522631578947369,11.375,,,,,,,,,,,,5,0,09/01/1984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
1984-10-01,1984,5.42324,51.805,2.86972,0.23605,7.4,7.3,,-1.0,11.0,10.0,1,1.0689655172413792,0,10.124545454545453,11.599999999999998,12.160454545454547,10.435483870967742,,,,,,,,,,,,8,0,10/01/1984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5,-0.5
1984-11-01,1984,5.47064,51.877,1.6806,0.13898,7.2,7.4,,-1.0,10.0,9.0,1,1.3043478260869565,0,8.924736842105265,10.648947368421053,11.572631578947368,9.483333333333333,,,,,,,,,,,,8,0,11/01/1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,-1.0
1984-12-01,1984,5.03472,52.023,3.42999,0.28143,7.3,7.2,,-0.875,9.0,8.125,1,2.3846153846153846,0,8.3375,10.1815,11.4995,8.588709677419354,,,,,,,,,,,,7,0,12/01/1984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,-1.0
1985-01-01,1985,2.8186400000000003,52.283,6.16498,0.49978,7.3,7.3,,0.125,8.125,8.25,0,0.0,0,8.02,9.930952380952382,11.384285714285717,8.15725806451613,,,,,,,,,,,,12,0,01/01/1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.875,-0.0
1985-02-01,1985,2.73056,52.527,5.7463,0.46669,7.2,7.3,,0.125,8.25,8.375,1,1.8666666666666667,0,8.557222222222222,10.165555555555558,11.508888888888889,8.316964285714286,,,,,,,,,,,,12,0,02/01/1985,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0.125
1985-03-01,1985,2.3917900000000003,52.732,4.78515,0.39028,7.2,7.2,,0.125,8.375,8.5,1,6.2,0,8.829999999999998,10.712857142857144,11.855238095238096,8.391129032258064,,,,,,,,,,,,12,0,03/01/1985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.125,0.125
1985-04-01,1985,1.47499,52.808,1.74328,0.14413,7.3,7.2,,-0.25,8.5,8.25,0,0.0,0,8.221904761904764,10.08904761904762,11.434761904761903,8.45,,,,,,,,,,,,3,0,04/01/1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0
1985-05-01,1985,1.13921,52.934,2.90108,0.2386,7.2,7.3,,-0.5,8.25,7.75,1,3.1,0,7.733181818181816,9.394090909090911,10.846818181818183,8.056451612903226,,,,,,,,,,,,5,0,05/01/1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.25,-0.25
1985-06-01,1985,0.86141,53.078,3.3137300000000005,0.27204,7.4,7.2,,0.0,7.75,7.75,0,0.0,0,7.1800000000000015,8.688,10.156,7.75,,,,,,,,,,,,10,0,06/01/1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.0
1985-07-01,1985,-0.10841,53.208,2.97899,0.24492,7.4,7.4,,0.0,7.75,7.75,1,1.4761904761904763,0,7.316363636363638,8.773181818181818,10.306818181818182,7.721774193548387,,,,,,,,,,,,10,0,07/01/1985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1985-08-01,1985,0.21002,53.38399999999999,4.04234,0.33078,7.1,7.4,,0.0625,7.75,7.8125,1,2.8181818181818183,0,7.370454545454544,8.943636363636365,10.331818181818182,7.772177419354839,,,,,,,,,,,,11,0,08/01/1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
1985-09-01,1985,0.82105,53.474,2.0419400000000003,0.16859000000000002,7.1,7.1,,0.1875,7.8125,8.0,0,0.0,0,7.3331578947368445,8.983157894736843,10.373157894736842,7.96875,,,,,,,,,,,,13,0,09/01/1985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0
1985-10-01,1985,0.57001,53.563,2.01562,0.16644,7.1,7.1,,0.0,8.0,8.0,1,1.0333333333333334,0,7.4009090909090895,8.864545454545455,10.236818181818181,8.0,,,,,,,,,,,,10,0,10/01/1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1875,0.1875
1985-11-01,1985,0.51312,53.719,3.55148,0.29125,7.0,7.1,,0.0,8.0,8.0,1,1.2,0,7.476315789473683,8.581052631578949,9.781578947368423,8.0,,,,,,,,,,,,10,0,11/01/1985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
1985-12-01,1985,1.45155,53.9,4.11904,0.33694,7.0,7.0,,-0.25,8.0,7.75,1,2.2142857142857144,0,7.329999999999999,8.146666666666667,9.25904761904762,7.887096774193548,,,,,,,,,,,,3,0,12/01/1985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
1986-01-01,1986,2.08515,54.148,5.66322,0.46011,6.7,7.0,,0.0,7.75,7.75,0,0.0,0,7.301904761904762,8.142380952380952,9.193809523809524,7.75,,,,,,,,,,,,10,0,01/01/1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.0
1986-02-01,1986,1.06884,54.148,0.0,0.0,7.2,6.7,,0.0,7.75,7.75,1,1.75,0,7.290526315789474,7.967368421052631,8.70421052631579,7.75,,,,,,,,,,,,10,0,02/01/1986,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1986-03-01,1986,0.21055,54.029,-2.60557,-0.21977,7.2,7.2,,-0.5,7.75,7.25,0,0.0,0,6.7639999999999985,7.214499999999999,7.778499999999998,7.346774193548387,,,,,,,,,,,,5,0,03/01/1986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1986-04-01,1986,0.51645,53.918,-2.43768,-0.20545,7.1,7.2,,-0.5,7.25,6.75,1,1.0344827586206897,0,6.235454545454547,6.694999999999999,7.29909090909091,7.122916666666667,,,,,,,,,,,,5,0,04/01/1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5,-0.5
1986-05-01,1986,0.59185,54.017,2.22573,0.18361,7.2,7.1,,0.0625,6.75,6.8125,1,2.8181818181818183,0,6.334761904761905,7.067142857142857,7.709523809523809,6.770161290322581,,,,,,,,,,,,11,0,05/01/1986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5,-0.5
1986-06-01,1986,0.19064,54.218,4.55779,0.37211,7.2,7.2,,0.0625,6.8125,6.875,0,0.0,0,6.396666666666667,7.184761904761906,7.799523809523808,6.866666666666666,,,,,,,,,,,,11,0,06/01/1986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0
1986-07-01,1986,1.4112,54.231,0.28811,0.02398,7.0,7.2,,-0.5,6.875,6.375,1,1.4090909090909092,0,5.999545454545454,6.666363636363636,7.303181818181818,6.536290322580645,,,,,,,,,,,,5,0,07/01/1986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0625,0.0625
1986-08-01,1986,0.85787,54.3,1.5375299999999998,0.12722999999999998,6.9,7.0,,-0.5,6.375,5.875,1,2.5833333333333335,0,5.685238095238095,6.326190476190476,7.165714285714284,6.19758064516129,,,,,,,,,,,,5,0,08/01/1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5,-0.5
1986-09-01,1986,0.62816,54.477,3.9825,0.32597,7.0,6.9,,0.0,5.875,5.875,1,4.285714285714286,0,5.352380952380953,6.3461904761904755,7.447619047619048,5.875,,,,,,,,,,,,10,0,09/01/1986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.5,-0.5
1986-10-01,1986,1.51836,54.575,2.1802,0.17989000000000002,7.0,7.0,,0.0,5.875,5.875,0,0.0,0,5.323181818181819,6.27909090909091,7.426363636363635,5.875,,,,,,,,,,,,10,0,10/01/1986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1986-11-01,1986,1.63724,54.673,2.17624,0.17957,6.9,7.0,,0.0,5.875,5.875,1,1.2,0,5.500000000000002,6.276666666666666,7.2505555555555565,5.875,,,,,,,,,,,,10,0,11/01/1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
1986-12-01,1986,1.43131,54.746,1.61407,0.13352,6.6,6.9,,0.0,5.875,5.875,1,2.066666666666667,0,5.682727272727272,6.271818181818182,7.112727272727271,5.875,,,,,,,,,,,,10,0,12/01/1986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
1987-01-01,1987,0.65363,55.002,5.75796,0.46761,6.6,6.6,,0.125,5.875,6.0,0,0.0,0,5.577999999999999,6.226,7.084500000000001,5.983870967741935,,,,,,,,,,,,12,0,01/01/1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1987-02-01,1987,2.64427,55.195,4.29298,0.3509,6.6,6.6,,0.0,6.0,6.0,1,1.6470588235294117,0,5.751052631578947,6.397894736842104,7.2505263157894735,6.0,,,,,,,,,,,,10,0,02/01/1987,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0.125
1987-03-01,1987,3.49121,55.341,3.22079,0.26452,6.6,6.6,,0.0,6.0,6.0,0,0.0,0,5.765909090909091,6.424545454545455,7.248636363636364,6.0,,,,,,,,,,,,10,0,03/01/1987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1987-04-01,1987,4.11104,55.547,4.55945,0.37224,6.3,6.6,,0.5,6.0,6.5,1,1.0,0,5.815714285714286,7.024285714285715,8.022857142857143,6.016666666666667,,,,,,,,,,,,17,0,04/01/1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
1987-05-01,1987,4.55698,55.688,3.08896,0.25384,6.3,6.3,,0.25,6.5,6.75,1,2.5833333333333335,0,5.846500000000001,7.7615,8.613000000000001,6.580645161290323,,,,,,,,,,,,14,0,05/01/1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5
1987-06-01,1987,5.3866,55.899,4.64272,0.3789,6.2,6.3,,0.0,6.75,6.75,0,0.0,0,5.854545454545454,7.573181818181817,8.402272727272727,6.75,,,,,,,,,,,,10,0,06/01/1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
1987-07-01,1987,5.5261,56.028,2.8047,0.23077,6.1,6.2,,-0.125,6.75,6.625,1,1.2916666666666667,0,5.879090909090909,7.4422727272727265,8.446818181818182,6.629032258064516,,,,,,,,,,,,1,0,07/01/1987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1987-08-01,1987,6.54516,56.25,4.85977,0.39623,6.0,6.1,,0.125,6.625,6.75,1,2.3846153846153846,0,6.233333333333331,7.752857142857143,8.760476190476188,6.645161290322581,,,,,,,,,,,,12,0,08/01/1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.125,-0.125
1987-09-01,1987,6.60244,56.43899999999999,4.10735,0.336,5.9,6.0,,0.5625,6.75,7.3125,1,3.75,0,6.621428571428572,8.34380952380952,9.421904761904763,7.21875,,,,,,,,,,,,18,0,09/01/1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.125,0.125
1987-10-01,1987,7.65401,56.618,3.87297,0.31716,6.0,5.9,,0.0,7.3125,7.3125,0,0.0,0,6.350952380952381,8.397619047619047,9.519999999999998,7.3125,,,,,,,,,,,,10,0,10/01/1987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.0
1987-11-01,1987,7.72841,56.726000000000006,2.31319,0.19075,5.8,6.0,,-0.5,7.3125,6.8125,1,1.1111111111111112,0,5.890000000000001,7.692631578947368,8.860526315789471,6.8625,,,,,,,,,,,,5,0,11/01/1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
1987-12-01,1987,7.3566,56.831,2.24396,0.1851,5.7,5.8,,0.0,6.8125,6.8125,1,2.066666666666667,0,5.959545454545454,7.857727272727275,8.987727272727273,6.8125,,,,,,,,,,,,10,0,12/01/1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,-0.5
1988-01-01,1988,7.734939999999999,57.051,4.74554,0.38711,5.7,5.7,,-0.1875,6.8125,6.625,0,0.0,0,6.004736842105263,7.629999999999998,8.665789473684208,6.788306451612903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,01/01/1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1988-02-01,1988,6.8052800000000016,57.135,1.78122,0.14724,5.7,5.7,,-0.125,6.625,6.5,1,1.5263157894736843,0,5.8425,7.180499999999999,8.212,6.543103448275862,1988-02-10,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,02/01/1988,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.1875,-0.1875
1988-03-01,1988,6.87983,57.332,4.21694,0.3448,5.7,5.7,,0.25,6.5,6.75,1,15.5,0,5.869999999999999,7.270434782608694,8.373478260869565,6.516129032258065,1988-03-29,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14,0,03/01/1988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.125,-0.125
1988-04-01,1988,6.81123,57.611,5.9985300000000015,0.48664,5.4,5.7,,0.0,6.75,6.75,0,0.0,0,6.083,7.589499999999999,8.7185,6.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,04/01/1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
1988-05-01,1988,6.00183,57.778,3.5345,0.28988,5.6,5.4,,0.5,6.75,7.25,1,2.2142857142857144,0,6.454285714285714,7.995714285714284,9.089047619047617,6.991935483870968,1988-05-17,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,17,0,05/01/1988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
