speaker,date,speaker_id,votingmember,ambdiss,tighterdiss,easierdiss
greenspan,2001-04-18,id_18,1,0,0,0
meyer,2001-05-15,id_38,1,0,0,0
minehan,2001-05-15,id_39,1,0,0,0
gramlich,2001-05-15,id_17,1,0,0,0
poole,2001-05-15,id_49,1,0,0,0
greenspan,2001-05-15,id_18,1,0,0,0
kelley,2001-05-15,id_28,1,0,0,0
hoenig,2001-05-15,id_23,1,0,1,0
ferguson,2001-05-15,id_13,1,0,0,0
mcdonough,2001-05-15,id_35,1,0,0,0
moskow,2001-05-15,id_41,1,0,0,0
greenspan,2001-06-27,id_18,1,0,0,0
kelley,2001-06-27,id_28,1,0,0,0
mcdonough,2001-06-27,id_35,1,0,0,0
ferguson,2001-06-27,id_13,1,0,0,0
moskow,2001-06-27,id_41,1,0,0,0
meyer,2001-06-27,id_38,1,0,0,0
minehan,2001-06-27,id_39,1,0,0,0
hoenig,2001-06-27,id_23,1,0,0,0
gramlich,2001-06-27,id_17,1,0,0,0
poole,2001-06-27,id_49,1,0,1,0
ferguson,2001-08-21,id_13,1,0,0,0
mcdonough,2001-08-21,id_35,1,0,0,0
hoenig,2001-08-21,id_23,1,0,0,0
greenspan,2001-08-21,id_18,1,0,0,0
moskow,2001-08-21,id_41,1,0,0,0
meyer,2001-08-21,id_38,1,0,0,0
minehan,2001-08-21,id_39,1,0,0,0
poole,2001-08-21,id_49,1,0,0,0
gramlich,2001-08-21,id_17,1,0,0,0
kelley,2001-08-21,id_28,1,0,0,0
poole,2001-09-17,id_49,1,0,0,0
minehan,2001-09-17,id_39,1,0,0,0
hoenig,2001-09-17,id_23,1,0,0,0
moskow,2001-09-17,id_41,1,0,0,0
meyer,2001-09-17,id_38,1,0,0,0
gramlich,2001-09-17,id_17,1,0,0,0
mcdonough,2001-09-17,id_35,1,0,0,0
ferguson,2001-09-17,id_13,1,0,0,0
greenspan,2001-09-17,id_18,1,0,0,0
kelley,2001-09-17,id_28,1,0,0,0
hoenig,2001-10-02,id_23,1,0,0,0
moskow,2001-10-02,id_41,1,0,0,0
ferguson,2001-10-02,id_13,1,0,0,0
mcdonough,2001-10-02,id_35,1,0,0,0
kelley,2001-10-02,id_28,1,0,0,0
greenspan,2001-10-02,id_18,1,0,0,0
gramlich,2001-10-02,id_17,1,0,0,0
poole,2001-10-02,id_49,1,0,0,0
meyer,2001-10-02,id_38,1,0,0,0
minehan,2001-10-02,id_39,1,0,0,0
kelley,2001-11-06,id_28,1,0,0,0
mcdonough,2001-11-06,id_35,1,0,0,0
ferguson,2001-11-06,id_13,1,0,0,0
greenspan,2001-11-06,id_18,1,0,0,0
minehan,2001-11-06,id_39,1,0,0,0
moskow,2001-11-06,id_41,1,0,0,0
meyer,2001-11-06,id_38,1,0,0,0
gramlich,2001-11-06,id_17,1,0,0,0
hoenig,2001-11-06,id_23,1,0,0,0
poole,2001-11-06,id_49,1,0,0,0
minehan,2001-12-11,id_39,1,0,0,0
olson,2001-12-11,id_43,1,0,0,0
greenspan,2001-12-11,id_18,1,0,0,0
hoenig,2001-12-11,id_23,1,0,1,0
ferguson,2001-12-11,id_13,1,0,0,0
poole,2001-12-11,id_49,1,0,0,0
moskow,2001-12-11,id_41,1,0,0,0
meyer,2001-12-11,id_38,1,0,0,0
bies,2001-12-11,id_2,1,0,0,0
gramlich,2001-12-11,id_17,1,0,0,0
mcdonough,2001-12-11,id_35,1,0,0,0
gramlich,2002-01-30,id_17,1,0,0,0
bies,2002-01-30,id_2,1,0,0,0
jordan,2002-01-30,id_26,1,0,0,0
ferguson,2002-01-30,id_13,1,0,0,0
santomero,2002-01-30,id_53,1,0,0,0
olson,2002-01-30,id_43,1,0,0,0
mcdonough,2002-01-30,id_35,1,0,0,0
greenspan,2002-01-30,id_18,1,0,0,0
stern,2002-01-30,id_55,1,0,0,0
mcteer,2002-01-30,id_36,1,0,0,0
jordan,2002-03-19,id_26,1,0,0,0
stern,2002-03-19,id_55,1,0,0,0
mcteer,2002-03-19,id_36,1,0,0,0
olson,2002-03-19,id_43,1,0,0,0
gramlich,2002-03-19,id_17,1,0,0,0
greenspan,2002-03-19,id_18,1,0,0,0
bies,2002-03-19,id_2,1,0,0,0
ferguson,2002-03-19,id_13,1,0,0,0
santomero,2002-03-19,id_53,1,0,0,0
mcdonough,2002-03-19,id_35,1,0,0,0
gramlich,2002-05-07,id_17,1,0,0,0
stern,2002-05-07,id_55,1,0,0,0
bies,2002-05-07,id_2,1,0,0,0
mcteer,2002-05-07,id_36,1,0,0,0
mcdonough,2002-05-07,id_35,1,0,0,0
olson,2002-05-07,id_43,1,0,0,0
santomero,2002-05-07,id_53,1,0,0,0
ferguson,2002-05-07,id_13,1,0,0,0
greenspan,2002-05-07,id_18,1,0,0,0
jordan,2002-05-07,id_26,1,0,0,0
stern,2002-06-26,id_55,1,0,0,0
santomero,2002-06-26,id_53,1,0,0,0
olson,2002-06-26,id_43,1,0,0,0
ferguson,2002-06-26,id_13,1,0,0,0
jordan,2002-06-26,id_26,1,0,0,0
gramlich,2002-06-26,id_17,1,0,0,0
bies,2002-06-26,id_2,1,0,0,0
greenspan,2002-06-26,id_18,1,0,0,0
mcteer,2002-06-26,id_36,1,0,0,0
mcdonough,2002-06-26,id_35,1,0,0,0
greenspan,2002-08-13,id_18,1,0,0,0
santomero,2002-08-13,id_53,1,0,0,0
jordan,2002-08-13,id_26,1,0,0,0
bies,2002-08-13,id_2,1,0,0,0
mcdonough,2002-08-13,id_35,1,0,0,0
gramlich,2002-08-13,id_17,1,0,0,0
stern,2002-08-13,id_55,1,0,0,0
mcteer,2002-08-13,id_36,1,0,0,0
kohn,2002-08-13,id_29,1,0,0,0
ferguson,2002-08-13,id_13,1,0,0,0
olson,2002-08-13,id_43,1,0,0,0
bernanke,2002-08-13,id_1,1,0,0,0
olson,2002-09-24,id_43,1,0,0,0
ferguson,2002-09-24,id_13,1,0,0,0
bernanke,2002-09-24,id_1,1,0,0,0
santomero,2002-09-24,id_53,1,0,0,0
jordan,2002-09-24,id_26,1,0,0,0
kohn,2002-09-24,id_29,1,0,0,0
mcdonough,2002-09-24,id_35,1,0,0,0
stern,2002-09-24,id_55,1,0,0,0
mcteer,2002-09-24,id_36,1,0,0,1
gramlich,2002-09-24,id_17,1,0,0,1
bies,2002-09-24,id_2,1,0,0,0
greenspan,2002-09-24,id_18,1,0,0,0
olson,2002-11-06,id_43,1,0,0,0
stern,2002-11-06,id_55,1,0,0,0
bernanke,2002-11-06,id_1,1,0,0,0
ferguson,2002-11-06,id_13,1,0,0,0
mcdonough,2002-11-06,id_35,1,0,0,0
mcteer,2002-11-06,id_36,1,0,0,0
greenspan,2002-11-06,id_18,1,0,0,0
jordan,2002-11-06,id_26,1,0,0,0
bies,2002-11-06,id_2,1,0,0,0
gramlich,2002-11-06,id_17,1,0,0,0
kohn,2002-11-06,id_29,1,0,0,0
santomero,2002-11-06,id_53,1,0,0,0
greenspan,2002-12-10,id_18,1,0,0,0
jordan,2002-12-10,id_26,1,0,0,0
bies,2002-12-10,id_2,1,0,0,0
gramlich,2002-12-10,id_17,1,0,0,0
ferguson,2002-12-10,id_13,1,0,0,0
stern,2002-12-10,id_55,1,0,0,0
kohn,2002-12-10,id_29,1,0,0,0
santomero,2002-12-10,id_53,1,0,0,0
mcdonough,2002-12-10,id_35,1,0,0,0
bernanke,2002-12-10,id_1,1,0,0,0
olson,2002-12-10,id_43,1,0,0,0
mcteer,2002-12-10,id_36,1,0,0,0
bies,2003-01-29,id_2,1,0,0,0
greenspan,2003-01-29,id_18,1,0,0,0
parry,2003-01-29,id_45,1,0,0,0
broaddus,2003-01-29,id_7,1,0,0,0
bernanke,2003-01-29,id_1,1,0,0,0
olson,2003-01-29,id_43,1,0,0,0
mcdonough,2003-01-29,id_35,1,0,0,0
moskow,2003-01-29,id_41,1,0,0,0
kohn,2003-01-29,id_29,1,0,0,0
ferguson,2003-01-29,id_13,1,0,0,0
gramlich,2003-01-29,id_17,1,0,0,0
guynn,2003-01-29,id_20,1,0,0,0
bernanke,2003-03-18,id_1,1,0,0,0
greenspan,2003-03-18,id_18,1,0,0,0
gramlich,2003-03-18,id_17,1,0,0,0
moskow,2003-03-18,id_41,1,0,0,0
guynn,2003-03-18,id_20,1,0,0,0
mcdonough,2003-03-18,id_35,1,0,0,0
ferguson,2003-03-18,id_13,1,0,0,0
kohn,2003-03-18,id_29,1,0,0,0
broaddus,2003-03-18,id_7,1,0,0,0
bies,2003-03-18,id_2,1,0,0,0
parry,2003-03-18,id_45,1,0,0,0
olson,2003-03-18,id_43,1,0,0,0
greenspan,2003-05-06,id_18,1,0,0,0
mcdonough,2003-05-06,id_35,1,0,0,0
olson,2003-05-06,id_43,1,0,0,0
broaddus,2003-05-06,id_7,1,0,0,0
guynn,2003-05-06,id_20,1,0,0,0
kohn,2003-05-06,id_29,1,0,0,0
ferguson,2003-05-06,id_13,1,0,0,0
parry,2003-05-06,id_45,1,0,0,0
bernanke,2003-05-06,id_1,1,0,0,0
gramlich,2003-05-06,id_17,1,0,0,0
bies,2003-05-06,id_2,1,0,0,0
moskow,2003-05-06,id_41,1,0,0,0
olson,2003-06-25,id_43,1,0,0,0
hoenig,2003-06-25,id_23,1,0,0,0
gramlich,2003-06-25,id_17,1,0,0,0
greenspan,2003-06-25,id_18,1,0,0,0
parry,2003-06-25,id_45,1,0,0,1
guynn,2003-06-25,id_20,1,0,0,0
broaddus,2003-06-25,id_7,1,0,0,0
ferguson,2003-06-25,id_13,1,0,0,0
kohn,2003-06-25,id_29,1,0,0,0
moskow,2003-06-25,id_41,1,0,0,0
bernanke,2003-06-25,id_1,1,0,0,0
bies,2003-06-25,id_2,1,0,0,0
bies,2003-08-12,id_2,1,0,0,0
moskow,2003-08-12,id_41,1,0,0,0
broaddus,2003-08-12,id_7,1,0,0,0
ferguson,2003-08-12,id_13,1,0,0,0
parry,2003-08-12,id_45,1,0,0,0
kohn,2003-08-12,id_29,1,0,0,0
bernanke,2003-08-12,id_1,1,0,0,0
greenspan,2003-08-12,id_18,1,0,0,0
gramlich,2003-08-12,id_17,1,0,0,0
guynn,2003-08-12,id_20,1,0,0,0
olson,2003-08-12,id_43,1,0,0,0
hoenig,2003-08-12,id_23,1,0,0,0
bernanke,2003-09-16,id_1,1,0,0,0
kohn,2003-09-16,id_29,1,0,0,0
ferguson,2003-09-16,id_13,1,0,0,0
guynn,2003-09-16,id_20,1,0,0,0
parry,2003-09-16,id_45,1,0,0,0
bies,2003-09-16,id_2,1,0,0,0
broaddus,2003-09-16,id_7,1,0,0,0
gramlich,2003-09-16,id_17,1,0,0,0
moskow,2003-09-16,id_41,1,0,0,0
hoenig,2003-09-16,id_23,1,0,0,0
olson,2003-09-16,id_43,1,0,0,0
greenspan,2003-09-16,id_18,1,0,0,0
gramlich,2003-10-28,id_17,1,0,0,0
parry,2003-10-28,id_45,1,0,0,0
greenspan,2003-10-28,id_18,1,0,0,0
ferguson,2003-10-28,id_13,1,0,0,0
hoenig,2003-10-28,id_23,1,0,0,0
bies,2003-10-28,id_2,1,0,0,0
kohn,2003-10-28,id_29,1,0,0,0
guynn,2003-10-28,id_20,1,0,0,0
moskow,2003-10-28,id_41,1,0,0,0
bernanke,2003-10-28,id_1,1,0,0,0
broaddus,2003-10-28,id_7,1,0,0,0
olson,2003-10-28,id_43,1,0,0,0
geithner,2003-12-09,id_16,1,0,0,0
greenspan,2003-12-09,id_18,1,0,0,0
guynn,2003-12-09,id_20,1,0,0,0
bies,2003-12-09,id_2,1,0,0,0
broaddus,2003-12-09,id_7,1,0,0,0
moskow,2003-12-09,id_41,1,0,0,0
parry,2003-12-09,id_45,1,0,0,0
ferguson,2003-12-09,id_13,1,0,0,0
gramlich,2003-12-09,id_17,1,0,0,0
bernanke,2003-12-09,id_1,1,0,0,0
olson,2003-12-09,id_43,1,0,0,0
kohn,2003-12-09,id_29,1,0,0,0
geithner,2004-01-28,id_16,1,0,0,0
bies,2004-01-28,id_2,1,0,0,0
bernanke,2004-01-28,id_1,1,0,0,0
poole,2004-01-28,id_49,1,0,0,0
hoenig,2004-01-28,id_23,1,0,0,0
olson,2004-01-28,id_43,1,0,0,0
minehan,2004-01-28,id_39,1,0,0,0
gramlich,2004-01-28,id_17,1,0,0,0
greenspan,2004-01-28,id_18,1,0,0,0
ferguson,2004-01-28,id_13,1,0,0,0
kohn,2004-01-28,id_29,1,0,0,0
pianalto,2004-01-28,id_47,1,0,0,0
ferguson,2004-03-16,id_13,1,0,0,0
bernanke,2004-03-16,id_1,1,0,0,0
gramlich,2004-03-16,id_17,1,0,0,0
geithner,2004-03-16,id_16,1,0,0,0
olson,2004-03-16,id_43,1,0,0,0
greenspan,2004-03-16,id_18,1,0,0,0
hoenig,2004-03-16,id_23,1,0,0,0
minehan,2004-03-16,id_39,1,0,0,0
kohn,2004-03-16,id_29,1,0,0,0
poole,2004-03-16,id_49,1,0,0,0
bies,2004-03-16,id_2,1,0,0,0
pianalto,2004-03-16,id_47,1,0,0,0
minehan,2004-05-04,id_39,1,0,0,0
ferguson,2004-05-04,id_13,1,0,0,0
bies,2004-05-04,id_2,1,0,0,0
pianalto,2004-05-04,id_47,1,0,0,0
greenspan,2004-05-04,id_18,1,0,0,0
gramlich,2004-05-04,id_17,1,0,0,0
kohn,2004-05-04,id_29,1,0,0,0
geithner,2004-05-04,id_16,1,0,0,0
olson,2004-05-04,id_43,1,0,0,0
poole,2004-05-04,id_49,1,0,0,0
bernanke,2004-05-04,id_1,1,0,0,0
hoenig,2004-05-04,id_23,1,0,0,0
olson,2004-06-30,id_43,1,0,0,0
bernanke,2004-06-30,id_1,1,0,0,0
greenspan,2004-06-30,id_18,1,0,0,0
minehan,2004-06-30,id_39,1,0,0,0
geithner,2004-06-30,id_16,1,0,0,0
hoenig,2004-06-30,id_23,1,0,0,0
kohn,2004-06-30,id_29,1,0,0,0
gramlich,2004-06-30,id_17,1,0,0,0
ferguson,2004-06-30,id_13,1,0,0,0
bies,2004-06-30,id_2,1,0,0,0
pianalto,2004-06-30,id_47,1,0,0,0
poole,2004-06-30,id_49,1,0,0,0
ferguson,2004-08-10,id_13,1,0,0,0
minehan,2004-08-10,id_39,1,0,0,0
pianalto,2004-08-10,id_47,1,0,0,0
gramlich,2004-08-10,id_17,1,0,0,0
kohn,2004-08-10,id_29,1,0,0,0
bies,2004-08-10,id_2,1,0,0,0
hoenig,2004-08-10,id_23,1,0,0,0
poole,2004-08-10,id_49,1,0,0,0
geithner,2004-08-10,id_16,1,0,0,0
bernanke,2004-08-10,id_1,1,0,0,0
olson,2004-08-10,id_43,1,0,0,0
greenspan,2004-08-10,id_18,1,0,0,0
pianalto,2004-09-21,id_47,1,0,0,0
geithner,2004-09-21,id_16,1,0,0,0
bies,2004-09-21,id_2,1,0,0,0
greenspan,2004-09-21,id_18,1,0,0,0
poole,2004-09-21,id_49,1,0,0,0
bernanke,2004-09-21,id_1,1,0,0,0
olson,2004-09-21,id_43,1,0,0,0
hoenig,2004-09-21,id_23,1,0,0,0
minehan,2004-09-21,id_39,1,0,0,0
ferguson,2004-09-21,id_13,1,0,0,0
kohn,2004-09-21,id_29,1,0,0,0
gramlich,2004-09-21,id_17,1,0,0,0
hoenig,2004-11-10,id_23,1,0,0,0
bernanke,2004-11-10,id_1,1,0,0,0
pianalto,2004-11-10,id_47,1,0,0,0
geithner,2004-11-10,id_16,1,0,0,0
bies,2004-11-10,id_2,1,0,0,0
poole,2004-11-10,id_49,1,0,0,0
minehan,2004-11-10,id_39,1,0,0,0
ferguson,2004-11-10,id_13,1,0,0,0
greenspan,2004-11-10,id_18,1,0,0,0
gramlich,2004-11-10,id_17,1,0,0,0
kohn,2004-11-10,id_29,1,0,0,0
olson,2004-11-10,id_43,1,0,0,0
minehan,2004-12-14,id_39,1,0,0,0
ferguson,2004-12-14,id_13,1,0,0,0
kohn,2004-12-14,id_29,1,0,0,0
pianalto,2004-12-14,id_47,1,0,0,0
gramlich,2004-12-14,id_17,1,0,0,0
geithner,2004-12-14,id_16,1,0,0,0
olson,2004-12-14,id_43,1,0,0,0
bernanke,2004-12-14,id_1,1,0,0,0
greenspan,2004-12-14,id_18,1,0,0,0
poole,2004-12-14,id_49,1,0,0,0
hoenig,2004-12-14,id_23,1,0,0,0
bies,2004-12-14,id_2,1,0,0,0
geithner,2005-02-02,id_16,1,0,0,0
hoenig,2005-02-02,id_23,1,0,0,0
moskow,2005-02-02,id_41,1,0,0,0
bernanke,2005-02-02,id_1,1,0,0,0
olson,2005-02-02,id_43,1,0,0,0
greenspan,2005-02-02,id_18,1,0,0,0
gramlich,2005-02-02,id_17,1,0,0,0
bies,2005-02-02,id_2,1,0,0,0
ferguson,2005-02-02,id_13,1,0,0,0
stern,2005-02-02,id_55,1,0,0,0
kohn,2005-02-02,id_29,1,0,0,0
santomero,2005-02-02,id_53,1,0,0,0
guynn,2005-03-22,id_20,1,0,0,0
ferguson,2005-03-22,id_13,1,0,0,0
geithner,2005-03-22,id_16,1,0,0,0
stern,2005-03-22,id_55,1,0,0,0
greenspan,2005-03-22,id_18,1,0,0,0
gramlich,2005-03-22,id_17,1,0,0,0
bernanke,2005-03-22,id_1,1,0,0,0
olson,2005-03-22,id_43,1,0,0,0
santomero,2005-03-22,id_53,1,0,0,0
moskow,2005-03-22,id_41,1,0,0,0
bies,2005-03-22,id_2,1,0,0,0
kohn,2005-03-22,id_29,1,0,0,0
ferguson,2005-05-03,id_13,1,0,0,0
bies,2005-05-03,id_2,1,0,0,0
kohn,2005-05-03,id_29,1,0,0,0
olson,2005-05-03,id_43,1,0,0,0
santomero,2005-05-03,id_53,1,0,0,0
moskow,2005-05-03,id_41,1,0,0,0
gramlich,2005-05-03,id_17,1,0,0,0
geithner,2005-05-03,id_16,1,0,0,0
fisher,2005-05-03,id_14,1,0,0,0
greenspan,2005-05-03,id_18,1,0,0,0
stern,2005-05-03,id_55,1,0,0,0
olson,2005-06-30,id_43,1,0,0,0
gramlich,2005-06-30,id_17,1,0,0,0
kohn,2005-06-30,id_29,1,0,0,0
stern,2005-06-30,id_55,1,0,0,0
fisher,2005-06-30,id_14,1,0,0,0
bies,2005-06-30,id_2,1,0,0,0
geithner,2005-06-30,id_16,1,0,0,0
santomero,2005-06-30,id_53,1,0,0,0
moskow,2005-06-30,id_41,1,0,0,0
greenspan,2005-06-30,id_18,1,0,0,0
ferguson,2005-06-30,id_13,1,0,0,0
greenspan,2005-08-09,id_18,1,0,0,0
stern,2005-08-09,id_55,1,0,0,0
geithner,2005-08-09,id_16,1,0,0,0
fisher,2005-08-09,id_14,1,0,0,0
kohn,2005-08-09,id_29,1,0,0,0
santomero,2005-08-09,id_53,1,0,0,0
bies,2005-08-09,id_2,1,0,0,0
olson,2005-08-09,id_43,1,0,0,0
ferguson,2005-08-09,id_13,1,0,0,0
moskow,2005-08-09,id_41,1,0,0,0
bies,2005-09-20,id_2,1,0,0,0
geithner,2005-09-20,id_16,1,0,0,0
ferguson,2005-09-20,id_13,1,0,0,0
olson,2005-09-20,id_43,1,0,0,1
fisher,2005-09-20,id_14,1,0,0,0
kohn,2005-09-20,id_29,1,0,0,0
stern,2005-09-20,id_55,1,0,0,0
moskow,2005-09-20,id_41,1,0,0,0
greenspan,2005-09-20,id_18,1,0,0,0
santomero,2005-09-20,id_53,1,0,0,0
geithner,2005-11-01,id_16,1,0,0,0
bies,2005-11-01,id_2,1,0,0,0
fisher,2005-11-01,id_14,1,0,0,0
santomero,2005-11-01,id_53,1,0,0,0
moskow,2005-11-01,id_41,1,0,0,0
stern,2005-11-01,id_55,1,0,0,0
kohn,2005-11-01,id_29,1,0,0,0
olson,2005-11-01,id_43,1,0,0,0
greenspan,2005-11-01,id_18,1,0,0,0
ferguson,2005-11-01,id_13,1,0,0,0
greenspan,2005-12-13,id_18,1,0,0,0
moskow,2005-12-13,id_41,1,0,0,0
kohn,2005-12-13,id_29,1,0,0,0
stern,2005-12-13,id_55,1,0,0,0
santomero,2005-12-13,id_53,1,0,0,0
geithner,2005-12-13,id_16,1,0,0,0
ferguson,2005-12-13,id_13,1,0,0,0
olson,2005-12-13,id_43,1,0,0,0
bies,2005-12-13,id_2,1,0,0,0
fisher,2005-12-13,id_14,1,0,0,0
ferguson,2006-01-31,id_13,1,0,0,0
bies,2006-01-31,id_2,1,0,0,0
geithner,2006-01-31,id_16,1,0,0,0
greenspan,2006-01-31,id_18,1,0,0,0
guynn,2006-01-31,id_20,1,0,0,0
pianalto,2006-01-31,id_47,1,0,0,0
lacker,2006-01-31,id_32,1,0,0,0
kohn,2006-01-31,id_29,1,0,0,0
yellen,2006-01-31,id_61,1,0,0,0
olson,2006-01-31,id_43,1,0,0,0
lacker,2006-03-28,id_32,1,0,0,0
geithner,2006-03-28,id_16,1,0,0,0
guynn,2006-03-28,id_20,1,0,0,0
kohn,2006-03-28,id_29,1,0,0,0
pianalto,2006-03-28,id_47,1,0,0,0
kroszner,2006-03-28,id_30,1,0,0,0
yellen,2006-03-28,id_61,1,0,0,0
warsh,2006-03-28,id_59,1,0,0,0
bies,2006-03-28,id_2,1,0,0,0
bernanke,2006-03-28,id_1,1,0,0,0
olson,2006-03-28,id_43,1,0,0,0
pianalto,2006-05-10,id_47,1,0,0,0
geithner,2006-05-10,id_16,1,0,0,0
warsh,2006-05-10,id_59,1,0,0,0
bernanke,2006-05-10,id_1,1,0,0,0
bies,2006-05-10,id_2,1,0,0,0
olson,2006-05-10,id_43,1,0,0,0
kohn,2006-05-10,id_29,1,0,0,0
yellen,2006-05-10,id_61,1,0,0,0
lacker,2006-05-10,id_32,1,0,0,0
kroszner,2006-05-10,id_30,1,0,0,0
guynn,2006-05-10,id_20,1,0,0,0
warsh,2006-06-29,id_59,1,0,0,0
guynn,2006-06-29,id_20,1,0,0,0
geithner,2006-06-29,id_16,1,0,0,0
lacker,2006-06-29,id_32,1,0,0,0
bernanke,2006-06-29,id_1,1,0,0,0
kohn,2006-06-29,id_29,1,0,0,0
bies,2006-06-29,id_2,1,0,0,0
yellen,2006-06-29,id_61,1,0,0,0
pianalto,2006-06-29,id_47,1,0,0,0
kroszner,2006-06-29,id_30,1,0,0,0
bies,2006-08-08,id_2,1,0,0,0
kohn,2006-08-08,id_29,1,0,0,0
pianalto,2006-08-08,id_47,1,0,0,0
yellen,2006-08-08,id_61,1,0,0,0
geithner,2006-08-08,id_16,1,0,0,0
warsh,2006-08-08,id_59,1,0,0,0
kroszner,2006-08-08,id_30,1,0,0,0
bernanke,2006-08-08,id_1,1,0,0,0
lacker,2006-08-08,id_32,1,0,1,0
guynn,2006-08-08,id_20,1,0,0,0
kohn,2006-09-20,id_29,1,0,0,0
geithner,2006-09-20,id_16,1,0,0,0
guynn,2006-09-20,id_20,1,0,0,0
kroszner,2006-09-20,id_30,1,0,0,0
warsh,2006-09-20,id_59,1,0,0,0
pianalto,2006-09-20,id_47,1,0,0,0
bies,2006-09-20,id_2,1,0,0,0
lacker,2006-09-20,id_32,1,0,1,0
mishkin,2006-09-20,id_40,1,0,0,0
yellen,2006-09-20,id_61,1,0,0,0
bernanke,2006-09-20,id_1,1,0,0,0
geithner,2006-10-25,id_16,1,0,0,0
mishkin,2006-10-25,id_40,1,0,0,0
hoenig,2006-10-25,id_23,1,0,0,0
yellen,2006-10-25,id_61,1,0,0,0
pianalto,2006-10-25,id_47,1,0,0,0
kroszner,2006-10-25,id_30,1,0,0,0
warsh,2006-10-25,id_59,1,0,0,0
bernanke,2006-10-25,id_1,1,0,0,0
bies,2006-10-25,id_2,1,0,0,0
kohn,2006-10-25,id_29,1,0,0,0
lacker,2006-10-25,id_32,1,0,1,0
geithner,2006-12-12,id_16,1,0,0,0
kohn,2006-12-12,id_29,1,0,0,0
bernanke,2006-12-12,id_1,1,0,0,0
mishkin,2006-12-12,id_40,1,0,0,0
yellen,2006-12-12,id_61,1,0,0,0
warsh,2006-12-12,id_59,1,0,0,0
kroszner,2006-12-12,id_30,1,0,0,0
poole,2006-12-12,id_49,1,0,0,0
lacker,2006-12-12,id_32,1,0,1,0
pianalto,2006-12-12,id_47,1,0,0,0
bies,2006-12-12,id_2,1,0,0,0
mishkin,2007-01-31,id_40,1,0,0,0
poole,2007-01-31,id_49,1,0,0,0
geithner,2007-01-31,id_16,1,0,0,0
bies,2007-01-31,id_2,1,0,0,0
minehan,2007-01-31,id_39,1,0,0,0
moskow,2007-01-31,id_41,1,0,0,0
kohn,2007-01-31,id_29,1,0,0,0
bernanke,2007-01-31,id_1,1,0,0,0
hoenig,2007-01-31,id_23,1,0,0,0
warsh,2007-01-31,id_59,1,0,0,0
kroszner,2007-01-31,id_30,1,0,0,0
poole,2007-03-21,id_49,1,0,0,0
kroszner,2007-03-21,id_30,1,0,0,0
minehan,2007-03-21,id_39,1,0,0,0
moskow,2007-03-21,id_41,1,0,0,0
kohn,2007-03-21,id_29,1,0,0,0
bernanke,2007-03-21,id_1,1,0,0,0
warsh,2007-03-21,id_59,1,0,0,0
mishkin,2007-03-21,id_40,1,0,0,0
hoenig,2007-03-21,id_23,1,0,0,0
geithner,2007-03-21,id_16,1,0,0,0
warsh,2007-05-09,id_59,1,0,0,0
moskow,2007-05-09,id_41,1,0,0,0
geithner,2007-05-09,id_16,1,0,0,0
kohn,2007-05-09,id_29,1,0,0,0
bernanke,2007-05-09,id_1,1,0,0,0
poole,2007-05-09,id_49,1,0,0,0
mishkin,2007-05-09,id_40,1,0,0,0
hoenig,2007-05-09,id_23,1,0,0,0
kroszner,2007-05-09,id_30,1,0,0,0
minehan,2007-05-09,id_39,1,0,0,0
kroszner,2007-06-28,id_30,1,0,0,0
bernanke,2007-06-28,id_1,1,0,0,0
warsh,2007-06-28,id_59,1,0,0,0
poole,2007-06-28,id_49,1,0,0,0
minehan,2007-06-28,id_39,1,0,0,0
hoenig,2007-06-28,id_23,1,0,0,0
mishkin,2007-06-28,id_40,1,0,0,0
moskow,2007-06-28,id_41,1,0,0,0
kohn,2007-06-28,id_29,1,0,0,0
geithner,2007-06-28,id_16,1,0,0,0
kroszner,2007-08-07,id_30,1,0,0,0
hoenig,2007-08-07,id_23,1,0,0,0
mishkin,2007-08-07,id_40,1,0,0,0
rosengren,2007-08-07,id_52,1,0,0,0
poole,2007-08-07,id_49,1,0,0,0
warsh,2007-08-07,id_59,1,0,0,0
bernanke,2007-08-07,id_1,1,0,0,0
geithner,2007-08-07,id_16,1,0,0,0
moskow,2007-08-07,id_41,1,0,0,0
kohn,2007-08-07,id_29,1,0,0,0
evans,2007-09-18,id_12,1,0,0,0
kohn,2007-09-18,id_29,1,0,0,0
kroszner,2007-09-18,id_30,1,0,0,0
geithner,2007-09-18,id_16,1,0,0,0
rosengren,2007-09-18,id_52,1,0,0,0
warsh,2007-09-18,id_59,1,0,0,0
poole,2007-09-18,id_49,1,0,0,0
mishkin,2007-09-18,id_40,1,0,0,0
hoenig,2007-09-18,id_23,1,0,0,0
bernanke,2007-09-18,id_1,1,0,0,0
bernanke,2007-10-31,id_1,1,0,0,0
poole,2007-10-31,id_49,1,0,0,0
kohn,2007-10-31,id_29,1,0,0,0
kroszner,2007-10-31,id_30,1,0,0,0
hoenig,2007-10-31,id_23,1,0,1,0
mishkin,2007-10-31,id_40,1,0,0,0
geithner,2007-10-31,id_16,1,0,0,0
warsh,2007-10-31,id_59,1,0,0,0
rosengren,2007-10-31,id_52,1,0,0,0
evans,2007-10-31,id_12,1,0,0,0
mishkin,2007-12-11,id_40,1,0,0,0
bernanke,2007-12-11,id_1,1,0,0,0
warsh,2007-12-11,id_59,1,0,0,0
kroszner,2007-12-11,id_30,1,0,0,0
geithner,2007-12-11,id_16,1,0,0,0
rosengren,2007-12-11,id_52,1,0,0,1
