l1_ld_inflation_quarterly,l1_diff_unemp_quarterly,l2_diff_unemp,lag_DFEDTAR,target_change_last,target_change_last_fomc,d_meeting,scale,d_y2k,d_nineeleven,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11
0.2883752461433353,-0.20000000000000015,0.0,4.75,0.0,0.0,1,1.0769230769230769,0.0,0,0,1,0,0,0,0,0,0,0,0,0
0.2592971329388405,0.0,-0.10000000000000052,4.75,0.0,0.0,1,15.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0
0.23659577630459336,-0.20000000000000015,0.10000000000000052,4.75,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
0.5151492607980757,0.0,-0.20000000000000015,4.75,0.0,0.0,1,2.2142857142857144,0.0,0,0,0,0,0,1,0,0,0,0,0,0
0.5888530461994002,-0.20000000000000015,0.09999999999999963,4.75,0.0,0.0,1,30.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
0.5319441626467913,0.09999999999999963,-0.09999999999999963,5.0,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
0.33585254071342163,0.0,0.09999999999999963,5.0,0.0,0.0,1,3.875,0.0,0,0,0,0,0,0,0,0,1,0,0,0
0.4612771905970981,0.0,0.0,5.25,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
0.7900423031921733,-0.09999999999999963,-0.09999999999999963,5.25,0.0,0.0,1,1.148148148148148,0.0,0,0,0,0,0,0,0,0,0,0,1,0
0.6839507696708047,-0.20000000000000015,0.0,5.25,0.0,0.0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
0.5957170437087099,-0.10000000000000052,-0.10000000000000052,5.5,0.25,0.25,1,2.8181818181818183,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0.4860876988987073,-0.20000000000000015,0.0,5.5,0.0,0.0,0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0
0.6120986016187047,-0.09999999999999963,-0.09999999999999963,5.5,0.0,0.0,1,1.0357142857142858,0.0,0,0,1,0,0,0,0,0,0,0,0,0
0.8463878662158919,0.0,0.0,5.75,0.25,0.25,1,2.8181818181818183,0.0,0,0,0,1,0,0,0,0,0,0,0,0
1.0318944106574968,0.0,0.09999999999999963,6.0,0.25,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
0.6482023224320344,-0.20000000000000015,-0.09999999999999963,6.0,0.0,0.0,1,1.9375,0.0,0,0,0,0,0,1,0,0,0,0,0,0
0.3974205085475191,-0.09999999999999963,-0.20000000000000015,6.5,0.5,0.5,1,10.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
0.2985478452194989,0.0,0.20000000000000015,6.5,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
0.6376462066048916,0.20000000000000015,0.0,6.5,0.0,0.0,1,3.1,0.0,0,0,0,0,0,0,0,0,1,0,0,0
