date_m,year,indpro,pcepi,pcepi_pca,inflation,unemp,lagged_unemp,market_exp,target_change,lag_dfedtar,dfedtar,d_meeting,scale,d_crisis,try_3m,try_2y,try_10y,ff_tar,d_menu_dec,d_menu_unc,d_menu_inc,d_menu_m075,d_menu_m050,d_menu_m025,d_menu_0,d_menu_025,d_menu_050,d_menu_075,ord_policy,d_nineeleven,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11,d_month_12,d_month_1_fomc,d_month_2_fomc,d_month_3_fomc,d_month_4_fomc,d_month_5_fomc,d_month_6_fomc,d_month_7_fomc,d_month_8_fomc,d_month_9_fomc,d_month_10_fomc,d_month_11_fomc,d_month_12_fomc,target_change_last,target_change_last_fomc,d_menu_adj_m050,d_menu_adj_m025,d_menu_adj_0,d_menu_adj_025,d_menu_adj_050,d_sample1,d_sample2,target_change_adj,target_change_simple,ord_adj_tchange,d_y2k,l1_inflation,l2_inflation,l1_diff_unemp,l2_diff_unemp,l1_inf,l2_inf,l1_target_change,l2_target_change,l3_target_change,l4_target_change,l5_target_change,Fl1_target_change,d_policy_m050,d_policy_m025,d_policy_0,d_policy_025,d_policy_050,d_policy_inc,d_policy_unc,d_policy_dec,indpro_g1,indpro_g2,indpro_g3,indpro_g4,indpro_g5,indpro_g6,indpro_g7,indpro_g8,indpro_g9,indpro_g10,indpro_g11,indpro_g12,indpro_g13,indpro_g14,indpro_g15,indpro_g16,indpro_g17,indpro_g18,indpro_g19,indpro_g20,indpro_g21,indpro_g22,indpro_g23,indpro_g24,pcepi_g1,pcepi_g2,pcepi_g3,pcepi_g4,pcepi_g5,pcepi_g6,pcepi_g7,pcepi_g8,pcepi_g9,pcepi_g10,pcepi_g11,pcepi_g12,pcepi_g13,pcepi_g14,pcepi_g15,pcepi_g16,pcepi_g17,pcepi_g18,pcepi_g19,pcepi_g20,pcepi_g21,pcepi_g22,pcepi_g23,pcepi_g24,unemp_g1,unemp_g2,unemp_g3,unemp_g4,unemp_g5,unemp_g6,unemp_g7,unemp_g8,unemp_g9,unemp_g10,unemp_g11,unemp_g12,unemp_g13,unemp_g14,unemp_g15,unemp_g16,unemp_g17,unemp_g18,unemp_g19,unemp_g20,unemp_g21,unemp_g22,unemp_g23,unemp_g24,try_3m_g1,try_3m_g2,try_3m_g3,try_3m_g4,try_3m_g5,try_3m_g6,try_3m_g7,try_3m_g8,try_3m_g9,try_3m_g10,try_3m_g11,try_3m_g12,try_3m_g13,try_3m_g14,try_3m_g15,try_3m_g16,try_3m_g17,try_3m_g18,try_3m_g19,try_3m_g20,try_3m_g21,try_3m_g22,try_3m_g23,try_3m_g24,try_2y_g1,try_2y_g2,try_2y_g3,try_2y_g4,try_2y_g5,try_2y_g6,try_2y_g7,try_2y_g8,try_2y_g9,try_2y_g10,try_2y_g11,try_2y_g12,try_2y_g13,try_2y_g14,try_2y_g15,try_2y_g16,try_2y_g17,try_2y_g18,try_2y_g19,try_2y_g20,try_2y_g21,try_2y_g22,try_2y_g23,try_2y_g24,try_10y_g1,try_10y_g2,try_10y_g3,try_10y_g4,try_10y_g5,try_10y_g6,try_10y_g7,try_10y_g8,try_10y_g9,try_10y_g10,try_10y_g11,try_10y_g12,try_10y_g13,try_10y_g14,try_10y_g15,try_10y_g16,try_10y_g17,try_10y_g18,try_10y_g19,try_10y_g20,try_10y_g21,try_10y_g22,try_10y_g23,try_10y_g24,ff_tar_g1,ff_tar_g2,ff_tar_g3,ff_tar_g4,ff_tar_g5,ff_tar_g6,ff_tar_g7,ff_tar_g8,ff_tar_g9,ff_tar_g10,ff_tar_g11,ff_tar_g12,ff_tar_g13,ff_tar_g14,ff_tar_g15,ff_tar_g16,ff_tar_g17,ff_tar_g18,ff_tar_g19,ff_tar_g20,ff_tar_g21,ff_tar_g22,ff_tar_g23,ff_tar_g24,d_sub_1,d_sub_2,d_sub_3,d_sub_4,d_sub_01,d_sub_00,d_sub_m1
2005m11,2005,100.3216,87.849998,-2.53265,-.21354,5,5,.255,.25,3.75,4,1,1,0,3.9744999,4.4165001,4.5349998,4,0,1,1,0,0,0,1,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,.25,1,8,0,.1513,.96016002,0,-.099999428,1.5060961,.5272069,0,.25,.25,0,.25,0,0,0,0,1,0,1,0,0,.61819178,.7360056,.74016505,.94595391,1.3462341,1.24558,1.6290736,1.5923899,1.9848251,1.7818451,1.7246486,1.6285874,2.6631377,2.1416399,3.1445587,3.3623338,4.0628018,4.1114149,4.1396275,4.1023202,4.3248973,4.7112436,4.2881403,4.8753324,.0011376722,.48714489,.536973,.70666188,1.131874,1.3791777,1.6202744,1.9735661,2.2900302,2.0237825,1.780305,1.8171962,2.1831691,2.5389264,2.8547065,3.2091887,3.4195189,3.6985447,3.9089351,4.069725,4.1341839,4.5081124,4.7917128,5.3111787,-.099999905,-.30000019,-.19999981,-.30000019,-.30000019,-.4000001,-.4000001,-.30000019,-.30000019,-.5,-.5999999,-.5,-.5999999,-.4000001,-.5,-.5999999,-.5,-.5999999,-.4000001,-.30000019,-.4000001,-.30000019,-.30000019,-.30000019,-.0035476685,.36150002,.56497359,.65332627,.74707913,.86186385,.94322753,1.102,1.1159346,.95549989,1.0716903,1.0988333,.99850011,1.130738,1.188658,1.1055,1.0321667,.89322734,.76740479,.98645234,.34245658,.019710541,.028227568,-.61999989,-.012214184,-.020999908,.25192118,.31741285,.4724474,.55168152,.70531797,.70200014,.48697805,.35249996,.37921429,.32397604,.25699997,.45969057,.43244743,.15713644,.24969053,.34986353,.56397629,.40254736,-.1034565,-.40492105,-.44877291,-1.0800002,-.067856789,-.11899996,.033947468,.18891335,.45552635,.57500029,.57136393,.55250025,.34152174,.18400002,.19404793,.060238361,.029500008,.22452402,.18763161,.029545784,.15880966,.21136379,.56785727,.46928596,.13978291,-.013421059,-.0072727203,-.38649988,.1532259,.25806475,.5,.53225803,.75,.92741919,1.0166669,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.0333333,.74193525,.5,0,0,0,0,0,0,0
2005m12,2005,100.9437,87.850998,.01366,.0011399999,4.9000001,5,.21300752,.25,4,4.25,1,1.6315789,0,3.9709523,4.4042859,4.4671431,4.1532259,0,0,1,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.25,.25,0,0,0,1,0,0,1,.25,1,8,0,-.21354,.1513,.099999905,.10000038,.89298868,.87786323,.25,0,.25,.25,0,.25,0,0,0,1,0,1,0,0,.11781377,.12197328,.3277621,.7280423,.62738818,1.0108819,.9741981,1.3666333,1.1636533,1.1064568,1.0103955,2.044946,1.5234482,2.5263667,2.7441418,3.4446099,3.493223,3.5214355,3.4841285,3.7067056,4.0930519,3.6699486,4.2571406,4.2684388,.48600721,.53583533,.70552421,1.1307364,1.37804,1.6191368,1.9724283,2.2888925,2.0226448,1.7791674,1.8160586,2.1820316,2.5377889,2.8535688,3.208051,3.4183812,3.697407,3.9077973,4.0685873,4.1330462,4.5069747,4.790575,5.310041,5.5397,-.20000029,-.099999905,-.20000029,-.20000029,-.30000019,-.30000019,-.20000029,-.20000029,-.4000001,-.5,-.4000001,-.5,-.30000019,-.4000001,-.5,-.4000001,-.5,-.30000019,-.20000029,-.30000019,-.20000029,-.20000029,-.20000029,.099999905,.36504769,.56852126,.65687394,.7506268,.86541152,.9467752,1.1055477,1.1194823,.95904756,1.075238,1.102381,1.0020478,1.1342857,1.1922057,1.1090477,1.0357144,.89677501,.77095246,.99000001,.34600425,.023258209,.031775236,-.61645222,-.90445232,-.0087857246,.26413536,.32962704,.48466158,.5638957,.71753216,.71421432,.49919224,.36471415,.39142847,.33619022,.26921415,.47190475,.44466162,.16935062,.26190472,.36207771,.57619047,.41476154,-.091242313,-.39270687,-.43655872,-1.067786,-1.2872858,-.051143169,.10180426,.25677013,.52338314,.64285707,.63922071,.62035704,.40937853,.2518568,.26190472,.12809515,.097356796,.29238081,.2554884,.097402573,.22666645,.27922058,.63571405,.53714275,.20763969,.05443573,.060584068,-.31864309,-.36964321,.10483885,.3467741,.37903214,.5967741,.77419329,.86344099,1.0967741,1.0967741,1.0967741,1.0967741,1.0967741,1.0967741,1.0967741,1.0967741,1.0967741,1.0967741,1.0967741,1.0967741,1.0967741,1.0967741,.8801074,.58870935,.3467741,.17741919,0,0,0,0,0,0,0
2006m1,2006,101.0627,88.278999,6.0054898,.48719001,4.6999998,4.9000001,.059999999,.25,4.25,4.5,1,31,0,4.336,4.3955002,4.4159999,4.2580647,0,0,1,0,0,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.25,.25,0,0,0,1,0,0,1,.25,1,8,0,.0011399999,-.21354,-.099999905,.19999981,-.061449803,1.776678,.25,.25,0,.25,.25,.25,0,0,0,1,0,1,0,0,.0041595059,.20994833,.61022854,.50957441,.89306808,.85638434,1.2488196,1.0458395,.98864299,.89258176,1.927132,1.4056344,2.4085531,2.6263282,3.3267961,3.3754094,3.4036217,3.3663149,3.5888917,3.9752381,3.5521348,4.1393266,4.1506252,3.8808575,.049828112,.21951698,.64472914,.8920328,1.1331296,1.4864211,1.8028853,1.5366377,1.2931602,1.3300513,1.6960243,2.0517817,2.3675616,2.7220438,2.932374,3.2113998,3.4217901,3.5825803,3.6470389,4.0209675,4.3045678,4.8240337,5.0536928,5.3193393,.10000038,0,0,-.099999905,-.099999905,0,0,-.19999981,-.29999971,-.19999981,-.29999971,-.099999905,-.19999981,-.29999971,-.19999981,-.29999971,-.099999905,0,-.099999905,0,0,0,.30000019,.30000019,.20347357,.29182625,.38557911,.50036383,.5817275,.74049997,.75443459,.59399986,.7101903,.7373333,.63700008,.769238,.82715797,.74399996,.67066669,.53172731,.40590477,.62495232,-.019043446,-.34178948,-.33327246,-.98149991,-1.2695,-1.516,.27292109,.33841276,.4934473,.57268143,.72631788,.72300005,.50797796,.37349987,.4002142,.34497595,.27799988,.48069048,.45344734,.17813635,.27069044,.37086344,.5849762,.42354727,-.082456589,-.38392115,-.427773,-1.0590003,-1.2785001,-1.919786,.15294743,.3079133,.57452631,.69400024,.69036388,.67150021,.4605217,.30299997,.31304789,.17923832,.14849997,.34352398,.30663157,.14854574,.27780962,.33036375,.68685722,.58828592,.25878286,.1055789,.11172724,-.26749992,-.31850004,-.67171407,.24193525,.27419329,.49193525,.66935444,.75860214,.99193525,.99193525,.99193525,.99193525,.99193525,.99193525,.99193525,.99193525,.99193525,.99193525,.99193525,.99193525,.99193525,.99193525,.77526855,.48387051,.24193525,.072580338,-.28225827,0,0,0,0,0,0,0
2006m2,2006,101.0669,88.322998,.59974998,.04984,4.8000002,4.6999998,-.0049999999,0,4.5,4.5,0,0,0,4.5394735,4.6684213,4.5689473,4.5,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25,0,0,0,0,0,0,0,1,0,0,5,0,.48719001,.0011399999,-.30000019,.19999981,.27336839,1.5060961,.25,.25,.25,0,.25,0,0,0,1,0,0,0,1,0,.20578884,.60606903,.5054149,.88890857,.85222483,1.24466,1.04168,.98448348,.88842225,1.9229726,1.401475,2.4043934,2.6221685,3.3226366,3.3712497,3.3994622,3.3621552,3.5847323,3.9710786,3.5479753,4.1351671,4.1464658,3.876698,3.5406165,.16968887,.59490103,.84220469,1.0833014,1.4365931,1.7530572,1.4868095,1.243332,1.2802233,1.6461962,2.0019534,2.3177335,2.6722157,2.8825459,3.1615717,3.3719621,3.5327523,3.5972109,3.9711394,4.2547398,4.7742057,5.0038648,5.2695112,5.4798107,-.10000038,-.10000038,-.20000029,-.20000029,-.10000038,-.10000038,-.30000019,-.4000001,-.30000019,-.4000001,-.20000029,-.30000019,-.4000001,-.30000019,-.4000001,-.20000029,-.10000038,-.20000029,-.10000038,-.10000038,-.10000038,.19999981,.19999981,.099999905,.08835268,.18210554,.29689026,.37825394,.53702641,.55096102,.39052629,.50671673,.53385973,.43352652,.56576443,.62368441,.54052639,.46719313,.32825375,.2024312,.42147875,-.22251701,-.54526305,-.53674603,-1.1849735,-1.4729736,-1.7194736,-2.3654735,.065491676,.22052622,.29976034,.4533968,.45007896,.23505688,.10057878,.12729311,.072054863,.0050787926,.20776939,.18052626,-.094784737,-.0022306442,.097942352,.31205511,.15062618,-.35537767,-.65684223,-.70069408,-1.3319213,-1.5514212,-2.1927071,-2.6954212,.15496588,.42157888,.54105282,.53741646,.51855278,.30757427,.15005255,.16010046,.026290894,-.0044474602,.19057655,.15368414,-.0044016838,.12486219,.17741632,.5339098,.4353385,.10583544,-.047368526,-.041220188,-.42044735,-.47144747,-.82466149,-.83144736,.032258034,.25,.42741919,.51666689,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.5333333,.24193525,0,-.16935492,-.52419353,-1.5,0,0,0,0,0,0,0
2006m3,2006,101.2751,88.473,2.0571201,.16982999,4.6999998,4.8000002,.22560249,.25,4.5,4.75,1,7.75,0,4.6278262,4.7339129,4.7239132,4.532258,0,1,1,0,0,0,1,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,.25,1,8,0,.04984,.48719001,-.19999981,.29999971,.536973,.89298868,0,.25,.25,.25,0,0,0,0,0,1,0,1,0,0,.40028021,.29962608,.68311971,.64643598,1.0388712,.83589119,.77869463,.6826334,1.7171837,1.1956861,2.1986046,2.4163797,3.1168478,3.1654611,3.1936734,3.1563666,3.3789434,3.7652898,3.3421865,3.9293783,3.9406769,3.6709092,3.3348277,3.0978968,.42521214,.67251581,.9136126,1.2669041,1.5833683,1.3171207,1.0736432,1.1105344,1.4765074,1.8322645,2.1480446,2.5025268,2.712857,2.9918828,3.2022731,3.3630633,3.4275222,3.8014505,4.0850511,4.604517,4.8341756,5.099822,5.310122,5.6194048,0,-.099999905,-.099999905,0,0,-.19999981,-.29999971,-.19999981,-.29999971,-.099999905,-.19999981,-.29999971,-.19999981,-.29999971,-.099999905,0,-.099999905,0,0,0,.30000019,.30000019,.20000029,.4000001,.093752861,.20853758,.28990126,.44867373,.46260834,.30217361,.41836405,.44550705,.34517384,.47741175,.53533173,.45217371,.37884045,.23990107,.11407852,.33312607,-.31086969,-.63361573,-.62509871,-1.2733262,-1.5613263,-1.8078263,-2.4538262,-3.3443263,.15503454,.23426867,.38790512,.38458729,.1695652,.035087109,.061801434,.0065631866,-.060412884,.14227772,.11503458,-.16027641,-.067722321,.032450676,.24656343,.085134506,-.42086935,-.72233391,-.76618576,-1.397413,-1.6169128,-2.2581987,-2.7609129,-3.1169128,.26661301,.38608694,.38245058,.3635869,.15260839,-.0049133301,.0051345825,-.12867498,-.15941334,.035610676,-.0012817383,-.15936756,-.030103683,.022450447,.37894392,.28037262,-.04913044,-.2023344,-.19618607,-.57541323,-.62641335,-.97962737,-.98641324,-1.2139132,.21774197,.39516115,.48440886,.71774197,.71774197,.71774197,.71774197,.71774197,.71774197,.71774197,.71774197,.71774197,.71774197,.71774197,.71774197,.71774197,.71774197,.50107527,.20967722,-.032258034,-.20161295,-.55645156,-1.532258,-1.8709676,0,0,0,0,0,0,0
2006m4,2006,101.6813,88.849998,5.2349801,.42612001,4.6999998,4.6999998,.015,0,4.75,4.75,0,0,0,4.7215791,4.8889475,4.9905262,4.75,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25,0,0,0,0,0,0,0,1,0,0,5,0,.16982999,.04984,-.20000029,-.099999905,.70552421,-.061449803,.25,0,.25,.25,.25,0,0,0,1,0,0,0,1,0,-.10065412,.28283954,.2461558,.63859105,.43561101,.37841445,.28235319,1.3169036,.79540586,1.7983245,2.0160997,2.7165675,2.7651808,2.7933931,2.7560863,2.9786632,3.3650095,2.9419062,3.5290983,3.5403967,3.2706289,2.9345474,2.6976166,1.9373275,.24730366,.48840043,.84169203,1.1581562,.89190853,.64843106,.68532223,1.0512953,1.4070524,1.7228326,2.0773146,2.2876449,2.5666707,2.777061,2.9378512,3.0023098,3.3762383,3.6598389,4.1793046,4.4089637,4.6746101,4.8849096,5.1941924,5.4055429,-.099999905,-.099999905,0,0,-.19999981,-.29999971,-.19999981,-.29999971,-.099999905,-.19999981,-.29999971,-.19999981,-.29999971,-.099999905,0,-.099999905,0,0,0,.30000019,.30000019,.20000029,.4000001,.30000019,.11478472,.1961484,.35492086,.36885548,.20842075,.32461119,.35175419,.25142097,.38365889,.44157887,.35842085,.28508759,.1461482,.020325661,.23937321,-.40462255,-.72736859,-.71885157,-1.367079,-1.6550791,-1.9015791,-2.5475791,-3.4380791,-3.409761,.079234123,.23287058,.22955275,.014530659,-.11994743,-.093233109,-.14847136,-.21544743,-.012756824,-.039999962,-.31531096,-.22275686,-.12258387,.091528893,-.069900036,-.57590389,-.87736845,-.9212203,-1.5524476,-1.7719474,-2.4132333,-2.9159474,-3.2719474,-2.8416748,.11947393,.11583757,.096973896,-.11400461,-.27152634,-.26147842,-.39528799,-.42602634,-.23100233,-.26789474,-.42598057,-.29671669,-.24416256,.11233091,.013759613,-.31574345,-.46894741,-.46279907,-.84202623,-.89302635,-1.2462404,-1.2530262,-1.4805262,-1.3155262,.17741919,.26666689,.5,.5,.5,.5,.5,.5,.5,.5,.5,.5,.5,.5,.5,.5,.2833333,-.0080647469,-.25,-.41935492,-.77419353,-1.75,-2.0887096,-2.5083334,0,0,0,0,0,0,0
2006m5,2006,101.579,89.07,3.0121,.24761,4.5999999,4.6999998,.26487014,.25,4.75,5,1,1.4090909,0,4.8363638,4.9681816,5.1100001,4.9274192,0,1,1,0,0,0,1,1,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,.25,1,8,0,.42612001,.16982999,0,-.30000019,.64472914,.27336839,0,.25,0,.25,.25,0,0,0,0,1,0,1,0,0,.38349366,.34680992,.73924512,.53626513,.47906858,.38300732,1.4175576,.89605999,1.8989786,2.1167538,2.8172216,2.865835,2.8940473,2.8567405,3.0793173,3.4656637,3.0425603,3.6297524,3.6410508,3.3712831,3.0352015,2.7982707,2.0379815,1.4729693,.24109676,.59438837,.91085255,.64460486,.4011274,.43801856,.80399156,1.1597488,1.4755288,1.8300109,2.0403411,2.3193672,2.5297573,2.6905475,2.7550063,3.1289346,3.4125352,3.9320011,4.1616597,4.4273062,4.6376061,4.9468889,5.1582394,5.6061316,0,.099999905,.099999905,-.099999905,-.19999981,-.099999905,-.19999981,0,-.099999905,-.19999981,-.099999905,-.19999981,0,.099999905,0,.099999905,.099999905,.099999905,.4000001,.4000001,.30000019,.5,.4000001,.80000019,.081363678,.24013615,.25407076,.093636036,.20982647,.23696947,.13663626,.26887417,.32679415,.24363613,.17030287,.031363487,-.094459057,.12458849,-.51940727,-.84215331,-.83363628,-1.4818637,-1.7698638,-2.0163639,-2.6623638,-3.5528638,-3.5245457,-3.0720782,.15363646,.15031862,-.064703465,-.19918156,-.17246723,-.22770548,-.29468155,-.091990948,-.11923409,-.39454508,-.30199099,-.20181799,.012294769,-.14913416,-.65513802,-.95660257,-1.0004544,-1.6316817,-1.8511815,-2.4924674,-2.9951816,-3.3511815,-2.9209089,-2.5224674,-.0036363602,-.022500038,-.23347855,-.39100027,-.38095236,-.51476192,-.54550028,-.35047626,-.38736868,-.5454545,-.41619062,-.36363649,-.0071430206,-.10571432,-.43521738,-.58842134,-.58227301,-.96150017,-1.0125003,-1.3657143,-1.3725002,-1.6000001,-1.4350002,-1.23,.089247704,.32258081,.32258081,.32258081,.32258081,.32258081,.32258081,.32258081,.32258081,.32258081,.32258081,.32258081,.32258081,.32258081,.32258081,.10591412,-.18548393,-.42741919,-.5967741,-.95161271,-1.9274192,-2.2661288,-2.6857526,-2.9274192,0,0,0,0,0,0,0
2006m6,2006,101.9693,89.285004,2.93536,.24138001,4.5999999,4.5999999,.34099999,.25,5,5.25,1,15,0,4.9177275,5.1218181,5.1063638,5.0166669,0,1,1,0,0,0,1,1,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.25,.25,0,0,1,1,1,0,1,.25,1,8,0,.24761,.42612001,-.20000029,-.29999971,.84220469,.536973,.25,0,.25,0,.25,.25,0,0,0,1,0,1,0,0,-.036683738,.35575148,.15277147,.095574915,-.00048633447,1.0340639,.51256633,1.5154849,1.73326,2.433728,2.4823413,2.5105536,2.4732468,2.6958237,3.08217,2.6590667,3.2462587,3.2575572,2.9877894,2.6517079,2.414777,1.654488,1.0894756,.85463351,.35329157,.66975576,.4035081,.16003063,.19692181,.56289482,.918652,1.2344321,1.5889142,1.7992444,2.0782702,2.2886605,2.4494507,2.5139096,2.8878379,3.1714385,3.6909041,3.9205632,4.1862097,4.3965092,4.705792,4.9171424,5.3650346,6.0737228,.099999905,.099999905,-.099999905,-.19999981,-.099999905,-.19999981,0,-.099999905,-.19999981,-.099999905,-.19999981,0,.099999905,0,.099999905,.099999905,.099999905,.4000001,.4000001,.30000019,.5,.4000001,.80000019,1,.15877247,.17270708,.012272358,.12846279,.15560579,.055272579,.18751049,.24543047,.16227245,.08893919,-.050000191,-.17582273,.043224812,-.60077095,-.92351699,-.91499996,-1.5632274,-1.8512275,-2.0977275,-2.7437274,-3.6342275,-3.6059093,-3.1534419,-3.0272512,-.0033178329,-.21833992,-.35281801,-.32610369,-.38134193,-.448318,-.2456274,-.27287054,-.54818153,-.45562744,-.35545444,-.14134169,-.30277061,-.80877447,-1.110239,-1.1540909,-1.7853181,-2.004818,-2.6461039,-3.148818,-3.504818,-3.0745454,-2.6761038,-2.3480086,-.018863678,-.22984219,-.38736391,-.377316,-.51112556,-.54186392,-.3468399,-.38373232,-.54181814,-.41255426,-.36000013,-.0035066605,-.10207796,-.43158102,-.58478498,-.57863665,-.95786381,-1.0088639,-1.362078,-1.3688638,-1.5963638,-1.4313638,-1.2263637,-1.0068398,.23333311,.23333311,.23333311,.23333311,.23333311,.23333311,.23333311,.23333311,.23333311,.23333311,.23333311,.23333311,.23333311,.23333311,.016666412,-.27473164,-.51666689,-.6860218,-1.0408604,-2.0166669,-2.3553765,-2.7750003,-3.0166669,-3.0166669,0,0,0,0,0,0,0
2006m7,2006,101.9319,89.600998,4.33073,.35392001,4.6999998,4.5999999,.0099999998,0,5.25,5.25,0,0,0,5.0764999,5.1185002,5.0875001,5.25,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25,0,0,0,0,0,0,0,1,0,0,5,0,.24138001,.24761,-.099999905,-.10000038,.9136126,.70552421,.25,.25,0,.25,0,0,0,0,1,0,0,0,1,0,.39243522,.18945521,.13225865,.036197405,1.0707477,.54925007,1.5521687,1.7699438,2.4704118,2.5190248,2.5472374,2.5099304,2.7325075,3.1188538,2.6957505,3.2829423,3.294241,3.0244732,2.6883917,2.4514608,1.6911716,1.1261594,.89131725,.36066982,.31646419,.050216515,-.19326095,-.15636978,.20960322,.56536043,.88114047,1.2356226,1.4459529,1.7249787,1.935369,2.0961592,2.1606178,2.5345464,2.8181469,3.3376126,3.5672715,3.8329182,4.0432177,4.3525004,4.5638509,5.0117431,5.7204313,6.150598,0,-.19999981,-.29999971,-.19999981,-.29999971,-.099999905,-.19999981,-.29999971,-.19999981,-.29999971,-.099999905,0,-.099999905,0,0,0,.30000019,.30000019,.20000029,.4000001,.30000019,.70000029,.9000001,1.1000004,.013934612,-.14650011,-.030309677,-.0031666756,-.10349989,.028738022,.086658001,.0034999847,-.069833279,-.20877266,-.3345952,-.11554766,-.75954342,-1.0822895,-1.0737724,-1.7219999,-2.01,-2.2565,-2.9024999,-3.793,-3.7646818,-3.3122144,-3.1860237,-3.4215,-.21502209,-.34950018,-.32278585,-.3780241,-.44500017,-.24230957,-.26955271,-.5448637,-.45230961,-.35213661,-.13802385,-.29945278,-.80545664,-1.1069212,-1.150773,-1.7820003,-2.0015001,-2.642786,-3.1455002,-3.5015001,-3.0712276,-2.672786,-2.3446908,-2.5453184,-.21097851,-.36850023,-.35845232,-.49226189,-.52300024,-.32797623,-.36486864,-.52295446,-.39369059,-.34113646,.015357018,-.083214283,-.41271734,-.56592131,-.55977297,-.93900013,-.99000025,-1.3432143,-1.3500001,-1.5775001,-1.4125001,-1.2075,-.98797607,-1.0797729,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2166667,-.50806475,-.75,-.91935492,-1.2741935,-2.25,-2.5887096,-3.0083334,-3.25,-3.25,-3.25,0,0,0,0,0,0,0
2006m8,2006,102.3327,89.885002,3.8705399,.31696001,4.6999998,4.6999998,.050595239,0,5.25,5.25,1,1.2916666,1,5.0904346,4.9034781,4.8765216,5.25,0,1,1,0,0,0,1,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,.35392001,.24138001,0,.30000019,.84169203,.64472914,0,.25,.25,0,.25,0,0,0,1,0,0,0,1,0,-.20298003,-.26017657,-.35623783,.67831248,.15681484,1.1597334,1.3775085,2.0779765,2.1265898,2.1548021,2.1174953,2.3400722,2.7264185,2.3033152,2.8905072,2.9018056,2.6320379,2.2959564,2.0590255,1.2987365,.73372418,.49888206,-.03176539,-1.573303,-.26624766,-.50972515,-.47283396,-.10686096,.24889623,.56467634,.9191584,1.1294887,1.4085145,1.6189048,1.779695,1.8441538,2.2180822,2.5016828,3.0211484,3.2508073,3.516454,3.7267535,4.0360365,4.2473869,4.6952786,5.4039669,5.8341341,5.7490883,-.19999981,-.29999971,-.19999981,-.29999971,-.099999905,-.19999981,-.29999971,-.19999981,-.29999971,-.099999905,0,-.099999905,0,0,0,.30000019,.30000019,.20000029,.4000001,.30000019,.70000029,.9000001,1.1000004,1.4000001,-.16043472,-.044244289,-.017101288,-.1174345,.01480341,.072723389,-.010434628,-.083767891,-.22270727,-.34852982,-.12948227,-.77347803,-1.0962241,-1.087707,-1.7359345,-2.0239346,-2.2704346,-2.9164345,-3.8069346,-3.7786164,-3.326149,-3.1999583,-3.4354346,-3.3375773,-.13447809,-.10776377,-.16300201,-.22997808,-.027287483,-.054530621,-.32984161,-.23728752,-.13711452,.076998234,-.084430695,-.59043455,-.89189911,-.93575096,-1.5669782,-1.786478,-2.4277639,-2.9304781,-3.286478,-2.8562055,-2.4577639,-2.1296687,-2.3302963,-2.4830019,-.15752172,-.14747381,-.28128338,-.31202173,-.11699772,-.15389013,-.31197596,-.18271208,-.13015795,.22633553,.12776423,-.20173883,-.3549428,-.34879446,-.72802162,-.77902174,-1.1322358,-1.1390216,-1.3665216,-1.2015216,-.99652147,-.77699757,-.86879444,-.99080729,0,0,0,0,0,0,0,0,0,0,0,0,-.2166667,-.50806475,-.75,-.91935492,-1.2741935,-2.25,-2.5887096,-3.0083334,-3.25,-3.25,-3.25,-3.25,0,0,0,0,0,0,0
