year,event_type,multi_day,start_month,start_day,end_month,end_day,Beige Book,Tealbook A,Tealbook B,Agenda,Statement,2013 Memos,Minutes,Transcript,Presentation materials,Press Conference,SEP: Individual Projections,Greenbook,Bluebook,Record of Policy Actions,Minutes of Actions,multi-day,Redbook,Staff statements,,"Historical Minutes, 10:30 a.m.","Historical Minutes, 2:45 p.m.",Intermeeting Executive Committee Minutes,Historical Minutes,Supplement,Memoranda of Discussion,Supplement 2,Accessible version,2003 Memos,Accessible material,SEP: Participant Key,Greenbook and Bluebook accessible materials,2009 Memos,2010 Memos,Tealbook accessible materials,2011 Memos,2012 Memos,2008 Memos
1965,Meeting,,January,12,January,12,,,,/monetarypolicy/files/FOMC19650112Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19650112greenbook19650106.pdf,,/monetarypolicy/files/fomcropa19650112.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19650112.pdf,/monetarypolicy/files/FOMC19650112gbsup19650108.pdf,,,,,,,,,,,,,
1965,Meeting,,February,2,February,2,,,,/monetarypolicy/files/FOMC19650202Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19650202greenbook19650127.pdf,,/monetarypolicy/files/fomcropa19650202.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19650202.pdf,/monetarypolicy/files/FOMC19650202gbsup19650129.pdf,,,,,,,,,,,,,
1965,Meeting,,March,2,March,2,,,,/monetarypolicy/files/FOMC19650302Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19650302greenbook19650224.pdf,,/monetarypolicy/files/fomcropa19650302.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19650302.pdf,/monetarypolicy/files/FOMC19650226gbsup19650302.pdf,,,,,,,,,,,,,
1965,Meeting,,March,23,March,23,,,,/monetarypolicy/files/FOMC19650323Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19650323greenbook19650317.pdf,,/monetarypolicy/files/fomcropa19650323.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19650323.pdf,/monetarypolicy/files/FOMC19650323gbsup19650319.pdf,,,,,,,,,,,,,
1965,Meeting,,April,13,April,13,,,,/monetarypolicy/files/FOMC19650413Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19650413greenbook19650407.pdf,,/monetarypolicy/files/fomcropa19650413.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19650413.pdf,/monetarypolicy/files/FOMC19650413gbsup19650409.pdf,,,,,,,,,,,,,
1965,Meeting,,May,11,May,11,,,,/monetarypolicy/files/FOMC19650511Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19650511greenbook19650505.pdf,,/monetarypolicy/files/fomcropa19650511.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19650511.pdf,/monetarypolicy/files/FOMC19650511gbsup19650507.pdf,,,,,,,,,,,,,
1965,Meeting,,May,25,May,25,,,,/monetarypolicy/files/FOMC19650525Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19650525greenbook19650519.pdf,,/monetarypolicy/files/fomcropa19650525.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19650525.pdf,/monetarypolicy/files/FOMC19650525gbsup19650521.pdf,,,,,,,,,,,,,
1965,Meeting,,June,15,June,15,,,,/monetarypolicy/files/FOMC19650615Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19650615greenbook19650609.pdf,,/monetarypolicy/files/fomcropa19650615.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19650615.pdf,/monetarypolicy/files/FOMC19650615gbsup19650611.pdf,,,,,,,,,,,,,
1968,Meeting,,January,9,January,9,,,,/monetarypolicy/files/FOMC19680109Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19680109greenbook19680104.pdf,/monetarypolicy/files/FOMC19680109bluebook19680105.pdf,/monetarypolicy/files/fomcropa19680109.pdf,/monetarypolicy/files/fomcmoa19680109.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19680109gbsup19680108.pdf,/monetarypolicy/files/fomcmod19680109.pdf,,,,,,,,,,,,
1968,Meeting,,February,6,February,6,,,,/monetarypolicy/files/FOMC19680206Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19680206greenbook19680131.pdf,/monetarypolicy/files/FOMC19680206bluebook19680202.pdf,/monetarypolicy/files/fomcropa19680206.pdf,/monetarypolicy/files/fomcmoa19680206.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19680206gbsup19680202.pdf,/monetarypolicy/files/fomcmod19680206.pdf,,,,,,,,,,,,
1968,Meeting,,March,5,March,5,,,,/monetarypolicy/files/FOMC19680305Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19680305greenbook19680228.pdf,/monetarypolicy/files/FOMC19680305bluebook19680301.pdf,/monetarypolicy/files/fomcropa19680305.pdf,/monetarypolicy/files/fomcmoa19680305.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19680305gbsup19680301.pdf,/monetarypolicy/files/fomcmod19680305.pdf,,,,,,,,,,,,
1968,Conference Call,,March,14,March,14,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19680314.pdf,/monetarypolicy/files/fomcmoa19680314.pdf,0,,,,,,,,,/monetarypolicy/files/fomcmod19680314.pdf,,,,,,,,,,,,
1968,Meeting,,April,2,April,2,,,,/monetarypolicy/files/FOMC19680402Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19680402greenbook19680327.pdf,/monetarypolicy/files/FOMC19680402bluebook19680329.pdf,/monetarypolicy/files/fomcropa19680402.pdf,/monetarypolicy/files/fomcmoa19680402.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19680402gbsup19680329.pdf,/monetarypolicy/files/fomcmod19680402.pdf,,,,,,,,,,,,
1968,Conference Call,,April,19,April,19,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19680419.pdf,/monetarypolicy/files/fomcmoa19680419.pdf,0,,,,,,,,,/monetarypolicy/files/fomcmod19680419.pdf,,,,,,,,,,,,
1968,Meeting,,April,30,April,30,,,,/monetarypolicy/files/FOMC19680430Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19680430greenbook19680424.pdf,/monetarypolicy/files/FOMC19680430bluebook19680426.pdf,/monetarypolicy/files/fomcropa19680430.pdf,/monetarypolicy/files/fomcmoa19680430.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19680430gbsup19680426.pdf,/monetarypolicy/files/fomcmod19680430.pdf,,,,,,,,,,,,
1970,Meeting,,January,15,January,15,,,,/monetarypolicy/files/FOMC19700115Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19700115greenbook19700107.pdf,/monetarypolicy/files/FOMC19700115bluebook19700109.pdf,/monetarypolicy/files/fomcropa19700115.pdf,/monetarypolicy/files/fomcmoa19700115.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19700115gbsup19700114.pdf,/monetarypolicy/files/fomcmod19700115.pdf,,,,,,,,,,,,
1970,Meeting,,February,10,February,10,,,,/monetarypolicy/files/FOMC19700210Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19700210greenbook19700204.pdf,/monetarypolicy/files/FOMC19700210bluebook19700206.pdf,/monetarypolicy/files/fomcropa19700210.pdf,/monetarypolicy/files/fomcmoa19700210.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19700210gbsup19700206.pdf,/monetarypolicy/files/fomcmod19700210.pdf,,,,,,,,,,,,
1970,Meeting,,March,10,March,10,,,,/monetarypolicy/files/FOMC19700310Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19700310greenbook19700304.pdf,/monetarypolicy/files/FOMC19700310bluebook19700306.pdf,/monetarypolicy/files/fomcropa19700310.pdf,/monetarypolicy/files/fomcmoa19700310.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19700310gbsup19700306.pdf,/monetarypolicy/files/fomcmod19700310.pdf,,,,,,,,,,,,
1970,Meeting,,April,7,April,7,,,,/monetarypolicy/files/FOMC19700407Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19700407greenbook19700401.pdf,/monetarypolicy/files/FOMC19700407bluebook19700403.pdf,/monetarypolicy/files/fomcropa19700407.pdf,/monetarypolicy/files/fomcmoa19700407.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19700407gbsup19700403.pdf,/monetarypolicy/files/fomcmod19700407.pdf,/monetarypolicy/files/FOMC19700407gbsup19700406.pdf,,,,,,,,,,,
1970,Meeting,,May,5,May,5,,,,/monetarypolicy/files/FOMC19700505Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19700505greenbook19700429.pdf,/monetarypolicy/files/FOMC19700505bluebook19700501.pdf,/monetarypolicy/files/fomcropa19700505.pdf,/monetarypolicy/files/fomcmoa19700505.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19700505gbsup19700501.pdf,/monetarypolicy/files/fomcmod19700505.pdf,,,,,,,,,,,,
1970,Meeting,,May,26,May,26,,,,/monetarypolicy/files/FOMC19700526Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19700526greenbook19700520.pdf,/monetarypolicy/files/FOMC19700526bluebook19700522.pdf,/monetarypolicy/files/fomcropa19700526.pdf,/monetarypolicy/files/fomcmoa19700526.pdf,0,/monetarypolicy/files/fomc19700526redbook19700520.pdf,,,,,,,/monetarypolicy/files/FOMC19700526gbsup19700522.pdf,/monetarypolicy/files/fomcmod19700526.pdf,,,,,,,,,,,,
1966,Meeting,,June,7,June,7,,,,/monetarypolicy/files/FOMC19660607Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19660607greenbook19660602.pdf,/monetarypolicy/files/FOMC19660607bluebook19660603.pdf,/monetarypolicy/files/fomcropa19660607.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19660607.pdf,/monetarypolicy/files/FOMC19660607gbsup19660603.pdf,,,,,,,,,,,,,
1966,Meeting,,June,28,June,28,,,,/monetarypolicy/files/FOMC19660628Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19660628greenbook19660622.pdf,/monetarypolicy/files/FOMC19660628bluebook19660624.pdf,/monetarypolicy/files/fomcropa19660628.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19660628.pdf,/monetarypolicy/files/FOMC19660628gbsup19660624.pdf,,,,,,,,,,,,,
1966,Conference Call,,July,11,July,11,,,,,,,,,,,,,,"seeJuly 26, 1966Record",,0,,,,,,,/monetarypolicy/files/fomchistmin19660711.pdf,,,,,,,,,,,,,,
1966,Meeting,,July,26,July,26,,,,/monetarypolicy/files/FOMC19660726Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19660726greenbook19660720.pdf,/monetarypolicy/files/FOMC19660726bluebook19660722.pdf,/monetarypolicy/files/fomcropa19660726.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19660726.pdf,/monetarypolicy/files/FOMC19660726gbsup19660722.pdf,,,,,,,,,,,,,
1966,Meeting,,August,23,August,23,,,,/monetarypolicy/files/FOMC19660823Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19660823greenbook19660817.pdf,/monetarypolicy/files/FOMC19660823bluebook19660819.pdf,/monetarypolicy/files/fomcropa19660823.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19660823.pdf,/monetarypolicy/files/FOMC19660823gbsup19660819.pdf,,,,,,,,,,,,,
1966,Meeting,,September,13,September,13,,,,/monetarypolicy/files/FOMC19660913Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19660913greenbook19660908.pdf,/monetarypolicy/files/FOMC19660913bluebook19660909.pdf,/monetarypolicy/files/fomcropa19660913.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19660913.pdf,/monetarypolicy/files/FOMC19660913gbsup19660909.pdf,,,,,,,,,,,,,
1966,Meeting,,October,4,October,4,,,,/monetarypolicy/files/FOMC19661004Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19661004greenbook19660928.pdf,/monetarypolicy/files/FOMC19661004bluebook19660930.pdf,/monetarypolicy/files/fomcropa19661004.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19661004.pdf,/monetarypolicy/files/FOMC19661004gbsup19660930.pdf,,,,,,,,,,,,,
1966,Meeting,,November,1,November,1,,,,/monetarypolicy/files/FOMC19661101Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19661101greenbook19661026.pdf,/monetarypolicy/files/FOMC19661101bluebook19661028.pdf,/monetarypolicy/files/fomcropa19661101.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19661101.pdf,/monetarypolicy/files/FOMC19661101gbsup19661028.pdf,,,,,,,,,,,,,
1966,Meeting,,November,22,November,22,,,,/monetarypolicy/files/FOMC19661122Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19661122greenbook19661116.pdf,/monetarypolicy/files/FOMC19661122bluebook19661118.pdf,/monetarypolicy/files/fomcropa19661122.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19661122.pdf,/monetarypolicy/files/FOMC19661122gbsup19661118.pdf,,,,,,,,,,,,,
1966,Meeting,,December,13,December,13,,,,/monetarypolicy/files/FOMC19661213Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19661213greenbook19661207.pdf,/monetarypolicy/files/FOMC19661213bluebook19661209.pdf,/monetarypolicy/files/fomcropa19661213.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19661213.pdf,/monetarypolicy/files/FOMC19661213gbsup19661209.pdf,,,,,,,,,,,,,
1967,Meeting,,July,18,July,18,,,,/monetarypolicy/files/FOMC19670718Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19670718greenbook19670712.pdf,/monetarypolicy/files/FOMC19670718bluebook19670714.pdf,/monetarypolicy/files/fomcropa19670718.pdf,/monetarypolicy/files/fomcmoa19670718.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19670718gbsup19670714.pdf,/monetarypolicy/files/fomcmod19670718.pdf,,,,,,,,,,,,
1967,Meeting,,August,15,August,15,,,,/monetarypolicy/files/FOMC19670815Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19670815greenbook19670809.pdf,/monetarypolicy/files/FOMC19670815bluebook19670811.pdf,/monetarypolicy/files/fomcropa19670815.pdf,/monetarypolicy/files/fomcmoa19670815.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19670815gbsup19670811.pdf,/monetarypolicy/files/fomcmod19670815.pdf,,,,,,,,,,,,
1967,Meeting,,September,12,September,12,,,,/monetarypolicy/files/FOMC19670912Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19670912greenbook19670907.pdf,/monetarypolicy/files/FOMC19670912bluebook19670908.pdf,/monetarypolicy/files/fomcropa19670912.pdf,/monetarypolicy/files/fomcmoa19670912.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19670912gbsup19670908.pdf,/monetarypolicy/files/fomcmod19670912.pdf,,,,,,,,,,,,
1967,Meeting,,October,3,October,3,,,,/monetarypolicy/files/FOMC19671003Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19671003greenbook19670927.pdf,/monetarypolicy/files/FOMC19671003bluebook19670929.pdf,/monetarypolicy/files/fomcropa19671003.pdf,/monetarypolicy/files/fomcmoa19671003.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19671003gbsup19670927.pdf,/monetarypolicy/files/fomcmod19671003.pdf,,,,,,,,,,,,
1967,Meeting,,October,24,October,24,,,,/monetarypolicy/files/FOMC19671024Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19671024greenbook19671018.pdf,/monetarypolicy/files/FOMC19671024bluebook19671020.pdf,/monetarypolicy/files/fomcropa19671024.pdf,/monetarypolicy/files/fomcmoa19671024.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19671024gbsup19671020.pdf,/monetarypolicy/files/fomcmod19671024.pdf,,,,,,,,,,,,
1967,Meeting,,November,14,November,14,,,,/monetarypolicy/files/FOMC19671114Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19671114greenbook19671108.pdf,/monetarypolicy/files/FOMC19671114bluebook19671110.pdf,/monetarypolicy/files/fomcropa19671114.pdf,/monetarypolicy/files/fomcmoa19671114.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19671114gbsup19671110.pdf,/monetarypolicy/files/fomcmod19671114.pdf,,,,,,,,,,,,
1967,Meeting,,November,27,November,27,,,,/monetarypolicy/files/FOMC19671127Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19671127greenbook19671125.pdf,,/monetarypolicy/files/fomcropa19671127.pdf,/monetarypolicy/files/fomcmoa19671127.pdf,0,,,,,,,,,/monetarypolicy/files/fomcmod19671127.pdf,,,,,,,,,,,,
1967,Meeting,,December,12,December,12,,,,/monetarypolicy/files/FOMC19671212Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19671212greenbook19671206.pdf,/monetarypolicy/files/FOMC19671212bluebook19671208.pdf,/monetarypolicy/files/fomcropa19671212.pdf,/monetarypolicy/files/fomcmoa19671212.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19671212gbsup19671208.pdf,/monetarypolicy/files/fomcmod19671212.pdf,,,,,,,,,,,,
1969,Meeting,,April,29,April,29,,,,/monetarypolicy/files/FOMC19690429Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19690429greenbook19690423.pdf,/monetarypolicy/files/FOMC19690429bluebook19690425.pdf,/monetarypolicy/files/fomcropa19690429.pdf,/monetarypolicy/files/fomcmoa19690429.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19690429gbsup19690425.pdf,/monetarypolicy/files/fomcmod19690429.pdf,,,,,,,,,,,,
1969,Meeting,,May,27,May,27,,,,/monetarypolicy/files/FOMC19690527Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19690527greenbook19690521.pdf,/monetarypolicy/files/FOMC19690527bluebook19690523.pdf,/monetarypolicy/files/fomcropa19690527.pdf,/monetarypolicy/files/fomcmoa19690527.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19690527gbsup19690523.pdf,/monetarypolicy/files/fomcmod19690527.pdf,,,,,,,,,,,,
1969,Meeting,,June,24,June,24,,,,/monetarypolicy/files/FOMC19690624Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19690624greenbook19690618.pdf,/monetarypolicy/files/FOMC19690624bluebook19690620.pdf,/monetarypolicy/files/fomcropa19690624.pdf,/monetarypolicy/files/fomcmoa19690624.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19690624gbsup19690620.pdf,/monetarypolicy/files/fomcmod19690624.pdf,,,,,,,,,,,,
1969,Meeting,,July,15,July,15,,,,/monetarypolicy/files/FOMC19690715Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19690715greenbook19690709.pdf,/monetarypolicy/files/FOMC19690715bluebook19690711.pdf,/monetarypolicy/files/fomcropa19690715.pdf,/monetarypolicy/files/fomcmoa19690715.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19690715gbsup19690711.pdf,/monetarypolicy/files/fomcmod19690715.pdf,,,,,,,,,,,,
1969,Meeting,,August,12,August,12,,,,/monetarypolicy/files/FOMC19690812Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19690812greenbook19690806.pdf,/monetarypolicy/files/FOMC19690812bluebook19690808.pdf,/monetarypolicy/files/fomcropa19690812.pdf,/monetarypolicy/files/fomcmoa19690812.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19690812gbsup19690808.pdf,/monetarypolicy/files/fomcmod19690812.pdf,,,,,,,,,,,,
1969,Meeting,,September,9,September,9,,,,/monetarypolicy/files/FOMC19690909Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19690909greenbook19690904.pdf,/monetarypolicy/files/FOMC19690909bluebook19690905.pdf,/monetarypolicy/files/fomcropa19690909.pdf,/monetarypolicy/files/fomcmoa19690909.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19690909gbsup19690905.pdf,/monetarypolicy/files/fomcmod19690909.pdf,,,,,,,,,,,,
1969,Meeting,,October,7,October,7,,,,/monetarypolicy/files/FOMC19691007Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19691007greenbook19691001.pdf,/monetarypolicy/files/FOMC19691007bluebook19691003.pdf,/monetarypolicy/files/fomcropa19691007.pdf,/monetarypolicy/files/fomcmoa19691007.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19691007gbsup19691003.pdf,/monetarypolicy/files/fomcmod19691007.pdf,,,,,,,,,,,,
1969,Meeting,,October,28,October,28,,,,/monetarypolicy/files/FOMC19691028Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19691028greenbook19691022.pdf,/monetarypolicy/files/FOMC19691028bluebook19691024.pdf,/monetarypolicy/files/fomcropa19691028.pdf,/monetarypolicy/files/fomcmoa19691028.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19691028gbsup19691024.pdf,/monetarypolicy/files/fomcmod19691028.pdf,,,,,,,,,,,,
1969,Meeting,,November,25,November,25,,,,/monetarypolicy/files/FOMC19691125Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19691125greenbook19691119.pdf,/monetarypolicy/files/FOMC19691125bluebook19691121.pdf,/monetarypolicy/files/fomcropa19691125.pdf,/monetarypolicy/files/fomcmoa19691125.pdf,0,,,,,,,,/monetarypolicy/files/FOMC19691125gbsup19691111.pdf,/monetarypolicy/files/fomcmod19691125.pdf,,,,,,,,,,,,
1963,Meeting,,September,10,September,10,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19630910.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19630910.pdf,,,,,,,,,,,,,,
1963,Meeting,,October,1,October,1,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19631001.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19631001.pdf,,,,,,,,,,,,,,
1963,Meeting,,October,22,October,22,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19631022.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19631022.pdf,,,,,,,,,,,,,,
1963,Meeting,,November,12,November,12,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19631112.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19631112.pdf,,,,,,,,,,,,,,
1963,Conference Call,,November,26,November,26,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19631126.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19631126.pdf,,,,,,,,,,,,,,
1963,Meeting,,December,3,December,3,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19631203.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19631203.pdf,,,,,,,,,,,,,,
1963,Meeting,,December,17,December,17,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19631217.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19631217.pdf,,,,,,,,,,,,,,
1964,Meeting,,July,28,July,28,,,,/monetarypolicy/files/FOMC19640728Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19640728greenbook19640722.pdf,,/monetarypolicy/files/fomcropa19640728.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19640728.pdf,/monetarypolicy/files/FOMC19640728gbsup19640724.pdf,,,,,,,,,,,,,
1964,Meeting,,August,18,August,18,,,,/monetarypolicy/files/FOMC19640818Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19640818greenbook19640812.pdf,,/monetarypolicy/files/fomcropa19640818.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19640818.pdf,/monetarypolicy/files/FOMC19640818gbsup19640814.pdf,,,,,,,,,,,,,
1964,Meeting,,September,8,September,8,,,,/monetarypolicy/files/FOMC19640908Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19640908greenbook19640902.pdf,,/monetarypolicy/files/fomcropa19640908.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19640908.pdf,/monetarypolicy/files/FOMC19640908gbsup19640904.pdf,,,,,,,,,,,,,
1964,Meeting,,September,29,September,29,,,,/monetarypolicy/files/FOMC19640929Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19640929greenbook19640923.pdf,,/monetarypolicy/files/fomcropa19640929.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19640929.pdf,/monetarypolicy/files/FOMC19640929gbsup19640925.pdf,,,,,,,,,,,,,
1964,Meeting,,October,20,October,20,,,,/monetarypolicy/files/FOMC19641020Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19641020greenbook19641014.pdf,,/monetarypolicy/files/fomcropa19641020.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19641020.pdf,/monetarypolicy/files/FOMC19641020gbsup19641016.pdf,,,,,,,,,,,,,
1964,Meeting,,November,10,November,10,,,,/monetarypolicy/files/FOMC19641110Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19641110greenbook19641104.pdf,,/monetarypolicy/files/fomcropa19641110.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19641110.pdf,/monetarypolicy/files/FOMC19641110gbsup19641106.pdf,,,,,,,,,,,,,
1964,Conference Call,,November,24,November,24,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19641124.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19641124.pdf,,,,,,,,,,,,,,
1964,Meeting,,December,1,December,1,,,,/monetarypolicy/files/FOMC19641201Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19641201greenbook19641125.pdf,,/monetarypolicy/files/fomcropa19641201.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19641201.pdf,/monetarypolicy/files/FOMC19641201gbsup19641130.pdf,,,,,,,,,,,,,
1964,Meeting,,December,15,December,15,,,,/monetarypolicy/files/FOMC19641215Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19641215greenbook19641209.pdf,,/monetarypolicy/files/fomcropa19641215.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19641215.pdf,/monetarypolicy/files/FOMC19641215gbsup19641211.pdf,,,,,,,,,,,,,
1965,Meeting,,July,13,July,13,,,,/monetarypolicy/files/FOMC19650713Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19650713greenbook19650707.pdf,,/monetarypolicy/files/fomcropa19650713.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19650713.pdf,/monetarypolicy/files/FOMC19650713gbsup19650709.pdf,,,,,,,,,,,,,
1965,Meeting,,August,10,August,10,,,,/monetarypolicy/files/FOMC19650810Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19650810greenbook19650804.pdf,,/monetarypolicy/files/fomcropa19650810.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19650810.pdf,/monetarypolicy/files/FOMC19650810gbsup19650806.pdf,,,,,,,,,,,,,
1965,Meeting,,August,31,August,31,,,,/monetarypolicy/files/FOMC19650831Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19650831greenbook19650825.pdf,,/monetarypolicy/files/fomcropa19650831.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19650831.pdf,/monetarypolicy/files/FOMC19650831gbsup19650827.pdf,,,,,,,,,,,,,
1965,Conference Call,,September,8,September,8,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19650908.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19650908.pdf,,,,,,,,,,,,,,
1965,Meeting,,September,28,September,28,,,,/monetarypolicy/files/FOMC19650928Agenda.pdf,,,,,,,,/monetarypolicy/files/FOMC19650928greenbook19650922.pdf,,/monetarypolicy/files/fomcropa19650928.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19650928.pdf,/monetarypolicy/files/FOMC19650928gbsup19650923.pdf,,,,,,,,,,,,,
