,start_date,end_date,event_type,statement_policy_change,statement_policy_action,FFF_0_rate,FFF_1_rate,FFF_2_rate,FFF_3_rate,FFF_4_rate,FFF_5_rate,FFF_6_rate,nyt_article_counts,DFF_Before_meeting,DFEDTR_before,DFEDTR_end,bluebook_treatment_alt_a,bluebook_treatment_size_alt_a,bluebook_justify_alt_a,bluebook_treatment_alt_b,bluebook_treatment_size_alt_b,bluebook_justify_alt_b,bluebook_treatment_alt_c,bluebook_treatment_size_alt_c,bluebook_justify_alt_c,bluebook_treatment_alt_d,bluebook_treatment_size_alt_d,bluebook_justify_alt_d,bluebook_treatment_alt_e,bluebook_treatment_size_alt_e,bluebook_justify_alt_e,bluebook_comments
661,1991-05-01,1991-05-01,Conference Call,,,5.799999999999994,5.780000000000001,5.789999999999992,5.849999999999994,5.8900000000000015,6.0,6.099999999999994,0.0,,,,,,,,,,,,,,,,,,,
662,1991-05-14,1991-05-14,Meeting,,,5.764523809523803,5.760000000000005,5.769999999999996,5.849999999999994,5.9099999999999975,5.989999999999995,6.060000000000002,1.0,5.8,5.75,5.75,E,-0.5,,U,0,,N,N,,,,,,,,
663,1991-06-10,1991-06-10,Conference Call,,,5.825428571428572,5.8599999999999985,5.929999999999992,6.030000000000001,6.129999999999996,6.260000000000005,6.469999999999999,0.0,,,,,,,,,,,,,,,,,,,
664,1991-06-24,1991-06-24,Conference Call,,,5.7957738095238165,5.819999999999991,5.879999999999996,5.980000000000004,6.079999999999997,6.170000000000003,6.420000000000003,0.0,,,,,,,,,,,,,,,,,,,
665,1991-07-02,1991-07-03,Meeting,,,5.876083333333329,5.920000000000003,6.0,6.079999999999997,6.170000000000003,6.450000000000002,100.0,0.0,6.38,5.75,5.75,E,?,,U,0,,?,?,,,,,,,,
666,1991-08-05,1991-08-05,Conference Call,,,5.732592592592582,5.679999999999992,5.6599999999999975,5.679999999999992,5.950000000000002,5.969999999999999,5.980000000000004,0.0,,,,,,,,,,,,,,,,,,,
667,1991-08-20,1991-08-20,Meeting,,,5.497291666666676,5.3900000000000015,5.3599999999999985,5.3700000000000045,5.530000000000001,5.5,5.569999999999993,2.0,5.54,5.5,5.5,E,-0.5,,U,0,,N,N,,,,,,,,
668,1991-09-13,1991-09-13,Conference Call,,,5.3838095238095205,5.319999999999993,5.280000000000001,5.399999999999992,5.3700000000000045,5.349999999999994,5.399999999999992,0.0,,,,,,,,,,,,,,,,,,,
669,1991-10-01,1991-10-01,Meeting,,,5.230000000000001,5.149999999999992,5.289999999999992,5.25,5.1799999999999935,5.260000000000005,5.299999999999997,0.0,5.6,5.25,5.25,E,-0.5,,U,0,,N,N,,,,,,,,
670,1991-10-30,1991-10-30,Conference Call,,,5.350833333333348,5.0,5.039999999999992,4.969999999999999,4.899999999999992,4.9299999999999935,4.959999999999994,0.0,,,,,,,,,,,,,,,,,,,
671,1991-11-05,1991-11-05,Meeting,,,4.931230769230767,4.980000000000004,4.909999999999997,4.8599999999999985,4.879999999999996,4.879999999999996,4.9299999999999935,1.0,5.09,5,5,E,?,,U,0,,N,N,,,,,,,,
672,1991-12-02,1991-12-02,Conference Call,,,4.700333333333326,4.560000000000001,4.5,4.530000000000001,4.519999999999996,4.530000000000001,4.549999999999997,0.0,,,,,,,,,,,,,,,,,,,
673,1991-12-17,1991-12-17,Meeting,,,4.478740740740733,4.299999999999997,4.170000000000002,4.1799999999999935,4.200000000000003,4.209999999999994,4.25,1.0,4.65,4.5,4.5,E,-0.5,,U,0,,N,N,,,,,,,,
674,1992-01-09,1992-01-09,Conference Call,,,3.9785990338164265,3.9099999999999966,3.899999999999992,3.870000000000005,3.870000000000005,3.870000000000005,3.9099999999999966,0.0,,,,,,,,,,,,,,,,,,,
675,1992-02-04,1992-02-05,Meeting,,,3.98259615384616,3.9599999999999937,3.9399999999999977,3.9399999999999977,4.0,4.049999999999997,4.159999999999997,1.0,4.0,4,4,E,-0.5,,U,0,,N,N,,,,,,,,
676,1992-03-11,1992-03-11,Conference Call,,,4.051190476190474,4.030000000000001,4.099999999999993,4.170000000000002,4.259999999999991,4.399999999999992,4.539999999999992,0.0,,,,,,,,,,,,,,,,,,,
677,1992-03-31,1992-03-31,Meeting,,,,4.030000000000001,4.060000000000001,4.1200000000000045,4.200000000000003,4.329999999999998,4.5,0.0,3.94,4,4,E,?,"This alternative might cause a market reassessment of the intentions of the Federal Reserve, leading to a significant downward revision in the expected course of short-term interest rates for the next year or so",U,0,,T,?,,,,,,,,
678,1992-05-19,1992-05-19,Meeting,,,3.6577732793522166,3.620000000000005,3.620000000000005,3.620000000000005,3.700000000000003,3.75,3.879999999999996,0.0,3.88,3.75,3.75,E,-0.5,,U,0,,T,?,,,,,,,,
679,1992-06-30,1992-07-01,Meeting,,,,3.6700000000000017,3.620000000000005,3.640000000000001,3.6799999999999926,3.7399999999999953,4.009999999999991,1.0,3.8,3.75,3.75,E,-0.5,,U,0,,T,0.5,,,,,,,,
680,1992-07-02,1992-07-02,Conference Call,,,3.3185,3.299999999999997,3.3199999999999936,3.3599999999999994,3.3999999999999915,3.649999999999992,3.899999999999992,0.0,,,,,,,,,,,,,,,,,,,
681,1992-08-18,1992-08-18,Meeting,,,3.164880952380945,3.1599999999999966,3.1299999999999955,3.1299999999999955,3.2399999999999953,3.299999999999997,3.200000000000003,2.0,3.54,3.25,3.25,E,-0.5,,U,0,,T,?,,,,,,,,
682,1992-10-06,1992-10-06,Meeting,,,2.952243589743593,2.8400000000000034,2.8799999999999955,2.9299999999999926,2.8100000000000023,2.8499999999999943,100.0,2.0,3.22,3,3,E,-0.5,,U,0,,T,N,,,,,,,,
683,1992-11-17,1992-11-17,Meeting,,,3.0392063492063435,3.269999999999996,3.4099999999999966,3.280000000000001,3.3799999999999955,100.0,100.0,0.0,3.28,3,3,E,-0.5,,U,0,,T,N,,,,,,,,
684,1992-12-14,1992-12-14,Conference Call,,,3.2414285714285707,3.2399999999999953,3.1499999999999915,3.2899999999999916,3.879999999999996,100.0,100.0,0.0,,,,,,,,,,,,,,,,,,,
685,1992-12-22,1992-12-22,Meeting,,,3.2146363636363864,3.200000000000003,3.0900000000000034,3.1899999999999977,3.7899999999999916,100.0,100.0,0.0,3.06,3,3,E,-0.5,,U,0,,T,0.5,,,,,,,,
686,1993-01-06,1993-01-06,Conference Call,,,3.018141025641018,3.049999999999997,3.1099999999999994,3.6599999999999966,3.8199999999999936,100.0,100.0,0.0,,,,,,,,,,,,,,,,,,,
687,1993-02-02,1993-02-03,Meeting,,,3.0536111111111186,3.0699999999999936,3.3299999999999983,3.4200000000000017,100.0,100.0,100.0,0.0,3.25,3,3,E,-0.5,,U,0,The markets appear to have built in an unchanged policy in the period just ahead ,T,0.5,"though market participants seem to believe that some tightening of monetary policy over the next year will be forthcoming, they do not see this happening soon and thus would be surprised by the election of alternative C.",,,,,,,
688,1993-02-18,1993-02-18,Conference Call,,,2.9627727272727262,3.030000000000001,3.1299999999999955,3.25,100.0,100.0,100.0,0.0,,,,,,,,,,,,,,,,,,,
689,1993-03-01,1993-03-01,Conference Call,,,3.0600000000000067,3.0799999999999983,3.1499999999999915,3.219999999999999,100.0,100.0,100.0,0.0,,,,,,,,,,,,,,,,,,,
690,1993-03-23,1993-03-23,Meeting,,,2.929199999999984,3.0799999999999983,3.1499999999999915,3.1899999999999977,3.25,100.0,100.0,0.0,2.99,3,3,E,-0.5,,U,0,,T,0.5,"Conversely, the tightening of policy under alternative C, which also would come as a surprise to market participants, would induce a rise in short-term rates comparable to the hike in the federal funds rate. ",,,,,,,
691,1993-05-18,1993-05-18,Meeting,,,3.2360317460317485,3.1899999999999977,3.219999999999999,3.269999999999996,3.4200000000000017,100.0,100.0,1.0,3.34,3,3,E,-0.5,,U,0,"Thus, market interest rates are unlikely to react to the implementation of alternative B.",T,0.5,Market participants also would be surprised by the policy tightening under alternative C at this FOMC meeting.,,,,,,,
692,1993-07-06,1993-07-07,Meeting,,,3.085769230769224,3.140000000000001,3.1599999999999966,3.230000000000004,3.4099999999999966,3.450000000000003,3.450000000000003,1.0,2.96,3,3,E,-0.5,,U,0,"Consequently, market interest rates would not respond initially to the implementation of alternative B",T,0.5,The immediate tightening of reserve market conditions under alternative C is not built into financial market quotes and would induce a rise in short-term market interest rates that about matched the 1/2 percentage,,,,,,,
693,1993-08-17,1993-08-17,Meeting,,,3.0007407407407563,3.0799999999999983,3.0699999999999936,3.1200000000000045,3.25,3.3599999999999994,3.299999999999997,0.0,3.34,3,3,E,-0.5,,U,0,,T,0.5,The tightening of policy under alternative C would come much sooner than is now envisioned by market participants.,,,,,,,
694,1993-09-21,1993-09-21,Meeting,,,3.0109523809523657,3.049999999999997,3.0600000000000023,3.1599999999999966,3.230000000000004,3.1700000000000017,3.259999999999991,0.0,3.38,3,3,E,-0.5,,U,0,Market participants apparently believe that the federal funds rate will remain at 3 percent,T,0.5,,,,,,,,
695,1993-10-05,1993-10-05,Conference Call,,,3.0522962962963045,3.049999999999997,3.140000000000001,3.2099999999999937,3.140000000000001,3.2099999999999937,3.2399999999999953,0.0,,,,,,,,,,,,,,,,,,,
696,1993-10-15,1993-10-15,Conference Call,,,3.008235294117652,3.049999999999997,3.1200000000000045,3.1700000000000017,3.1099999999999994,3.1599999999999966,3.1899999999999977,0.0,,,,,,,,,,,,,,,,,,,
697,1993-10-22,1993-10-22,Conference Call,,,3.030545454545462,3.0600000000000023,3.1700000000000017,3.2099999999999937,3.1499999999999915,3.230000000000004,3.259999999999991,0.0,,,,,,,,,,,,,,,,,,,
698,1993-11-09,1993-11-09,Conference Call,,,3.0666115702479435,3.1499999999999915,3.230000000000004,3.1700000000000017,3.259999999999991,3.299999999999997,3.390000000000001,0.0,,,,,,,,,,,,,,,,,,,
699,1993-11-10,1993-11-10,Conference Call,,,3.0439285714285536,3.1499999999999915,3.2399999999999953,3.1799999999999926,3.269999999999996,3.3100000000000023,3.3999999999999915,0.0,,,,,,,,,,,,,,,,,,,
700,1993-11-16,1993-11-16,Meeting,,,2.9833333333333343,3.140000000000001,3.230000000000004,3.1700000000000017,3.25,3.2899999999999916,3.3799999999999955,1.0,3.23,3,3,E,-0.5,This alternative may surprise market participants.,U,0,,T,0.5,,,,,,,,
701,1993-12-21,1993-12-21,Meeting,,,3.1468831168831155,3.0999999999999943,3.140000000000001,3.2399999999999953,3.3100000000000023,3.4200000000000017,3.530000000000001,1.0,3.03,3,3,E,-0.5,This alternative may surprise market participants.,U,0,,T,0.5,"The rise in the federal funds rate under alternative C, to 3-1/2 percent, would come sooner than now anticipated by market participants and built into markets interest rates.",,,,,,,
702,1994-02-03,1994-02-04,Meeting,,,3.165641025641032,3.259999999999991,3.3400000000000034,3.4299999999999926,3.549999999999997,100.0,100.0,0.0,3.31,3,3.25,E,-0.5,This alternative may surprise market participants.,U,0,"Market participants now anticipate continuation of the money market conditions implied by alternative B over the near term, and FOMC choice of this alternative would not engender any immediate reaction in security markets.",T,?,The firming in the stance of policy under alternative C would come sooner than now built into market quotes,,,,,,,
703,1994-02-28,1994-02-28,Conference Call,,,,3.390000000000001,3.519999999999996,3.620000000000005,3.7399999999999953,100.0,100.0,0.0,,,,,,,,,,,,,,,,,,,
704,1994-03-22,1994-03-22,Meeting,,,3.454090909090908,3.5900000000000034,3.7399999999999953,3.890000000000001,100.0,100.0,100.0,1.0,3.36,3.25,3.5,N,,,U,0,"With market participants expecting appreciable increases in the federal funds rate in coming months, including 25 basis points at the March FOMC meeting, interest rates could tend to drift lower under the unchanged reserve conditions of alternative B",T,?, Alternative C involves a larger immediate tightening than now built into the structure of market rates.,,,,,,,
705,1994-03-24,1994-03-24,Conference Call,,,3.411041666666629,3.5799999999999983,3.719999999999999,3.890000000000001,100.0,100.0,100.0,0.0,,,,,,,,,,,,,,,,,,,
706,1994-04-18,1994-04-18,Conference Call,,,3.7017094017093832,3.9099999999999966,4.1099999999999985,100.0,100.0,100.0,100.0,0.0,,,,,,,,,,,,,,,,,,,
707,1994-05-17,1994-05-17,Meeting,,,4.130962962962971,4.310000000000001,100.0,100.0,100.0,100.0,100.0,0.0,4.29,3.75,4.25,N,,,U,0,,T,0.25,,,,,,,,
708,1994-07-05,1994-07-06,Meeting,,,4.481111111111102,4.659999999999997,4.840000000000003,5.049999999999997,5.230000000000004,5.5,5.709999999999994,4.0,3.82,4.25,4.25,N,,,?,0,,T,0.25,,,0.5,,,,,
709,1994-07-20,1994-07-20,Conference Call,,,4.263458333333328,4.459999999999994,4.6799999999999935,4.899999999999992,5.090000000000003,5.310000000000001,5.530000000000001,0.0,,,,,,,,,,,,,,,,,,,
710,1994-08-16,1994-08-16,Meeting,,,4.6938541666666715,4.769999999999996,4.9299999999999935,5.060000000000001,5.310000000000001,5.5,5.519999999999996,0.0,4.5,4.25,4.75,N,,,U,0,,T,0.25,"As noted above, alternative C is about what is built into the structure of market interest rates, and neither interest nor exchange rates are likely to react very strongly to such an actio",,0.5,,,,,
711,1994-09-27,1994-09-27,Meeting,,,4.93296296296295,4.9299999999999935,5.1400000000000015,5.429999999999993,5.5900000000000025,5.700000000000002,5.8400000000000025,3.0,4.78,4.75,4.75,N,,,U,0,"Nonetheless, maintenance of existing reserve conditions under alternative B might elicit little reaction in rates beyond the very shortest maturities because market participants would assume that tightening had simply been postponed.",T,0.25,"Alternative C is consistent with the current structure of market rates, and this policy action might well trigger only muted interest rate reactions.",,0.5,,,,,
712,1994-11-15,1994-11-15,Meeting,,,5.356749999999992,5.689999999999998,5.829999999999997,6.039999999999992,6.200000000000002,6.3700000000000045,6.510000000000005,2.0,5.48,4.75,5.5,N,,,U,0,,T,0.5,"With market participants generally appearing to have built in a move of at least this size, interest rates could exhibit little initial reaction to the implementation of alternative C",,,,,,,
713,1994-12-20,1994-12-20,Meeting,,,5.767916666666662,5.760000000000005,6.25,6.450000000000002,6.789999999999992,7.0,7.189999999999998,2.0,5.27,5.5,5.5,N,,,U,0,,T,0.5,,,,,,,,
714,1994-12-30,1994-12-30,Conference Call,,,6.2884999999998845,5.689999999999998,6.260000000000005,6.489999999999995,6.849999999999994,7.079999999999997,7.289999999999992,0.0,,,,,,,,,,,,,,,,,,,
715,1995-01-13,1995-01-13,Conference Call,,,5.547142857142861,5.980000000000004,6.0900000000000025,6.469999999999999,6.6400000000000015,6.939999999999998,7.179999999999992,0.0,,,,,,,,,,,,,,,,,,,
716,1995-01-31,1995-02-01,Meeting,,,,5.959999999999994,6.039999999999992,6.25,6.4099999999999975,6.629999999999996,6.819999999999991,0.0,5.76,5.5,6,N,,,U,0,"While market participants currently anticipate a 50 basis point increase in the federal funds rate at this meeting, their response to the Committee's selection of alternative B would depend on how the decision were interpreted.",T,0.5,Alternative C is in line with current financial market expectations.,,,,,,,
717,1995-03-10,1995-03-10,Conference Call,,,5.972909090909091,6.069999999999991,6.149999999999992,6.289999999999992,6.3900000000000015,6.459999999999994,6.569999999999991,0.0,,,,,,,,,,,,,,,,,,,
718,1995-03-28,1995-03-28,Meeting,,,6.037857142857195,6.030000000000001,6.079999999999997,6.200000000000002,6.289999999999992,6.329999999999997,6.4099999999999975,2.0,6.13,6,6,E,-0.5,This alternative may surprise market participants.,U,0,,T,0.5,"With financial markets having built in no near-term monetary policy tightening, choice of alternative C would come as a surprise.",,,,,,,
719,1995-04-28,1995-04-28,Conference Call,,,5.892142857142768,6.019999999999996,6.060000000000002,6.1400000000000015,6.200000000000002,6.25,6.299999999999998,0.0,,,,,,,,,,,,,,,,,,,
720,1995-05-23,1995-05-23,Meeting,,,5.960133333333345,6.010000000000005,5.969999999999999,5.950000000000002,5.9099999999999975,5.899999999999992,5.8700000000000045,4.0,6.0,6,6,E,-0.5, This alternative would represent a considerably more aggressive policy action than currently is priced into financial markets.,U,0,,T,0.5,"With markets apparently having concluded that rates are unlikely to rise significantly further, the response in the financial markets to the 50 basis point increase of alternative C could be sub- stantial.",,,,,,,
721,1995-07-05,1995-07-06,Meeting,-25.0,easing,5.810518518518517,5.780000000000001,5.6200000000000045,5.549999999999998,5.5,5.629999999999996,5.549999999999998,0.0,5.89,6,5.75,E,-0.5, This alternative would represent a considerably more aggressive policy action than currently is priced into financial markets.,U,0,,N,,,,,,,,,
722,1995-08-22,1995-08-22,Meeting,,,5.713272727272693,5.730000000000004,5.670000000000003,5.649999999999992,5.719999999999999,5.670000000000003,5.649999999999992,3.0,5.71,5.75,5.75,E,-0.5, This alternative would be much larger and sooner than market participants currently expect. ,?,0,,T,?," Alternative C would come as a surprise to market par- ticipants, and money market interest rates would rise at least 50 basis points",,,,,,,
723,1995-09-26,1995-09-26,Meeting,,,5.757692307692308,5.739999999999995,5.670000000000003,5.649999999999992,5.569999999999993,5.5,5.519999999999996,3.0,5.75,5.75,5.75,E,?,,U,0,,T,0.5,The 1/2 percentage point hike in the funds rate of alternative C would catch market participants off guard.,,,,,,,
724,1995-11-15,1995-11-15,Meeting,,,5.747041666666667,5.719999999999999,5.5900000000000025,5.399999999999992,5.379999999999996,5.25,5.219999999999999,4.0,5.71,5.75,5.75,E,-0.5,The cut in the federal funds rate of 50 basis points under alternative A would come sooner and be larger than now expected in the market.,U,0,,T,0.5,"Alternative C would surprise market participants, who continue to hold the view, supported by statements from some Committee members, that the next policy move will be to ease.",,,,,,,
725,1995-12-19,1995-12-19,Meeting,-25.0,easing,5.6395141700404965,5.549999999999998,5.399999999999992,5.3599999999999985,5.219999999999999,5.149999999999992,5.129999999999996,0.0,5.76,5.75,5.5,E,-0.5,"Although market participants expect monetary policy to be eased over the next few months, a reduction of 50 basis points in the federal funds rate implemented at this meeting, as called for under alternative A, would be larger than generally expected.",U,0,,T,0.5,"With market participants expecting an easing rather than a tightening of policy, the 50-basis-point increase in the federal funds rate under alternative C would lead to a sharp jump in other money market interest rates. ",,,,,,,
726,1996-01-30,1996-01-31,Meeting,-25.0,easing,5.973750000000111,5.340000000000003,5.299999999999997,5.1400000000000015,5.069999999999993,4.939999999999999,4.829999999999998,0.0,5.53,5.5,5.25,E,-0.25,,U,0,,T,0.25,,,,,,,,
727,1996-03-26,1996-03-26,Meeting,,,5.650064102564093,5.269999999999996,5.25,5.230000000000004,5.219999999999999,5.25,5.299999999999997,2.0,5.29,5.25,5.25,E,-0.5,it is difficult to gauge how market participants would react to the 1/2 percentage point of policy ease envisioned under alternative A.,U,0,"With market participants apparently expecting no policy action over the next few months, maintenance of current reserve condi- tions, as under alternative B, would elicit little reaction in credit markets.",T,0.5,The 50 basis point tightening of alternative C would catch market participants unawares and show through to instruments at the shortest maturities.,,,,,,,
728,1996-05-21,1996-05-21,Meeting,,,5.226385281385283,5.289999999999992,5.319999999999993,5.340000000000003,5.3900000000000015,5.450000000000002,5.549999999999998,2.0,5.21,5.25,5.25,N,,,U,0,"Financial market partici- pants are anticipating that the FOMC will leave its policy stance unchanged at this meeting, implying that selection of alternative B would have little market impact.",T,0.5,"The Federal Reserve is not expected by market participants to tighten for several months, and hence, investors would be caught off guard",,,,,,,
729,1996-07-02,1996-07-03,Meeting,,,5.3305833333333394,5.399999999999992,5.510000000000005,5.599999999999994,5.670000000000003,5.769999999999996,5.8599999999999985,1.0,7.8,5.25,5.25,N,,,U,0,,T,0.25, A 25 basis point rise in the federal funds rate at this meeting as under alternative C would exceed the small amount currently built into money market yields.,,,,,,,
730,1996-08-20,1996-08-20,Meeting,,,5.302249999999999,5.310000000000001,5.3599999999999985,5.420000000000003,5.5,5.5900000000000025,5.629999999999996,1.0,5.17,5.25,5.25,N,,,?,0,,T,0.25,Market participants would be somewhat surprised by a Committee decision to raise its intended federal funds rate by 25 basis points,,,,,,,
731,1996-09-24,1996-09-24,Meeting,,,5.294857142857124,5.289999999999992,5.379999999999996,5.519999999999996,5.649999999999992,5.700000000000002,5.769999999999996,0.0,5.32,5.25,5.25,N,,,U,0,"With market participants apparently placing greater than even odds on policy tightening at this meeting, interest rates would likely decline and the dollar weaken on foreign exchange markets if the unchanged policy of alternative B were adopted. Even before the discount rate story earlier this week, markets had built in close to 50/50 odds of a slight policy tightening, and alternative B probably would trigger rate declines that not only reversed the increases associated with the story, but some of those registered earlier in the intermeeting period as well",T,0.5,,,,,,,,
732,1996-11-13,1996-11-13,Meeting,,,5.316538461538455,5.319999999999993,5.349999999999994,5.340000000000003,5.3700000000000045,5.3900000000000015,5.4099999999999975,2.0,5.3,5.25,5.25,E,-0.5,This alternative would most likely be read as evidence that the Committee has serious reservations about the prospects for spending.,U,0,"With market participants widely expecting policy to remain on hold for some time, the Committee's selection of alternative B should elicit little response in financial markets.",T,0.5,The choice of alternative C would come as a surprise to market participants.,,,,,,,
733,1996-12-17,1996-12-17,Meeting,,,5.3314814814814975,5.3700000000000045,5.340000000000003,5.3900000000000015,5.399999999999992,5.429999999999993,5.489999999999995,3.0,5.56,5.25,5.25,E,-0.5,"the market is not expecting a change in policy, a 50 basis point funds rate reduction would show through completely to other short-term rates.",U,0,"With market participants almost universally expecting policy to be on hold for a time, the Committee's selection of alternative B would prompt little response in financial markets. ",T,0.5, The choice of alternative C would surprise market participants and perhaps lead them to reconsider their view on the Federal Reserve's longer-term objectives.,,,,,,,
734,1997-02-04,1997-02-05,Meeting,,,5.2869999999999955,5.329999999999998,5.379999999999996,5.4099999999999975,5.469999999999999,5.510000000000005,5.569999999999993,1.0,5.36,5.25,5.25,N,,,U,0,,T,0.5,"The tightening of policy under alternative C would surprise market participants, and short-term interest rates, including the prime rate, would rise by the half-point hike in the federal funds rate.",,,,,,,
735,1997-03-25,1997-03-25,Meeting,25.0,tightening,5.4179714285713825,5.5,5.539999999999992,5.6400000000000015,5.75,5.799999999999998,5.8599999999999985,2.0,5.47,5.25,5.5,N,,,U,0,"With market participants apparently placing high odds on a 25 basis point tightening in the federal funds rate at the March meeting, interest rates probably would fall somewhat if the unchanged policy of alternative B were adopted.",T,0.5,,,,,,,,
736,1997-05-20,1997-05-20,Meeting,,,5.488083333333344,5.530000000000001,5.6599999999999975,5.689999999999998,5.769999999999996,5.8599999999999985,5.899999999999992,1.0,5.55,5.5,5.5,N,,,U,0,,T,0.5,Rise in the federal funds rate under alternative C would come as a major surprise to financial market participants,,,,,,,
737,1997-07-01,1997-07-02,Meeting,,,5.549999999999999,5.549999999999998,5.6200000000000045,5.670000000000003,5.730000000000004,5.799999999999998,5.849999999999994,3.0,6.87,5.5,5.5,N,,,U,0,"No change in the stance of monetary policy at this FOMC meeting is built into the structure of market interest rates, so financial market prices would react little to the Committee's choice of alternative B.",T,0.25,,,,,,,,
738,1997-08-19,1997-08-19,Meeting,,,5.49396761133604,5.539999999999992,5.549999999999998,5.5900000000000025,5.670000000000003,5.700000000000002,5.709999999999994,3.0,5.49,5.5,5.5,N,,,U,0,"Market participants uniformly do not expect a near-term policy move by the Federal Reserve, and selection of alternative B by the Committee should elicit little imme- diate market reaction.",T,0.25,,,,,,,,
739,1997-09-30,1997-09-30,Meeting,,,,5.530000000000001,5.569999999999993,5.6400000000000015,5.670000000000003,5.670000000000003,5.709999999999994,0.0,5.68,5.5,5.5,N,,,U,0," Virtually no one in the market anticipates action at this meeting, so that yields across the term structure are not likely to budge much and the dollar should continue to trade around its current level on foreign exchange markets immediately following the adoption of the unchanged policy stance of alternative B. ",T,0.25,The Committee's choice of alternative C at this meeting would catch market participants completely unawares. ,,,,,,,
740,1997-11-12,1997-11-12,Meeting,,,5.521359649122807,5.599999999999994,5.6400000000000015,5.649999999999992,5.679999999999992,5.680009999999997,5.700000000000002,2.0,5.5,5.5,5.5,N,,,U,0,,T,0.25,,,,,,,,
741,1997-12-16,1997-12-16,Meeting,,,5.5501041666666575,5.579999999999997,5.579999999999997,5.629999999999996,5.6200099999999935,5.6200000000000045,5.649999999999992,1.0,5.97,5.5,5.5,E,-0.25,,U,0," The markets expect no policy action over the next few months and would react little, if at all, to the choice of alternative B",T,0.25,,,,,,,,
742,1998-02-03,1998-02-04,Meeting,,,5.461538461538456,5.510000000000005,5.430009999999997,5.4099999999999975,5.379999999999996,5.329999999999998,5.340000000000003,1.0,5.71,5.5,5.5,E,,,U,,,?,,,,,,,,,
743,1998-03-31,1998-03-31,Meeting,,,,5.519999999999996,5.530000000000001,5.560000000000002,5.560000000000002,5.560000000000002,5.5900000000000025,2.0,5.62,5.5,5.5,E,,,U,,,T,,,,,,,,,
744,1998-05-19,1998-05-19,Meeting,,,5.57161943319837,5.510000000000005,5.549999999999998,5.560000000000002,5.6099999999999985,5.599999999999994,5.6200000000000045,3.0,5.52,5.5,5.5,N,,,U,,,T,,,,,,,,,
745,1998-06-30,1998-07-01,Meeting,,,,5.519999999999996,5.519999999999996,5.539999999999992,5.539999999999992,5.539999999999992,5.560000000000002,3.0,5.69,5.5,5.5,N,,,U,,,T,,,,,,,,,
746,1998-08-18,1998-08-18,Meeting,,,5.4459523809523835,5.519999999999996,5.480000000000004,5.480000000000004,5.5,5.510000000000005,5.399999999999992,0.0,5.8,5.5,5.5,E,,,U,,,T,,,,,,,,,
747,1998-09-21,1998-09-21,Conference Call,,,5.485238095238106,5.349999999999994,5.289999999999992,5.200000000000003,5.1200000000000045,4.939999999999999,4.920000000000002,0.0,,,,,,,,,,,,,,,,,,,
748,1998-09-29,1998-09-29,Meeting,-25.0,easing,5.256034482758709,5.239999999999995,5.159999999999997,5.069999999999993,4.980000000000004,4.780000000000001,4.760000000000005,0.0,5.55,5.5,5.25,E,,,U,,,N,,,,,,,,,
749,1998-10-15,1998-10-15,Conference Call,-25.0,easing,5.219666666666671,5.1099999999999985,4.939999999999999,4.879999999999996,4.6099999999999985,4.539999999999992,4.480000000000004,0.0,,,,,,,,,,,,,,,,,,,
750,1998-11-17,1998-11-17,Meeting,-25.0,easing,4.718333333333342,4.799999999999997,4.799999999999997,4.6099999999999985,4.599999999999994,4.569999999999993,4.590000000000003,1.0,5.45,5,4.75,E,,,U,,,N,,,,,,,,,
751,1998-12-22,1998-12-22,Meeting,,,4.842681818181827,4.8700000000000045,4.6799999999999935,4.6799999999999935,4.629999999999996,4.6200000000000045,4.590000000000003,1.0,4.72,4.75,4.75,E,,,U,,,T,,,,,,,,,
752,1999-02-02,1999-02-03,Meeting,,,4.722777777777766,4.769999999999996,4.739999999999995,4.739999999999995,4.75,4.730000000000004,4.730000000000004,1.0,4.86,4.75,4.75,E,,,U,,,T,,,,,,,,,
753,1999-03-30,1999-03-30,Meeting,,,4.330156250000018,4.769999999999996,4.769999999999996,4.799999999999997,4.819999999999993,4.819999999999993,4.8700000000000045,2.0,4.84,4.75,4.75,N,,,U,,,T,,,,,,,,,
754,1999-05-18,1999-05-18,Meeting,,,4.747619047619064,4.810000000000001,4.909999999999997,4.9299999999999935,5.019999999999996,5.060000000000001,5.1200000000000045,5.0,5.01,4.75,4.75,N,,,U,,,T,,,,,,,,,
755,1999-06-29,1999-06-30,Meeting,25.0,tightening,4.9537931034483895,5.060000000000001,5.099999999999994,5.200000000000003,5.280000000000001,5.3599999999999985,5.469999999999999,1.0,5.04,4.75,5,N,,,U,,,T,,,,,,,,,
756,1999-08-24,1999-08-24,Meeting,25.0,tightening,5.117324999999988,5.260000000000005,5.319999999999993,5.3599999999999985,5.399999999999992,5.450000000000002,5.439999999999998,1.0,5.06,5,5.25,N,,,U,,,T,,,,,,,,,
757,1999-10-05,1999-10-05,Meeting,0.0,unchanged,5.2656296296296405,5.334999999999994,5.4099999999999975,5.489999999999995,5.560000000000002,5.689999999999998,5.780000000000001,2.0,5.23,5.25,5.25,N,,,U,,,T,,,,,,,,,
758,1999-11-16,1999-11-16,Meeting,25.0,tightening,5.427777777777791,5.5,5.504999999999996,5.579999999999997,5.6599999999999975,5.739999999999995,100.0,4.0,5.64,5.25,5.5,N,,,U,,,T,,,,,,,,,
