,start_date,end_date,event_type,statement_policy_change,statement_policy_action,d_statement,FFF_0_rate,FFF_1_rate,FFF_2_rate,FFF_3_rate,FFF_4_rate,FFF_5_rate,FFF_6_rate,wsj_article_count,nyt_article_count,ft_article_count,DFF_Before_meeting,DFEDTR_before,DFEDTR_end,bluebook_treatment_alt_a,bluebook_treatment_size_alt_a,bluebook_justify_alt_a,bluebook_treatment_alt_b,bluebook_treatment_size_alt_b,bluebook_justify_alt_b,bluebook_treatment_alt_c,bluebook_treatment_size_alt_c,bluebook_justify_alt_c,bluebook_treatment_alt_d,bluebook_treatment_size_alt_d,bluebook_justify_alt_d,bluebook_treatment_alt_e,bluebook_treatment_size_alt_e,bluebook_justify_alt_e,bluebook_comments,year
366,1969-05-27,1969-05-27,Meeting,,,False,,,,,,,,0.0,0.0,0.0,8.75,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
367,1969-06-24,1969-06-24,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.13,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
368,1969-07-15,1969-07-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
369,1969-08-12,1969-08-12,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.75,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
370,1969-09-09,1969-09-09,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
371,1969-10-07,1969-10-07,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.5,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
372,1969-10-28,1969-10-28,Meeting,,,False,,,,,,,,0.0,0.0,0.0,8.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
373,1969-11-25,1969-11-25,Meeting,,,False,,,,,,,,0.0,0.0,0.0,8.5,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
374,1969-12-16,1969-12-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1969
375,1970-01-15,1970-01-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,8.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1970
376,1970-02-10,1970-02-10,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1970
377,1970-03-10,1970-03-10,Meeting,,,False,,,,,,,,0.0,0.0,0.0,7.5,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1970
378,1970-04-07,1970-04-07,Meeting,,,False,,,,,,,,0.0,0.0,0.0,7.5,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1970
379,1970-05-05,1970-05-05,Meeting,,,False,,,,,,,,0.0,0.0,0.0,8.5,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1970
380,1970-05-26,1970-05-26,Meeting,,,False,,,,,,,,0.0,0.0,0.0,7.88,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1970
381,1970-06-23,1970-06-23,Meeting,,,False,,,,,,,,0.0,0.0,0.0,7.75,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1970
382,1970-07-21,1970-07-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,7.13,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1970
383,1970-08-18,1970-08-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.63,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1970
384,1970-09-15,1970-09-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.38,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1970
385,1970-10-20,1970-10-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.13,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1970
386,1970-11-17,1970-11-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.75,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1970
387,1970-12-15,1970-12-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.25,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1970
388,1971-01-12,1971-01-12,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.38,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1971
389,1971-02-09,1971-02-09,Meeting,,,False,,,,,,,,0.0,0.0,0.0,3.5,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1971
390,1971-03-09,1971-03-09,Meeting,,,False,,,,,,,,0.0,0.0,0.0,3.13,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1971
391,1971-04-06,1971-04-06,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1971
392,1971-05-11,1971-05-11,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.5,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1971
393,1971-06-08,1971-06-08,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.75,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1971
394,1971-06-29,1971-06-29,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.13,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1971
395,1971-07-27,1971-07-27,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.25,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1971
396,1971-08-24,1971-08-24,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.5,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1971
397,1971-09-21,1971-09-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.38,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1971
398,1971-10-19,1971-10-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.13,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1971
399,1971-11-16,1971-11-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1971
400,1971-12-14,1971-12-14,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.25,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1971
401,1972-01-11,1972-01-11,Meeting,,,False,,,,,,,,0.0,0.0,0.0,3.75,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1972
402,1972-02-14,1972-02-14,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1972
403,1972-02-15,1972-02-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,3.38,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1972
404,1972-03-21,1972-03-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,3.88,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1972
405,1972-04-17,1972-04-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1972
406,1972-04-18,1972-04-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.06,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1972
407,1972-05-23,1972-05-23,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.25,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1972
408,1972-06-19,1972-06-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.38,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1972
409,1972-07-18,1972-07-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.56,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1972
410,1972-08-15,1972-08-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.81,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1972
411,1972-09-19,1972-09-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.94,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1972
412,1972-10-17,1972-10-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.06,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1972
413,1972-11-20,1972-11-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.88,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1972
414,1972-12-19,1972-12-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.56,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1972
415,1973-01-16,1973-01-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.88,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1973
416,1973-02-13,1973-02-13,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.44,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1973
417,1973-03-07,1973-03-07,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1973
418,1973-03-19,1973-03-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,7.25,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1973
419,1973-04-17,1973-04-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,7.13,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1973
420,1973-05-15,1973-05-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,7.75,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1973
421,1973-06-18,1973-06-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,8.5,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1973
422,1973-07-09,1973-07-09,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1973
423,1973-07-17,1973-07-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,11.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1973
424,1973-08-21,1973-08-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.58,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1973
425,1973-09-18,1973-09-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.84,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1973
426,1973-10-02,1973-10-02,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1973
427,1973-10-10,1973-10-10,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1973
428,1973-10-16,1973-10-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1973
429,1973-11-19,1973-11-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.19,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1973
430,1973-12-17,1973-12-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.09,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1973
431,1974-01-21,1974-01-22,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.62,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1974
432,1974-02-20,1974-02-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.16,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1974
433,1974-03-18,1974-03-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.35,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1974
434,1974-04-15,1974-04-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.27,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1974
435,1974-05-21,1974-05-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,11.17,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1974
436,1974-06-18,1974-06-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,11.88,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1974
437,1974-07-05,1974-07-05,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1974
438,1974-07-16,1974-07-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,13.33,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1974
439,1974-08-20,1974-08-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,12.35,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1974
440,1974-09-10,1974-09-10,Meeting,,,False,,,,,,,,0.0,0.0,0.0,11.86,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1974
441,1974-10-14,1974-10-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.01,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1974
442,1974-11-19,1974-11-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.47,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1974
443,1974-12-16,1974-12-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,8.75,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1974
444,1975-01-20,1975-01-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.95,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1975
445,1975-02-19,1975-02-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.22,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1975
446,1975-03-18,1975-03-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.5,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1975
447,1975-04-14,1975-04-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.39,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1975
448,1975-05-20,1975-05-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.13,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1975
449,1975-06-16,1975-06-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.2,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1975
450,1975-07-15,1975-07-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.92,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1975
451,1975-08-19,1975-08-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.15,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1975
452,1975-09-16,1975-09-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.41,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1975
453,1975-10-21,1975-10-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.77,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1975
454,1975-11-18,1975-11-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.31,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1975
455,1975-12-16,1975-12-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.23,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1975
456,1976-01-20,1976-01-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.79,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1976
457,1976-02-17,1976-02-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.8,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1976
458,1976-03-15,1976-03-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.81,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1976
459,1976-03-29,1976-03-29,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1976
460,1976-04-20,1976-04-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.74,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1976
461,1976-05-18,1976-05-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.36,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1976
462,1976-06-22,1976-06-22,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.49,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1976
463,1976-07-19,1976-07-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.28,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1976
464,1976-08-17,1976-08-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.38,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1976
465,1976-09-21,1976-09-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.26,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1976
466,1976-10-19,1976-10-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.03,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1976
467,1976-11-08,1976-11-08,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1976
468,1976-11-16,1976-11-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.09,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1976
469,1976-12-20,1976-12-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.56,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1976
470,1977-01-17,1977-01-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.6,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1977
471,1977-02-15,1977-02-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.73,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1977
472,1977-03-15,1977-03-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.67,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1977
473,1977-04-19,1977-04-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,4.76,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1977
474,1977-05-17,1977-05-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.38,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1977
475,1977-05-27,1977-05-27,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1977
476,1977-06-21,1977-06-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.39,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1977
477,1977-07-19,1977-07-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,5.41,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1977
478,1977-08-16,1977-08-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.01,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1977
479,1977-09-20,1977-09-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.08,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1977
480,1977-10-17,1977-10-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.48,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1977
481,1977-11-15,1977-11-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.54,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1977
482,1977-12-19,1977-12-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.55,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1977
483,1978-01-05,1978-01-05,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1978
484,1978-01-17,1978-01-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.93,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1978
485,1978-02-28,1978-02-28,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.88,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1978
486,1978-03-10,1978-03-10,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1978
487,1978-03-21,1978-03-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.84,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1978
488,1978-04-18,1978-04-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,6.85,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1978
489,1978-05-05,1978-05-05,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1978
490,1978-05-16,1978-05-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,7.41,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1978
491,1978-06-20,1978-06-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,7.5,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1978
492,1978-07-18,1978-07-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,7.91,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1978
493,1978-08-15,1978-08-15,Meeting,,,False,,,,,,,,0.0,0.0,0.0,7.92,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1978
494,1978-09-08,1978-09-08,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1978
495,1978-09-19,1978-09-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,8.39,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1978
496,1978-10-17,1978-10-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,8.84,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1978
497,1978-11-21,1978-11-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.7,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1978
498,1978-12-19,1978-12-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.97,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1978
499,1979-01-12,1979-01-12,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1979
500,1979-02-06,1979-02-06,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.26,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1979
501,1979-03-02,1979-03-02,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1979
502,1979-03-20,1979-03-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.11,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1979
503,1979-04-17,1979-04-17,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.03,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1979
504,1979-04-27,1979-04-27,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1979
505,1979-05-22,1979-05-22,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.34,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1979
506,1979-06-27,1979-06-27,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1979
507,1979-07-11,1979-07-11,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.24,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1979
508,1979-07-17,1979-07-17,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1979
509,1979-07-19,1979-07-19,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1979
510,1979-08-14,1979-08-14,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.93,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1979
511,1979-09-18,1979-09-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,11.51,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1979
512,1979-10-05,1979-10-05,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1979
513,1979-10-06,1979-10-06,Meeting,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1979
514,1979-10-22,1979-10-22,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1979
515,1979-11-20,1979-11-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,13.21,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1979
516,1980-01-08,1980-01-09,Meeting,,,False,,,,,,,,0.0,0.0,0.0,14.0,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1980
517,1980-02-04,1980-02-05,Meeting,,,False,,,,,,,,0.0,0.0,0.0,13.44,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1980
518,1980-02-22,1980-02-22,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1980
519,1980-03-07,1980-03-07,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1980
520,1980-03-18,1980-03-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,16.75,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1980
521,1980-04-22,1980-04-22,Meeting,,,False,,,,,,,,0.0,0.0,0.0,17.65,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1980
522,1980-04-29,1980-04-29,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1980
523,1980-05-06,1980-05-06,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1980
524,1980-05-20,1980-05-20,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.92,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1980
525,1980-06-05,1980-06-05,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1980
526,1980-07-09,1980-07-09,Meeting,,,False,,,,,,,,0.0,0.0,0.0,8.75,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1980
527,1980-07-25,1980-07-25,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1980
528,1980-08-12,1980-08-12,Meeting,,,False,,,,,,,,0.0,0.0,0.0,9.19,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1980
529,1980-08-22,1980-08-22,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1980
530,1980-09-16,1980-09-16,Meeting,,,False,,,,,,,,0.0,0.0,0.0,10.96,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1980
531,1980-10-21,1980-10-21,Meeting,,,False,,,,,,,,0.0,0.0,0.0,12.37,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1980
532,1980-11-18,1980-11-18,Meeting,,,False,,,,,,,,0.0,0.0,0.0,16.22,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1980
533,1980-11-26,1980-11-26,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1980
534,1980-12-05,1980-12-05,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1980
535,1980-12-12,1980-12-12,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1980
536,1980-12-18,1980-12-19,Meeting,,,False,,,,,,,,0.0,0.0,0.0,20.27,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1980
537,1981-02-02,1981-02-03,Meeting,,,False,,,,,,,,0.0,0.0,0.0,17.25,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1981
538,1981-02-24,1981-02-24,Conference Call,,,False,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1981
539,1981-03-31,1981-03-31,Meeting,,,False,,,,,,,,0.0,0.0,0.0,15.23,No target in FRED,No target in FRED,,,,,,,,,,,,,,,,,1981
