,DATE,DFEDTAR,DFEDTARL,DFEDTARU,DFF,INDPRO,PCEPI,UNRATE,TRY_3M,TRY-2Y,TRY-10Y,FF1_COMDTY,FF2_COMDTY
410,1983-11-11,9.375,,,9.38,,,,ND,ND,ND,,
411,1983-11-12,9.375,,,9.38,,,,,,,,
412,1983-11-13,9.375,,,9.38,,,,,,,,
413,1983-11-14,9.375,,,9.37,,,,9.12,10.60,11.68,,
414,1983-11-15,9.375,,,9.5,,,,9.13,10.66,11.70,,
415,1983-11-16,9.375,,,9.54,,,,9.14,10.66,11.70,,
416,1983-11-17,9.375,,,9.45,,,,9.20,10.68,11.72,,
417,1983-11-18,9.375,,,9.23,,,,9.20,10.68,11.72,,
418,1983-11-19,9.375,,,9.23,,,,,,,,
419,1983-11-20,9.375,,,9.23,,,,,,,,
420,1983-11-21,9.375,,,9.24,,,,9.12,10.65,11.65,,
421,1983-11-22,9.375,,,9.07,,,,9.12,10.60,11.57,,
422,1983-11-23,9.375,,,9.35,,,,9.16,10.64,11.59,,
423,1983-11-24,9.375,,,9.35,,,,ND,ND,ND,,
424,1983-11-25,9.375,,,9.24,,,,9.12,10.63,11.55,,
425,1983-11-26,9.375,,,9.24,,,,,,,,
426,1983-11-27,9.375,,,9.24,,,,,,,,
427,1983-11-28,9.375,,,9.23,,,,9.25,10.69,11.63,,
428,1983-11-29,9.375,,,9.27,,,,9.22,10.65,11.58,,
429,1983-11-30,9.375,,,9.34,,,,9.24,10.67,11.63,,
430,1983-12-01,9.375,,,9.46,53.5343,50.198,8.3,9.27,10.66,11.63,,
431,1983-12-02,9.375,,,9.51,,,,9.28,10.77,11.75,,
432,1983-12-03,9.375,,,9.51,,,,,,,,
433,1983-12-04,9.375,,,9.51,,,,,,,,
434,1983-12-05,9.375,,,9.55,,,,9.29,10.80,11.78,,
435,1983-12-06,9.375,,,9.38,,,,9.30,10.74,11.76,,
436,1983-12-07,9.375,,,9.52,,,,9.31,10.75,11.79,,
437,1983-12-08,9.375,,,9.56,,,,9.38,10.83,11.89,,
438,1983-12-09,9.375,,,9.43,,,,9.34,10.85,11.90,,
439,1983-12-10,9.375,,,9.43,,,,,,,,
440,1983-12-11,9.375,,,9.43,,,,,,,,
441,1983-12-12,9.375,,,9.53,,,,9.31,10.82,11.87,,
442,1983-12-13,9.375,,,9.5,,,,9.46,10.93,11.95,,
443,1983-12-14,9.375,,,9.74,,,,9.48,10.92,11.97,,
444,1983-12-15,9.375,,,9.94,,,,9.53,10.93,11.96,,
445,1983-12-16,9.375,,,9.73,,,,9.47,10.87,11.88,,
446,1983-12-17,9.375,,,9.73,,,,,,,,
447,1983-12-18,9.375,,,9.73,,,,,,,,
448,1983-12-19,9.375,,,9.66,,,,9.45,10.87,11.87,,
449,1983-12-20,9.375,,,9.43,,,,9.41,10.87,11.86,,
450,1983-12-21,9.375,,,9.13,,,,9.36,10.88,11.83,,
451,1983-12-22,9.375,,,9.35,,,,9.25,10.83,11.77,,
452,1983-12-23,9.375,,,8.66,,,,9.32,10.86,11.79,,
453,1983-12-24,9.375,,,8.66,,,,,,,,
454,1983-12-25,9.375,,,8.66,,,,,,,,
455,1983-12-26,9.375,,,8.66,,,,ND,ND,ND,,
456,1983-12-27,9.375,,,9.06,,,,9.29,10.85,11.75,,
457,1983-12-28,9.375,,,9.7,,,,9.34,10.85,11.81,,
458,1983-12-29,9.375,,,10.61,,,,9.34,10.84,11.79,,
459,1983-12-30,9.375,,,9.92,,,,9.33,10.85,11.82,,
460,1983-12-31,9.375,,,9.92,,,,,,,,
461,1984-01-01,9.375,,,9.92,54.6008,50.416000000000004,8.0,,,,,
462,1984-01-02,9.375,,,9.92,,,,ND,ND,ND,,
463,1984-01-03,9.375,,,10.15,,,,9.35,10.87,11.86,,
464,1984-01-04,9.375,,,9.96,,,,9.34,10.77,11.78,,
465,1984-01-05,9.375,,,9.62,,,,9.29,10.75,11.77,,
466,1984-01-06,9.375,,,9.43,,,,9.22,10.68,11.73,,
467,1984-01-07,9.375,,,9.43,,,,,,,,
468,1984-01-08,9.375,,,9.43,,,,,,,,
469,1984-01-09,9.375,,,9.55,,,,9.25,10.73,11.75,,
470,1984-01-10,9.375,,,9.42,,,,9.27,10.66,11.71,,
471,1984-01-11,9.375,,,9.83,,,,9.30,10.72,11.76,,
472,1984-01-12,9.375,,,9.61,,,,9.29,10.71,11.76,,
473,1984-01-13,9.375,,,9.4,,,,9.08,10.50,11.59,,
474,1984-01-14,9.375,,,9.4,,,,,,,,
475,1984-01-15,9.375,,,9.4,,,,,,,,
476,1984-01-16,9.375,,,9.51,,,,9.11,10.52,11.54,,
477,1984-01-17,9.375,,,9.45,,,,9.24,10.55,11.57,,
478,1984-01-18,9.375,,,10.04,,,,9.27,10.58,11.61,,
479,1984-01-19,9.375,,,9.63,,,,9.25,10.57,11.60,,
480,1984-01-20,9.375,,,9.48,,,,9.32,10.60,11.64,,
481,1984-01-21,9.375,,,9.48,,,,,,,,
482,1984-01-22,9.375,,,9.48,,,,,,,,
483,1984-01-23,9.375,,,9.66,,,,9.30,10.61,11.63,,
484,1984-01-24,9.375,,,9.57,,,,9.29,10.63,11.63,,
485,1984-01-25,9.375,,,9.44,,,,9.30,10.65,11.64,,
486,1984-01-26,9.375,,,9.48,,,,9.29,10.62,11.63,,
487,1984-01-27,9.375,,,9.31,,,,9.28,10.62,11.63,,
488,1984-01-28,9.375,,,9.31,,,,,,,,
489,1984-01-29,9.375,,,9.31,,,,,,,,
490,1984-01-30,9.375,,,9.34,,,,9.24,10.57,11.66,,
491,1984-01-31,9.375,,,9.35,,,,9.26,10.58,11.67,,
492,1984-02-01,9.375,,,9.74,54.835,50.755,7.8,9.25,10.56,11.64,,
493,1984-02-02,9.375,,,9.6,,,,9.27,10.54,11.60,,
494,1984-02-03,9.375,,,9.51,,,,9.32,10.53,11.60,,
495,1984-02-04,9.375,,,9.51,,,,,,,,
496,1984-02-05,9.375,,,9.51,,,,,,,,
497,1984-02-06,9.375,,,9.69,,,,9.50,10.67,11.70,,
498,1984-02-07,9.375,,,9.69,,,,9.43,10.66,11.71,,
499,1984-02-08,9.375,,,9.57,,,,9.47,10.65,11.72,,
500,1984-02-09,9.375,,,9.49,,,,9.40,10.66,11.73,,
501,1984-02-10,9.375,,,9.44,,,,9.43,10.73,11.83,,
502,1984-02-11,9.375,,,9.44,,,,,,,,
503,1984-02-12,9.375,,,9.44,,,,,,,,
504,1984-02-13,9.375,,,9.41,,,,ND,ND,ND,,
505,1984-02-14,9.375,,,9.67,,,,9.43,10.78,11.85,,
506,1984-02-15,9.375,,,9.83,,,,9.44,10.73,11.81,,
507,1984-02-16,9.375,,,9.64,,,,9.44,10.75,11.83,,
508,1984-02-17,9.375,,,9.56,,,,9.53,10.87,11.92,,
509,1984-02-18,9.375,,,9.56,,,,,,,,
510,1984-02-19,9.375,,,9.56,,,,,,,,
511,1984-02-20,9.375,,,9.56,,,,ND,ND,ND,,
512,1984-02-21,9.375,,,9.64,,,,9.50,10.85,11.91,,
513,1984-02-22,9.375,,,9.67,,,,9.51,10.92,11.93,,
514,1984-02-23,9.375,,,9.72,,,,9.64,11.03,12.05,,
515,1984-02-24,9.375,,,9.63,,,,9.54,10.94,11.99,,
516,1984-02-25,9.375,,,9.63,,,,,,,,
517,1984-02-26,9.375,,,9.63,,,,,,,,
518,1984-02-27,9.375,,,9.72,,,,9.55,11.02,12.05,,
519,1984-02-28,9.375,,,9.53,,,,9.59,11.04,12.09,,
520,1984-02-29,9.375,,,9.45,,,,9.49,10.99,12.04,,
521,1984-03-01,9.375,,,9.73,55.1052,50.922,7.8,9.54,11.05,12.07,,
522,1984-03-02,9.375,,,9.75,,,,9.50,10.92,11.99,,
523,1984-03-03,9.375,,,9.75,,,,,,,,
524,1984-03-04,9.375,,,9.75,,,,,,,,
525,1984-03-05,9.375,,,9.81,,,,9.54,11.01,12.07,,
526,1984-03-06,9.375,,,9.72,,,,9.59,11.01,12.09,,
527,1984-03-07,9.375,,,9.66,,,,9.67,11.08,12.22,,
528,1984-03-08,9.375,,,9.74,,,,9.70,11.15,12.24,,
529,1984-03-09,9.375,,,9.73,,,,9.77,11.19,12.28,,
530,1984-03-10,9.375,,,9.73,,,,,,,,
531,1984-03-11,9.375,,,9.73,,,,,,,,
532,1984-03-12,9.375,,,9.84,,,,9.69,11.18,12.24,,
533,1984-03-13,9.375,,,9.79,,,,9.74,11.22,12.27,,
534,1984-03-14,9.375,,,9.96,,,,9.83,11.26,12.31,,
535,1984-03-15,9.375,,,10.09,,,,9.86,11.28,12.31,,
536,1984-03-16,9.375,,,9.84,,,,9.87,11.27,12.34,,
537,1984-03-17,9.375,,,9.84,,,,,,,,
538,1984-03-18,9.375,,,9.84,,,,,,,,
539,1984-03-19,9.375,,,10.07,,,,10.00,11.39,12.45,,
540,1984-03-20,9.375,,,10.25,,,,10.20,11.45,12.44,,
541,1984-03-21,9.375,,,10.36,,,,10.20,11.57,12.45,,
542,1984-03-22,9.375,,,10.45,,,,10.18,11.59,12.49,,
543,1984-03-23,9.375,,,10.28,,,,10.15,11.59,12.48,,
544,1984-03-24,9.375,,,10.28,,,,,,,,
545,1984-03-25,9.375,,,10.28,,,,,,,,
546,1984-03-26,9.375,,,10.06,,,,10.11,11.56,12.46,,
547,1984-03-27,9.375,,,9.62,,,,10.17,11.58,12.46,,
548,1984-03-28,9.375,,,8.81,,,,10.10,11.48,12.42,,
549,1984-03-29,10.5,,,10.07,,,,10.07,11.49,12.41,,
550,1984-03-30,10.5,,,10.24,,,,10.09,11.60,12.53,,
551,1984-03-31,10.5,,,10.24,,,,,,,,
552,1984-04-01,10.5,,,10.24,55.4514,51.115,7.7,,,,,
553,1984-04-02,10.5,,,10.42,,,,10.05,11.61,12.56,,
554,1984-04-03,10.5,,,10.75,,,,10.18,11.73,12.65,,
555,1984-04-04,10.5,,,10.9,,,,10.18,11.76,12.67,,
556,1984-04-05,10.5,,,10.74,,,,10.18,11.70,12.65,,
557,1984-04-06,10.5,,,10.37,,,,10.05,11.55,12.51,,
558,1984-04-07,10.5,,,10.37,,,,,,,,
559,1984-04-08,10.5,,,10.37,,,,,,,,
560,1984-04-09,10.5,,,10.32,,,,9.95,11.55,12.47,,
561,1984-04-10,10.5,,,9.49,,,,10.01,11.54,12.52,,
562,1984-04-11,10.5,,,9.25,,,,10.01,11.53,12.50,,
563,1984-04-12,10.5,,,10.34,,,,10.02,11.49,12.40,,
564,1984-04-13,10.5,,,10.24,,,,10.11,11.66,12.57,,
565,1984-04-14,10.5,,,10.24,,,,,,,,
566,1984-04-15,10.5,,,10.24,,,,,,,,
567,1984-04-16,10.5,,,10.5,,,,10.17,11.70,12.61,,
568,1984-04-17,10.5,,,10.45,,,,10.15,11.59,12.57,,
569,1984-04-18,10.5,,,10.61,,,,10.14,11.69,12.70,,
570,1984-04-19,10.5,,,10.73,,,,10.10,11.77,12.77,,
571,1984-04-20,10.5,,,9.77,,,,ND,ND,ND,,
572,1984-04-21,10.5,,,9.77,,,,,,,,
573,1984-04-22,10.5,,,9.77,,,,,,,,
574,1984-04-23,10.5,,,9.63,,,,10.01,11.78,12.80,,
575,1984-04-24,10.5,,,9.55,,,,10.04,11.73,12.75,,
576,1984-04-25,10.5,,,10.67,,,,10.02,11.79,12.69,,
577,1984-04-26,10.5,,,10.63,,,,9.91,11.77,12.67,,
578,1984-04-27,10.5,,,10.49,,,,10.08,11.89,12.79,,
579,1984-04-28,10.5,,,10.49,,,,,,,,
580,1984-04-29,10.5,,,10.49,,,,,,,,
581,1984-04-30,10.5,,,10.9,,,,10.10,11.89,12.82,,
582,1984-05-01,10.5,,,11.04,55.7141,51.18,7.4,10.08,11.88,12.82,,
583,1984-05-02,10.5,,,10.88,,,,10.06,11.92,12.86,,
584,1984-05-03,10.5,,,10.45,,,,10.05,11.96,12.89,,
585,1984-05-04,10.5,,,10.04,,,,10.25,12.15,13.07,,
586,1984-05-05,10.5,,,10.04,,,,,,,,
587,1984-05-06,10.5,,,10.04,,,,,,,,
588,1984-05-07,10.5,,,10.48,,,,10.35,12.24,13.13,,
589,1984-05-08,10.5,,,11.06,,,,10.44,12.23,13.09,,
590,1984-05-09,10.5,,,11.12,,,,10.40,12.32,13.21,,
591,1984-05-10,10.5,,,11.0,,,,10.25,12.32,13.25,,
592,1984-05-11,10.5,,,10.58,,,,10.40,12.55,13.46,,
593,1984-05-12,10.5,,,10.58,,,,,,,,
594,1984-05-13,10.5,,,10.58,,,,,,,,
595,1984-05-14,10.5,,,10.33,,,,10.37,12.57,13.58,,
596,1984-05-15,10.5,,,10.55,,,,10.52,12.51,13.48,,
597,1984-05-16,10.5,,,9.99,,,,10.14,12.42,13.41,,
598,1984-05-17,10.5,,,9.92,,,,10.16,12.51,13.54,,
599,1984-05-18,10.5,,,9.01,,,,10.19,12.47,13.45,,
600,1984-05-19,10.5,,,9.01,,,,,,,,
601,1984-05-20,10.5,,,9.01,,,,,,,,
602,1984-05-21,10.5,,,9.71,,,,10.07,12.48,13.43,,
603,1984-05-22,10.5,,,10.73,,,,10.45,12.58,13.52,,
604,1984-05-23,10.5,,,10.84,,,,10.33,12.67,13.54,,
605,1984-05-24,10.5,,,10.72,,,,10.09,12.77,13.72,,
606,1984-05-25,10.5,,,10.04,,,,9.94,12.77,13.75,,
607,1984-05-26,10.5,,,10.04,,,,,,,,
608,1984-05-27,10.5,,,10.04,,,,,,,,
609,1984-05-28,10.5,,,10.04,,,,ND,ND,ND,,
610,1984-05-29,10.5,,,10.51,,,,10.09,12.98,13.89,,
611,1984-05-30,10.5,,,10.71,,,,10.15,13.04,13.99,,
612,1984-05-31,10.5,,,10.81,,,,10.13,13.00,13.91,,
613,1984-06-01,10.5,,,10.53,55.9085,51.271,7.2,10.18,12.72,13.63,,
614,1984-06-02,10.5,,,10.53,,,,,,,,
615,1984-06-03,10.5,,,10.53,,,,,,,,
616,1984-06-04,10.5,,,10.99,,,,10.23,12.63,13.42,,
617,1984-06-05,10.5,,,10.65,,,,10.14,12.60,13.37,,
618,1984-06-06,10.5,,,11.03,,,,10.15,12.75,13.54,,
619,1984-06-07,10.5,,,11.01,,,,10.23,12.81,13.54,,
620,1984-06-08,10.5,,,10.76,,,,10.25,12.74,13.46,,
621,1984-06-09,10.5,,,10.76,,,,,,,,
622,1984-06-10,10.5,,,10.76,,,,,,,,
623,1984-06-11,10.5,,,11.16,,,,10.43,13.00,13.58,,
624,1984-06-12,10.5,,,10.83,,,,10.48,12.92,13.54,,
625,1984-06-13,10.5,,,10.66,,,,10.28,12.83,13.44,,
626,1984-06-14,10.5,,,11.04,,,,10.28,12.75,13.39,,
627,1984-06-15,10.5,,,11.33,,,,10.27,12.63,13.21,,
628,1984-06-16,10.5,,,11.33,,,,,,,,
629,1984-06-17,10.5,,,11.33,,,,,,,,
630,1984-06-18,10.5,,,11.56,,,,10.35,12.75,13.27,,
631,1984-06-19,10.5,,,11.55,,,,10.31,12.79,13.38,,
632,1984-06-20,10.5,,,12.31,,,,10.31,13.08,13.65,,
633,1984-06-21,10.5,,,11.9,,,,10.33,13.14,13.72,,
634,1984-06-22,10.5,,,11.51,,,,10.23,13.15,13.74,,
635,1984-06-23,10.5,,,11.51,,,,,,,,
636,1984-06-24,10.5,,,11.51,,,,,,,,
637,1984-06-25,10.5,,,11.08,,,,10.14,13.12,13.75,,
638,1984-06-26,10.5,,,10.84,,,,10.19,13.17,13.79,,
639,1984-06-27,10.5,,,10.51,,,,10.14,13.12,13.76,,
640,1984-06-28,10.5,,,10.64,,,,10.24,13.17,13.80,,
641,1984-06-29,10.5,,,10.85,,,,10.31,13.17,13.84,,
642,1984-06-30,10.5,,,10.85,,,,,,,,
643,1984-07-01,10.5,,,10.85,56.0842,51.455,7.5,,,,,
644,1984-07-02,10.5,,,11.43,,,,10.12,13.17,13.87,,
645,1984-07-03,10.5,,,10.88,,,,10.38,13.12,13.80,,
646,1984-07-04,10.5,,,10.88,,,,ND,ND,ND,,
647,1984-07-05,11.0,,,11.25,,,,10.37,13.07,13.77,,
648,1984-07-06,11.0,,,11.13,,,,10.40,13.13,13.75,,
649,1984-07-07,11.0,,,11.13,,,,,,,,
650,1984-07-08,11.0,,,11.13,,,,,,,,
651,1984-07-09,11.0,,,11.52,,,,10.41,12.96,13.48,,
652,1984-07-10,11.0,,,11.37,,,,10.54,13.00,13.53,,
653,1984-07-11,11.0,,,11.22,,,,10.51,13.06,13.55,,
654,1984-07-12,11.0,,,11.03,,,,10.44,12.96,13.42,,
655,1984-07-13,11.0,,,11.0,,,,10.36,12.85,13.30,,
656,1984-07-14,11.0,,,11.0,,,,,,,,
657,1984-07-15,11.0,,,11.0,,,,,,,,
658,1984-07-16,11.0,,,11.45,,,,10.40,12.89,13.32,,
659,1984-07-17,11.0,,,11.4,,,,10.61,12.93,13.37,,
660,1984-07-18,11.0,,,11.6,,,,10.52,12.89,13.32,,
661,1984-07-19,11.25,,,11.36,,,,10.54,12.82,13.25,,
662,1984-07-20,11.25,,,11.09,,,,10.59,12.85,13.36,,
663,1984-07-21,11.25,,,11.09,,,,,,,,
664,1984-07-22,11.25,,,11.09,,,,,,,,
665,1984-07-23,11.25,,,11.49,,,,10.63,12.87,13.35,,
666,1984-07-24,11.25,,,11.21,,,,10.69,12.85,13.31,,
667,1984-07-25,11.25,,,11.02,,,,10.68,12.64,13.06,,
668,1984-07-26,11.25,,,11.29,,,,10.67,12.55,12.89,,
669,1984-07-27,11.25,,,11.33,,,,10.70,12.59,12.95,,
670,1984-07-28,11.25,,,11.33,,,,,,,,
671,1984-07-29,11.25,,,11.33,,,,,,,,
672,1984-07-30,11.25,,,11.53,,,,10.76,12.66,13.05,,
673,1984-07-31,11.25,,,11.83,,,,10.83,12.57,12.91,,
674,1984-08-01,11.25,,,12.04,56.1376,51.613,7.5,10.86,12.48,12.81,,
675,1984-08-02,11.25,,,11.65,,,,10.90,12.48,12.74,,
676,1984-08-03,11.25,,,11.5,,,,10.90,12.30,12.61,,
677,1984-08-04,11.25,,,11.5,,,,,,,,
678,1984-08-05,11.25,,,11.5,,,,,,,,
679,1984-08-06,11.25,,,11.76,,,,10.98,12.42,12.73,,
680,1984-08-07,11.25,,,11.74,,,,10.97,12.41,12.69,,
681,1984-08-08,11.25,,,11.5,,,,10.90,12.37,12.66,,
682,1984-08-09,11.5,,,11.62,,,,10.85,12.33,12.61,,
683,1984-08-10,11.5,,,11.57,,,,10.86,12.35,12.68,,
684,1984-08-11,11.5,,,11.57,,,,,,,,
685,1984-08-12,11.5,,,11.57,,,,,,,,
686,1984-08-13,11.5,,,11.73,,,,10.88,12.45,12.74,,
687,1984-08-14,11.5,,,11.52,,,,10.72,12.34,12.67,,
688,1984-08-15,11.5,,,11.82,,,,10.62,12.39,12.74,,
689,1984-08-16,11.5,,,11.74,,,,10.68,12.40,12.70,,
690,1984-08-17,11.5,,,11.77,,,,10.75,12.40,12.70,,
691,1984-08-18,11.5,,,11.77,,,,,,,,
692,1984-08-19,11.5,,,11.77,,,,,,,,
693,1984-08-20,11.5,,,11.87,,,,10.88,12.42,12.69,,
694,1984-08-21,11.5,,,11.83,,,,10.85,12.41,12.62,,
695,1984-08-22,11.5,,,11.61,,,,10.84,12.45,12.65,,
696,1984-08-23,11.5,,,11.57,,,,10.88,12.44,12.69,,
697,1984-08-24,11.5,,,11.53,,,,10.91,12.41,12.66,,
698,1984-08-25,11.5,,,11.53,,,,,,,,
699,1984-08-26,11.5,,,11.53,,,,,,,,
700,1984-08-27,11.5,,,11.68,,,,11.12,12.54,12.81,,
701,1984-08-28,11.5,,,11.47,,,,11.10,12.54,12.81,,
702,1984-08-29,11.5,,,11.2,,,,11.11,12.56,12.83,,
703,1984-08-30,11.5,,,11.65,,,,11.09,12.56,12.84,,
704,1984-08-31,11.5,,,11.64,,,,11.06,12.54,12.79,,
705,1984-09-01,11.5,,,11.64,56.0382,51.683,7.3,,,,,
706,1984-09-02,11.5,,,11.64,,,,,,,,
707,1984-09-03,11.5,,,11.64,,,,ND,ND,ND,,
708,1984-09-04,11.5,,,11.81,,,,11.14,12.59,12.88,,
709,1984-09-05,11.5,,,11.72,,,,11.08,12.63,12.92,,
710,1984-09-06,11.5,,,11.71,,,,11.04,12.54,12.81,,
711,1984-09-07,11.5,,,11.56,,,,10.99,12.45,12.70,,
712,1984-09-08,11.5,,,11.56,,,,,,,,
713,1984-09-09,11.5,,,11.56,,,,,,,,
714,1984-09-10,11.5,,,11.36,,,,10.84,12.27,12.62,,
715,1984-09-11,11.5,,,11.23,,,,10.82,12.26,12.54,,
716,1984-09-12,11.5,,,11.66,,,,10.83,12.30,12.55,,
717,1984-09-13,11.5,,,11.55,,,,10.75,12.21,12.44,,
718,1984-09-14,11.5,,,11.38,,,,10.79,12.15,12.42,,
719,1984-09-15,11.5,,,11.38,,,,,,,,
720,1984-09-16,11.5,,,11.38,,,,,,,,
721,1984-09-17,11.5,,,11.64,,,,10.81,12.16,12.40,,
722,1984-09-18,11.5,,,11.53,,,,10.74,12.10,12.35,,
723,1984-09-19,11.5,,,11.35,,,,10.69,11.94,12.25,,
724,1984-09-20,11.25,,,11.12,,,,10.66,11.94,12.28,,
725,1984-09-21,11.25,,,10.89,,,,10.67,12.06,12.45,,
726,1984-09-22,11.25,,,10.89,,,,,,,,
727,1984-09-23,11.25,,,10.89,,,,,,,,
728,1984-09-24,11.25,,,10.94,,,,10.72,12.10,12.52,,
729,1984-09-25,11.25,,,10.52,,,,10.71,12.12,12.56,,
730,1984-09-26,11.25,,,9.84,,,,10.64,12.05,12.46,,
731,1984-09-27,11.0,,,11.0,,,,10.57,11.95,12.31,,
732,1984-09-28,11.0,,,11.23,,,,10.63,12.07,12.47,,
733,1984-09-29,11.0,,,11.23,,,,,,,,
734,1984-09-30,11.0,,,11.23,,,,,,,,
735,1984-10-01,11.0,,,11.38,55.9459,51.805,7.4,10.65,12.09,12.54,,
736,1984-10-02,11.0,,,11.42,,,,10.67,12.07,12.54,,
737,1984-10-03,11.0,,,10.91,,,,10.59,12.06,12.54,,
738,1984-10-04,11.0,,,10.58,,,,10.57,12.02,12.52,,
739,1984-10-05,11.0,,,10.21,,,,10.55,11.93,12.39,,
740,1984-10-06,11.0,,,10.21,,,,,,,,
741,1984-10-07,11.0,,,10.21,,,,,,,,
742,1984-10-08,11.0,,,10.21,,,,ND,ND,ND,,
743,1984-10-09,11.0,,,9.91,,,,10.51,11.87,12.36,,
744,1984-10-10,11.0,,,8.72,,,,10.48,11.89,12.36,,
745,1984-10-11,10.5,,,10.25,,,,10.36,11.78,12.31,,
746,1984-10-12,10.5,,,10.02,,,,10.30,11.72,12.28,,
747,1984-10-13,10.5,,,10.02,,,,,,,,
748,1984-10-14,10.5,,,10.02,,,,,,,,
749,1984-10-15,10.5,,,10.54,,,,10.39,11.78,12.34,,
750,1984-10-16,10.5,,,10.45,,,,10.35,11.77,12.32,,
751,1984-10-17,10.5,,,10.27,,,,10.26,11.70,12.28,,
752,1984-10-18,10.0,,,9.92,,,,10.10,11.53,12.09,,
753,1984-10-19,10.0,,,9.83,,,,9.93,11.39,11.93,,
754,1984-10-20,10.0,,,9.83,,,,,,,,
755,1984-10-21,10.0,,,9.83,,,,,,,,
756,1984-10-22,10.0,,,9.95,,,,9.92,11.35,11.90,,
757,1984-10-23,10.0,,,9.24,,,,9.82,11.17,11.78,,
758,1984-10-24,10.0,,,7.53,,,,9.51,11.10,11.74,,
759,1984-10-25,10.0,,,9.24,,,,9.53,11.13,11.83,,
760,1984-10-26,10.0,,,9.59,,,,9.71,11.33,11.99,,
761,1984-10-27,10.0,,,9.59,,,,,,,,
762,1984-10-28,10.0,,,9.59,,,,,,,,
763,1984-10-29,10.0,,,9.99,,,,9.65,11.30,11.95,,
764,1984-10-30,10.0,,,10.1,,,,9.54,11.13,11.75,,
765,1984-10-31,10.0,,,9.99,,,,9.35,11.09,11.79,,
766,1984-11-01,10.0,,,10.26,56.1667,51.876999999999995,7.2,9.36,10.93,11.66,,
767,1984-11-02,10.0,,,10.15,,,,9.34,10.96,11.66,,
768,1984-11-03,10.0,,,10.15,,,,,,,,
769,1984-11-04,10.0,,,10.15,,,,,,,,
770,1984-11-05,10.0,,,9.57,,,,8.99,10.79,11.60,,
771,1984-11-06,10.0,,,9.47,,,,ND,ND,ND,,
772,1984-11-07,10.0,,,9.35,,,,8.86,10.80,11.72,,
773,1984-11-08,9.5,,,9.76,,,,9.08,10.95,11.81,,
774,1984-11-09,9.5,,,9.5,,,,8.94,10.81,11.71,,
775,1984-11-10,9.5,,,9.5,,,,,,,,
776,1984-11-11,9.5,,,9.5,,,,,,,,
777,1984-11-12,9.5,,,9.5,,,,ND,ND,ND,,
778,1984-11-13,9.5,,,9.51,,,,9.04,10.89,11.78,,
779,1984-11-14,9.5,,,9.56,,,,9.08,10.91,11.81,,
780,1984-11-15,9.5,,,9.62,,,,8.98,10.78,11.73,,
781,1984-11-16,9.5,,,9.54,,,,8.90,10.71,11.69,,
782,1984-11-17,9.5,,,9.54,,,,,,,,
783,1984-11-18,9.5,,,9.54,,,,,,,,
784,1984-11-19,9.5,,,9.45,,,,8.93,10.67,11.61,,
785,1984-11-20,9.5,,,9.28,,,,8.93,10.59,11.53,,
786,1984-11-21,9.5,,,9.32,,,,8.85,10.39,11.39,,
787,1984-11-22,9.5,,,9.32,,,,ND,ND,ND,,
788,1984-11-23,9.0,,,8.97,,,,8.75,10.29,11.24,,
789,1984-11-24,9.0,,,8.97,,,,,,,,
790,1984-11-25,9.0,,,8.97,,,,,,,,
791,1984-11-26,9.0,,,9.03,,,,8.79,10.33,11.28,,
792,1984-11-27,9.0,,,8.96,,,,8.68,10.31,11.28,,
793,1984-11-28,9.0,,,8.78,,,,8.68,10.35,11.38,,
794,1984-11-29,9.0,,,8.63,,,,8.65,10.37,11.42,,
795,1984-11-30,9.0,,,8.92,,,,8.74,10.50,11.58,,
796,1984-12-01,9.0,,,8.92,56.2296,52.023,7.3,,,,,
797,1984-12-02,9.0,,,8.92,,,,,,,,
798,1984-12-03,9.0,,,9.27,,,,8.71,10.50,11.56,,
799,1984-12-04,9.0,,,8.8,,,,8.80,10.44,11.52,,
800,1984-12-05,9.0,,,8.35,,,,8.78,10.40,11.52,,
801,1984-12-06,8.75,,,8.93,,,,8.78,10.49,11.61,,
802,1984-12-07,8.75,,,8.62,,,,8.64,10.51,11.70,,
803,1984-12-08,8.75,,,8.62,,,,,,,,
804,1984-12-09,8.75,,,8.62,,,,,,,,
805,1984-12-10,8.75,,,8.75,,,,8.65,10.47,11.66,,
806,1984-12-11,8.75,,,8.75,,,,8.63,10.40,11.57,,
807,1984-12-12,8.75,,,8.58,,,,8.56,10.35,11.54,,
808,1984-12-13,8.75,,,8.42,,,,8.58,10.40,11.70,,
809,1984-12-14,8.75,,,8.26,,,,8.39,10.20,11.56,,
810,1984-12-15,8.75,,,8.26,,,,,,,,
811,1984-12-16,8.75,,,8.26,,,,,,,,
812,1984-12-17,8.75,,,7.83,,,,8.24,10.07,11.49,,
813,1984-12-18,8.75,,,6.93,,,,8.08,9.85,11.29,,
814,1984-12-19,8.5,,,7.98,,,,7.97,9.89,11.34,,
815,1984-12-20,8.5,,,8.29,,,,8.07,9.94,11.37,,
816,1984-12-21,8.5,,,8.06,,,,8.03,9.94,11.34,,
817,1984-12-22,8.5,,,8.06,,,,,,,,
818,1984-12-23,8.5,,,8.06,,,,,,,,
819,1984-12-24,8.125,,,7.53,,,,7.90,9.83,11.31,,
820,1984-12-25,8.125,,,7.53,,,,ND,ND,ND,,
821,1984-12-26,8.125,,,8.12,,,,7.89,9.95,11.45,,
822,1984-12-27,8.125,,,8.51,,,,7.93,9.96,11.45,,
