year,start_date,end_date,event_type,file_name,file_size,file_type,link,grouping,document_class
1961,1961-10-24,1961-10-24,Meeting,Record of Policy Actions,247 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19611024.pdf,Record of Policy Actions,Meeting Summary
1961,1961-10-24,1961-10-24,Meeting,Historical Minutes,2.43 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19611024.pdf,Historical Minutes,Meeting Summary
1961,1961-10-24,1961-10-24,Meeting,1961 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1961-fomc-memos.htm,Memos,
1961,1961-10-24,1961-10-24,Meeting,Record of Policy Actions,247 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19611024.pdf,Record of Policy Actions,Meeting Summary
1961,1961-10-24,1961-10-24,Meeting,Historical Minutes,2.43 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19611024.pdf,Historical Minutes,Meeting Summary
1961,1961-11-14,1961-11-14,Meeting,1961 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1961-fomc-memos.htm,Memos,
1961,1961-11-14,1961-11-14,Meeting,Record of Policy Actions,343 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19611114.pdf,Record of Policy Actions,Meeting Summary
1961,1961-11-14,1961-11-14,Meeting,Historical Minutes,3.51 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19611114.pdf,Historical Minutes,Meeting Summary
1961,1961-11-14,1961-11-14,Meeting,1961 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1961-fomc-memos.htm,Memos,
1961,1961-11-14,1961-11-14,Meeting,Record of Policy Actions,343 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19611114.pdf,Record of Policy Actions,Meeting Summary
1961,1961-11-14,1961-11-14,Meeting,Historical Minutes,3.51 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19611114.pdf,Historical Minutes,Meeting Summary
1961,1961-12-05,1961-12-05,Meeting,1961 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1961-fomc-memos.htm,Memos,
1961,1961-12-05,1961-12-05,Meeting,Record of Policy Actions,248 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19611205.pdf,Record of Policy Actions,Meeting Summary
1961,1961-12-05,1961-12-05,Meeting,Historical Minutes,3.61 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19611205.pdf,Historical Minutes,Meeting Summary
1961,1961-12-05,1961-12-05,Meeting,1961 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1961-fomc-memos.htm,Memos,
1961,1961-12-05,1961-12-05,Meeting,Record of Policy Actions,248 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19611205.pdf,Record of Policy Actions,Meeting Summary
1961,1961-12-05,1961-12-05,Meeting,Historical Minutes,3.61 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19611205.pdf,Historical Minutes,Meeting Summary
1961,1961-12-19,1961-12-19,Meeting,1961 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1961-fomc-memos.htm,Memos,
1961,1961-12-19,1961-12-19,Meeting,Record of Policy Actions,646 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19611219.pdf,Record of Policy Actions,Meeting Summary
1961,1961-12-19,1961-12-19,Meeting,Historical Minutes,4.5 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19611219.pdf,Historical Minutes,Meeting Summary
1961,1961-12-19,1961-12-19,Meeting,1961 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1961-fomc-memos.htm,Memos,
1961,1961-12-19,1961-12-19,Meeting,Record of Policy Actions,646 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19611219.pdf,Record of Policy Actions,Meeting Summary
1961,1961-12-19,1961-12-19,Meeting,Historical Minutes,4.5 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19611219.pdf,Historical Minutes,Meeting Summary
1962,1962-01-09,1962-01-09,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-01-09,1962-01-09,Meeting,Record of Policy Actions,429 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620109.pdf,Record of Policy Actions,Meeting Summary
1962,1962-01-09,1962-01-09,Meeting,Historical Minutes,3.33 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620109.pdf,Historical Minutes,Meeting Summary
1962,1962-01-09,1962-01-09,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-01-09,1962-01-09,Meeting,Record of Policy Actions,429 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620109.pdf,Record of Policy Actions,Meeting Summary
1962,1962-01-09,1962-01-09,Meeting,Historical Minutes,3.33 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620109.pdf,Historical Minutes,Meeting Summary
1962,1962-01-23,1962-01-23,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-01-23,1962-01-23,Meeting,Record of Policy Actions,334 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620123.pdf,Record of Policy Actions,Meeting Summary
1962,1962-01-23,1962-01-23,Meeting,Historical Minutes,1.9 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620123.pdf,Historical Minutes,Meeting Summary
1962,1962-01-23,1962-01-23,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-01-23,1962-01-23,Meeting,Record of Policy Actions,334 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620123.pdf,Record of Policy Actions,Meeting Summary
1962,1962-01-23,1962-01-23,Meeting,Historical Minutes,1.9 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620123.pdf,Historical Minutes,Meeting Summary
1962,1962-02-13,1962-02-13,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-02-13,1962-02-13,Meeting,Record of Policy Actions,699 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620213.pdf,Record of Policy Actions,Meeting Summary
1962,1962-02-13,1962-02-13,Meeting,Historical Minutes,3.95 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620213.pdf,Historical Minutes,Meeting Summary
1962,1962-02-13,1962-02-13,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-02-13,1962-02-13,Meeting,Record of Policy Actions,699 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620213.pdf,Record of Policy Actions,Meeting Summary
1962,1962-02-13,1962-02-13,Meeting,Historical Minutes,3.95 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620213.pdf,Historical Minutes,Meeting Summary
1962,1962-03-06,1962-03-06,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-03-06,1962-03-06,Meeting,Record of Policy Actions,528 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620306.pdf,Record of Policy Actions,Meeting Summary
1962,1962-03-06,1962-03-06,Meeting,Historical Minutes,3.27 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620306.pdf,Historical Minutes,Meeting Summary
1962,1962-03-06,1962-03-06,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-03-06,1962-03-06,Meeting,Record of Policy Actions,528 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620306.pdf,Record of Policy Actions,Meeting Summary
1962,1962-03-06,1962-03-06,Meeting,Historical Minutes,3.27 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620306.pdf,Historical Minutes,Meeting Summary
1962,1962-03-27,1962-03-27,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-03-27,1962-03-27,Meeting,Record of Policy Actions,338 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620327.pdf,Record of Policy Actions,Meeting Summary
1962,1962-03-27,1962-03-27,Meeting,Historical Minutes,2.51 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620327.pdf,Historical Minutes,Meeting Summary
1962,1962-03-27,1962-03-27,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-03-27,1962-03-27,Meeting,Record of Policy Actions,338 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620327.pdf,Record of Policy Actions,Meeting Summary
1962,1962-03-27,1962-03-27,Meeting,Historical Minutes,2.51 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620327.pdf,Historical Minutes,Meeting Summary
1962,1962-04-17,1962-04-17,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-04-17,1962-04-17,Meeting,Record of Policy Actions,428 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620417.pdf,Record of Policy Actions,Meeting Summary
1962,1962-04-17,1962-04-17,Meeting,Historical Minutes,4.28 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620417.pdf,Historical Minutes,Meeting Summary
1962,1962-04-17,1962-04-17,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-04-17,1962-04-17,Meeting,Record of Policy Actions,428 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620417.pdf,Record of Policy Actions,Meeting Summary
1962,1962-04-17,1962-04-17,Meeting,Historical Minutes,4.28 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620417.pdf,Historical Minutes,Meeting Summary
1962,1962-05-08,1962-05-08,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-05-08,1962-05-08,Meeting,Record of Policy Actions,328 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620508.pdf,Record of Policy Actions,Meeting Summary
1962,1962-05-08,1962-05-08,Meeting,Historical Minutes,2.11 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620508.pdf,Historical Minutes,Meeting Summary
1962,1962-05-08,1962-05-08,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-05-08,1962-05-08,Meeting,Record of Policy Actions,328 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620508.pdf,Record of Policy Actions,Meeting Summary
1962,1962-05-08,1962-05-08,Meeting,Historical Minutes,2.11 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620508.pdf,Historical Minutes,Meeting Summary
1962,1962-05-29,1962-05-29,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-05-29,1962-05-29,Meeting,Record of Policy Actions,324 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620529.pdf,Record of Policy Actions,Meeting Summary
1962,1962-05-29,1962-05-29,Meeting,Historical Minutes,3.15 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620529.pdf,Historical Minutes,Meeting Summary
1962,1962-05-29,1962-05-29,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-05-29,1962-05-29,Meeting,Record of Policy Actions,324 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620529.pdf,Record of Policy Actions,Meeting Summary
1962,1962-05-29,1962-05-29,Meeting,Historical Minutes,3.15 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620529.pdf,Historical Minutes,Meeting Summary
1962,1962-06-19,1962-06-19,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-06-19,1962-06-19,Meeting,Record of Policy Actions,405 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620619.pdf,Record of Policy Actions,Meeting Summary
1962,1962-06-19,1962-06-19,Meeting,Historical Minutes,2.19 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620619.pdf,Historical Minutes,Meeting Summary
1962,1962-06-19,1962-06-19,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-06-19,1962-06-19,Meeting,Record of Policy Actions,405 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620619.pdf,Record of Policy Actions,Meeting Summary
1962,1962-06-19,1962-06-19,Meeting,Historical Minutes,2.19 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620619.pdf,Historical Minutes,Meeting Summary
1962,1962-06-21,1962-06-21,Conference Call,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-06-21,1962-06-21,Conference Call,Record of Policy Actions,229 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620621.pdf,Record of Policy Actions,Meeting Summary
1962,1962-06-21,1962-06-21,Conference Call,Historical Minutes,388 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620621.pdf,Historical Minutes,Meeting Summary
1962,1962-06-21,1962-06-21,Conference Call,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-06-21,1962-06-21,Conference Call,Record of Policy Actions,229 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620621.pdf,Record of Policy Actions,Meeting Summary
1962,1962-06-21,1962-06-21,Conference Call,Historical Minutes,388 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620621.pdf,Historical Minutes,Meeting Summary
1962,1962-07-10,1962-07-10,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-07-10,1962-07-10,Meeting,Record of Policy Actions,409 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620710.pdf,Record of Policy Actions,Meeting Summary
1962,1962-07-10,1962-07-10,Meeting,Historical Minutes,3.01 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620710.pdf,Historical Minutes,Meeting Summary
1962,1962-07-10,1962-07-10,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-07-10,1962-07-10,Meeting,Record of Policy Actions,409 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620710.pdf,Record of Policy Actions,Meeting Summary
1962,1962-07-10,1962-07-10,Meeting,Historical Minutes,3.01 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620710.pdf,Historical Minutes,Meeting Summary
1962,1962-07-31,1962-07-31,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-07-31,1962-07-31,Meeting,Record of Policy Actions,426 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620731.pdf,Record of Policy Actions,Meeting Summary
1962,1962-07-31,1962-07-31,Meeting,Historical Minutes,2.06 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620731.pdf,Historical Minutes,Meeting Summary
1962,1962-07-31,1962-07-31,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-07-31,1962-07-31,Meeting,Record of Policy Actions,426 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620731.pdf,Record of Policy Actions,Meeting Summary
1962,1962-07-31,1962-07-31,Meeting,Historical Minutes,2.06 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620731.pdf,Historical Minutes,Meeting Summary
1962,1962-08-21,1962-08-21,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-08-21,1962-08-21,Meeting,Record of Policy Actions,337 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620821.pdf,Record of Policy Actions,Meeting Summary
1962,1962-08-21,1962-08-21,Meeting,Historical Minutes,2.3 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620821.pdf,Historical Minutes,Meeting Summary
1962,1962-08-21,1962-08-21,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-08-21,1962-08-21,Meeting,Record of Policy Actions,337 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620821.pdf,Record of Policy Actions,Meeting Summary
1962,1962-08-21,1962-08-21,Meeting,Historical Minutes,2.3 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620821.pdf,Historical Minutes,Meeting Summary
1962,1962-09-11,1962-09-11,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-09-11,1962-09-11,Meeting,Record of Policy Actions,336 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620911.pdf,Record of Policy Actions,Meeting Summary
1962,1962-09-11,1962-09-11,Meeting,Historical Minutes,2.77 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620911.pdf,Historical Minutes,Meeting Summary
1962,1962-09-11,1962-09-11,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-09-11,1962-09-11,Meeting,Record of Policy Actions,336 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19620911.pdf,Record of Policy Actions,Meeting Summary
1962,1962-09-11,1962-09-11,Meeting,Historical Minutes,2.77 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19620911.pdf,Historical Minutes,Meeting Summary
1962,1962-10-02,1962-10-02,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-10-02,1962-10-02,Meeting,Record of Policy Actions,422 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19621002.pdf,Record of Policy Actions,Meeting Summary
1962,1962-10-02,1962-10-02,Meeting,Historical Minutes,2.43 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19621002.pdf,Historical Minutes,Meeting Summary
1962,1962-10-02,1962-10-02,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-10-02,1962-10-02,Meeting,Record of Policy Actions,422 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19621002.pdf,Record of Policy Actions,Meeting Summary
1962,1962-10-02,1962-10-02,Meeting,Historical Minutes,2.43 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19621002.pdf,Historical Minutes,Meeting Summary
1962,1962-10-23,1962-10-23,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-10-23,1962-10-23,Meeting,Record of Policy Actions,325 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19621023.pdf,Record of Policy Actions,Meeting Summary
1962,1962-10-23,1962-10-23,Meeting,Historical Minutes,2.02 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19621023.pdf,Historical Minutes,Meeting Summary
1962,1962-10-23,1962-10-23,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-10-23,1962-10-23,Meeting,Record of Policy Actions,325 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19621023.pdf,Record of Policy Actions,Meeting Summary
1962,1962-10-23,1962-10-23,Meeting,Historical Minutes,2.02 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19621023.pdf,Historical Minutes,Meeting Summary
1962,1962-11-13,1962-11-13,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-11-13,1962-11-13,Meeting,Record of Policy Actions,423 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19621113.pdf,Record of Policy Actions,Meeting Summary
1962,1962-11-13,1962-11-13,Meeting,Historical Minutes,2.58 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19621113.pdf,Historical Minutes,Meeting Summary
1962,1962-11-13,1962-11-13,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-11-13,1962-11-13,Meeting,Record of Policy Actions,423 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19621113.pdf,Record of Policy Actions,Meeting Summary
1962,1962-11-13,1962-11-13,Meeting,Historical Minutes,2.58 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19621113.pdf,Historical Minutes,Meeting Summary
1962,1962-12-04,1962-12-04,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-12-04,1962-12-04,Meeting,Record of Policy Actions,323 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19621204.pdf,Record of Policy Actions,Meeting Summary
1962,1962-12-04,1962-12-04,Meeting,Historical Minutes,2.13 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19621204.pdf,Historical Minutes,Meeting Summary
1962,1962-12-04,1962-12-04,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-12-04,1962-12-04,Meeting,Record of Policy Actions,323 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19621204.pdf,Record of Policy Actions,Meeting Summary
1962,1962-12-04,1962-12-04,Meeting,Historical Minutes,2.13 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19621204.pdf,Historical Minutes,Meeting Summary
1962,1962-12-18,1962-12-18,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-12-18,1962-12-18,Meeting,Record of Policy Actions,370 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19621218.pdf,Record of Policy Actions,Meeting Summary
1962,1962-12-18,1962-12-18,Meeting,Historical Minutes,3.64 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19621218.pdf,Historical Minutes,Meeting Summary
1962,1962-12-18,1962-12-18,Meeting,1962 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1962-fomc-memos.htm,Memos,
1962,1962-12-18,1962-12-18,Meeting,Record of Policy Actions,370 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19621218.pdf,Record of Policy Actions,Meeting Summary
1962,1962-12-18,1962-12-18,Meeting,Historical Minutes,3.64 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19621218.pdf,Historical Minutes,Meeting Summary
1963,1963-01-08,1963-01-08,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-01-08,1963-01-08,Meeting,Record of Policy Actions,310 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630108.pdf,Record of Policy Actions,Meeting Summary
1963,1963-01-08,1963-01-08,Meeting,Historical Minutes,2.65 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630108.pdf,Historical Minutes,Meeting Summary
1963,1963-01-08,1963-01-08,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-01-08,1963-01-08,Meeting,Record of Policy Actions,310 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630108.pdf,Record of Policy Actions,Meeting Summary
1963,1963-01-08,1963-01-08,Meeting,Historical Minutes,2.65 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630108.pdf,Historical Minutes,Meeting Summary
1963,1963-01-29,1963-01-29,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-01-29,1963-01-29,Meeting,Record of Policy Actions,314 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630129.pdf,Record of Policy Actions,Meeting Summary
1963,1963-01-29,1963-01-29,Meeting,Historical Minutes,2.12 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630129.pdf,Historical Minutes,Meeting Summary
1963,1963-01-29,1963-01-29,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-01-29,1963-01-29,Meeting,Record of Policy Actions,314 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630129.pdf,Record of Policy Actions,Meeting Summary
1963,1963-01-29,1963-01-29,Meeting,Historical Minutes,2.12 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630129.pdf,Historical Minutes,Meeting Summary
1963,1963-02-12,1963-02-12,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-02-12,1963-02-12,Meeting,Record of Policy Actions,240 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630212.pdf,Record of Policy Actions,Meeting Summary
1963,1963-02-12,1963-02-12,Meeting,Historical Minutes,2.38 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630212.pdf,Historical Minutes,Meeting Summary
1963,1963-02-12,1963-02-12,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-02-12,1963-02-12,Meeting,Record of Policy Actions,240 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630212.pdf,Record of Policy Actions,Meeting Summary
1963,1963-02-12,1963-02-12,Meeting,Historical Minutes,2.38 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630212.pdf,Historical Minutes,Meeting Summary
1963,1963-03-05,1963-03-05,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-03-05,1963-03-05,Meeting,Record of Policy Actions,313 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630305.pdf,Record of Policy Actions,Meeting Summary
1963,1963-03-05,1963-03-05,Meeting,Historical Minutes,3.47 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630305.pdf,Historical Minutes,Meeting Summary
1963,1963-03-05,1963-03-05,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
