Date,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility,United States,Other advanced economies,Emerging markets
2012-10-24,-1.688,0.031,-0.11,-0.08,-0.244,-1.285,-0.855,-0.736,-0.097
2012-10-25,-1.754,0.013,-0.138,-0.101,-0.257,-1.271,-0.861,-0.785,-0.108
2012-10-26,-1.651,0.045,-0.113,-0.062,-0.248,-1.273,-0.851,-0.713,-0.087
2012-10-31,-1.671,0.083,-0.114,-0.041,-0.256,-1.343,-0.831,-0.755,-0.085
2012-11-01,-1.825,0.077,-0.164,-0.052,-0.248,-1.438,-0.916,-0.815,-0.094
2012-11-02,-1.823,0.089,-0.167,-0.051,-0.25,-1.444,-0.859,-0.861,-0.103
2012-11-05,-1.724,0.103,-0.151,-0.034,-0.248,-1.394,-0.839,-0.773,-0.112
2012-11-06,-1.769,0.091,-0.174,-0.051,-0.248,-1.387,-0.888,-0.768,-0.113
2012-11-07,-1.557,0.126,-0.098,-0.008,-0.249,-1.328,-0.775,-0.698,-0.084
2012-11-08,-1.496,0.137,-0.036,0.014,-0.229,-1.382,-0.751,-0.67,-0.075
2012-11-09,-1.406,0.159,-0.021,0.021,-0.216,-1.349,-0.718,-0.627,-0.061
2012-11-12,-1.463,0.165,-0.002,0.021,-0.206,-1.441,-0.779,-0.622,-0.062
2012-11-13,-1.455,0.185,0.009,0.027,-0.178,-1.498,-0.759,-0.65,-0.046
2012-11-14,-1.411,0.194,0.058,0.005,-0.188,-1.48,-0.695,-0.676,-0.04
2012-11-15,-1.318,0.21,0.057,-0.017,-0.148,-1.42,-0.623,-0.667,-0.028
2012-11-16,-1.326,0.214,0.038,-0.015,-0.111,-1.452,-0.651,-0.653,-0.022
2012-11-19,-1.558,0.19,-0.065,-0.034,-0.133,-1.516,-0.768,-0.762,-0.028
2012-11-20,-1.697,0.17,-0.071,-0.064,-0.16,-1.572,-0.807,-0.853,-0.037
2012-11-21,-1.762,0.148,-0.092,-0.089,-0.184,-1.545,-0.826,-0.893,-0.043
2012-11-23,-1.849,0.141,-0.169,-0.1,-0.166,-1.555,-0.848,-0.948,-0.053
2012-11-26,-1.813,0.138,-0.16,-0.083,-0.182,-1.526,-0.857,-0.896,-0.06
2012-11-27,-1.901,0.128,-0.156,-0.084,-0.199,-1.59,-0.851,-0.986,-0.064
2012-11-28,-1.887,0.136,-0.152,-0.068,-0.192,-1.611,-0.878,-0.951,-0.058
2012-11-29,-1.996,0.113,-0.202,-0.068,-0.2,-1.639,-0.909,-1.016,-0.071
2012-11-30,-1.97,0.097,-0.201,-0.082,-0.208,-1.576,-0.87,-1.02,-0.08
2012-12-03,-1.979,0.081,-0.2,-0.088,-0.221,-1.551,-0.855,-1.036,-0.088
2012-12-04,-1.999,0.078,-0.191,-0.079,-0.217,-1.59,-0.857,-1.051,-0.091
2012-12-05,-2.069,0.071,-0.21,-0.077,-0.227,-1.626,-0.889,-1.081,-0.099
2012-12-06,-2.111,0.071,-0.241,-0.056,-0.215,-1.67,-0.889,-1.112,-0.11
2012-12-07,-2.169,0.057,-0.246,-0.062,-0.206,-1.712,-0.932,-1.105,-0.132
2012-12-10,-2.145,0.061,-0.253,-0.062,-0.203,-1.688,-0.933,-1.073,-0.139
2012-12-11,-2.267,0.049,-0.274,-0.08,-0.22,-1.742,-0.994,-1.122,-0.151
2012-12-12,-2.28,0.029,-0.28,-0.112,-0.229,-1.688,-0.975,-1.144,-0.161
2012-12-13,-2.272,0.013,-0.282,-0.13,-0.237,-1.636,-0.94,-1.166,-0.166
2012-12-14,-2.296,0.005,-0.269,-0.126,-0.219,-1.687,-0.933,-1.198,-0.165
2012-12-17,-2.448,-0.006,-0.303,-0.153,-0.231,-1.755,-0.983,-1.293,-0.172
2012-12-18,-2.631,-0.038,-0.35,-0.182,-0.267,-1.794,-1.066,-1.376,-0.189
2012-12-19,-2.599,-0.043,-0.375,-0.19,-0.262,-1.729,-1.018,-1.38,-0.201
2012-12-20,-2.601,-0.056,-0.369,-0.187,-0.253,-1.736,-1.031,-1.364,-0.206
2012-12-21,-2.356,-0.039,-0.32,-0.161,-0.27,-1.566,-0.967,-1.196,-0.193
2012-12-24,-2.32,-0.043,-0.311,-0.178,-0.258,-1.53,-0.923,-1.203,-0.194
2012-12-26,-2.301,-0.041,-0.337,-0.188,-0.264,-1.471,-0.87,-1.242,-0.189
2012-12-27,-2.264,-0.026,-0.349,-0.181,-0.289,-1.419,-0.869,-1.21,-0.185
2012-12-28,-2.06,-0.039,-0.325,-0.17,-0.268,-1.258,-0.713,-1.157,-0.19
2012-12-31,-2.274,-0.032,-0.372,-0.195,-0.282,-1.393,-0.906,-1.197,-0.171
2013-01-02,-2.712,-0.095,-0.471,-0.248,-0.305,-1.593,-1.128,-1.38,-0.204
2013-01-03,-2.829,-0.141,-0.477,-0.26,-0.319,-1.632,-1.15,-1.452,-0.227
2013-01-04,-2.836,-0.141,-0.462,-0.288,-0.309,-1.636,-1.168,-1.442,-0.226
2013-01-07,-2.884,-0.159,-0.433,-0.28,-0.318,-1.694,-1.196,-1.459,-0.229
2013-01-08,-2.88,-0.157,-0.406,-0.251,-0.302,-1.764,-1.194,-1.47,-0.216
2013-01-09,-2.905,-0.156,-0.433,-0.259,-0.285,-1.772,-1.176,-1.515,-0.214
2013-01-10,-2.992,-0.176,-0.456,-0.315,-0.304,-1.741,-1.214,-1.557,-0.221
2013-01-11,-2.944,-0.173,-0.468,-0.327,-0.3,-1.676,-1.198,-1.532,-0.214
2013-01-14,-2.965,-0.174,-0.464,-0.322,-0.309,-1.696,-1.21,-1.534,-0.221
2013-01-15,-2.9,-0.156,-0.468,-0.29,-0.315,-1.671,-1.204,-1.485,-0.211
2013-01-16,-2.844,-0.149,-0.431,-0.29,-0.305,-1.669,-1.2,-1.432,-0.212
2013-01-17,-2.802,-0.172,-0.451,-0.343,-0.299,-1.537,-1.163,-1.416,-0.223
2013-01-18,-2.795,-0.175,-0.499,-0.321,-0.279,-1.521,-1.182,-1.385,-0.228
2013-01-22,-2.91,-0.172,-0.484,-0.297,-0.302,-1.655,-1.244,-1.438,-0.228
2013-01-23,-2.977,-0.159,-0.459,-0.284,-0.317,-1.758,-1.273,-1.478,-0.226
2013-01-24,-2.969,-0.164,-0.476,-0.332,-0.321,-1.676,-1.243,-1.5,-0.226
2013-01-25,-2.986,-0.191,-0.527,-0.379,-0.337,-1.552,-1.239,-1.503,-0.244
2013-01-28,-2.853,-0.2,-0.501,-0.392,-0.324,-1.436,-1.223,-1.389,-0.241
2013-01-29,-2.976,-0.184,-0.528,-0.398,-0.327,-1.539,-1.268,-1.465,-0.243
2013-01-30,-2.824,-0.155,-0.536,-0.411,-0.342,-1.38,-1.197,-1.396,-0.231
2013-01-31,-2.807,-0.109,-0.52,-0.417,-0.335,-1.426,-1.183,-1.402,-0.222
2013-02-01,-2.905,-0.108,-0.554,-0.442,-0.33,-1.471,-1.246,-1.431,-0.228
2013-02-04,-2.598,-0.075,-0.511,-0.4,-0.312,-1.3,-1.103,-1.286,-0.209
2013-02-05,-2.632,-0.081,-0.513,-0.442,-0.3,-1.296,-1.128,-1.292,-0.212
2013-02-06,-2.583,-0.071,-0.554,-0.425,-0.302,-1.231,-1.129,-1.252,-0.202
2013-02-07,-2.552,-0.074,-0.529,-0.41,-0.286,-1.253,-1.132,-1.221,-0.199
2013-02-08,-2.614,-0.082,-0.537,-0.39,-0.294,-1.311,-1.169,-1.242,-0.203
2013-02-11,-2.625,-0.088,-0.524,-0.424,-0.287,-1.302,-1.168,-1.258,-0.199
2013-02-12,-2.699,-0.098,-0.56,-0.417,-0.303,-1.321,-1.201,-1.292,-0.206
2013-02-13,-2.784,-0.118,-0.556,-0.434,-0.333,-1.343,-1.233,-1.334,-0.217
2013-02-14,-2.817,-0.125,-0.563,-0.405,-0.337,-1.387,-1.241,-1.357,-0.219
2013-02-15,-2.797,-0.134,-0.54,-0.42,-0.328,-1.375,-1.241,-1.334,-0.222
2013-02-19,-2.901,-0.142,-0.592,-0.419,-0.362,-1.386,-1.306,-1.371,-0.224
2013-02-20,-2.765,-0.148,-0.571,-0.415,-0.367,-1.264,-1.192,-1.357,-0.216
2013-02-21,-2.512,-0.129,-0.502,-0.373,-0.358,-1.15,-1.131,-1.19,-0.191
2013-02-22,-2.615,-0.128,-0.551,-0.374,-0.343,-1.219,-1.172,-1.253,-0.19
2013-02-25,-2.338,-0.126,-0.544,-0.316,-0.359,-0.993,-0.938,-1.215,-0.185
2013-02-26,-2.106,-0.099,-0.495,-0.294,-0.324,-0.894,-0.987,-0.953,-0.166
2013-02-27,-2.324,-0.104,-0.524,-0.308,-0.317,-1.071,-1.11,-1.039,-0.175
2013-02-28,-2.475,-0.108,-0.571,-0.307,-0.328,-1.161,-1.097,-1.196,-0.182
2013-03-01,-2.473,-0.109,-0.57,-0.306,-0.319,-1.169,-1.091,-1.206,-0.176
2013-03-04,-2.551,-0.116,-0.576,-0.314,-0.305,-1.24,-1.152,-1.226,-0.173
2013-03-05,-2.781,-0.136,-0.635,-0.323,-0.323,-1.364,-1.235,-1.365,-0.181
2013-03-06,-2.861,-0.153,-0.667,-0.341,-0.331,-1.369,-1.239,-1.425,-0.197
2013-03-07,-2.993,-0.175,-0.672,-0.381,-0.347,-1.418,-1.268,-1.522,-0.203
2013-03-08,-3.144,-0.194,-0.735,-0.409,-0.351,-1.455,-1.295,-1.632,-0.217
2013-03-11,-3.22,-0.195,-0.743,-0.416,-0.358,-1.508,-1.36,-1.647,-0.213
2013-03-12,-3.205,-0.189,-0.729,-0.395,-0.361,-1.531,-1.335,-1.662,-0.208
2013-03-13,-3.212,-0.187,-0.716,-0.392,-0.36,-1.557,-1.342,-1.67,-0.2
2013-03-14,-3.337,-0.203,-0.757,-0.395,-0.354,-1.628,-1.374,-1.765,-0.198
2013-03-15,-3.336,-0.193,-0.762,-0.372,-0.354,-1.655,-1.372,-1.778,-0.186
2013-03-18,-2.935,-0.168,-0.694,-0.345,-0.32,-1.408,-1.232,-1.533,-0.17
2013-03-19,-2.659,-0.154,-0.702,-0.314,-0.259,-1.23,-1.092,-1.416,-0.151
2013-03-20,-2.888,-0.155,-0.72,-0.354,-0.288,-1.371,-1.21,-1.527,-0.151
2013-03-21,-2.728,-0.155,-0.703,-0.318,-0.284,-1.268,-1.123,-1.46,-0.145
2013-03-22,-2.561,-0.143,-0.676,-0.321,-0.276,-1.145,-1.141,-1.283,-0.137
2013-03-25,-2.666,-0.148,-0.69,-0.295,-0.287,-1.246,-1.153,-1.369,-0.144
2013-03-26,-2.731,-0.146,-0.703,-0.301,-0.282,-1.299,-1.196,-1.391,-0.144
2013-03-27,-2.608,-0.117,-0.697,-0.266,-0.259,-1.269,-1.144,-1.327,-0.137
2013-03-28,-2.687,-0.108,-0.696,-0.269,-0.269,-1.345,-1.2,-1.347,-0.14
2013-04-01,-2.422,-0.095,-0.517,-0.25,-0.255,-1.305,-1.12,-1.172,-0.13
2013-04-02,-2.551,-0.106,-0.528,-0.262,-0.285,-1.37,-1.2,-1.218,-0.133
2013-04-03,-2.445,-0.101,-0.523,-0.245,-0.283,-1.293,-1.115,-1.22,-0.11
2013-04-04,-2.548,-0.104,-0.537,-0.289,-0.289,-1.329,-1.128,-1.313,-0.107
2013-04-05,-2.451,-0.111,-0.512,-0.297,-0.3,-1.231,-1.108,-1.245,-0.098
2013-04-08,-2.493,-0.125,-0.563,-0.338,-0.305,-1.162,-1.125,-1.262,-0.106
2013-04-09,-2.599,-0.152,-0.577,-0.343,-0.303,-1.224,-1.176,-1.31,-0.113
2013-04-10,-2.796,-0.173,-0.646,-0.374,-0.325,-1.278,-1.235,-1.435,-0.126
2013-04-11,-2.865,-0.184,-0.69,-0.372,-0.331,-1.288,-1.259,-1.477,-0.129
2013-04-12,-2.758,-0.17,-0.652,-0.331,-0.312,-1.293,-1.239,-1.404,-0.115
2013-04-15,-2.436,-0.161,-0.553,-0.301,-0.309,-1.112,-1.01,-1.331,-0.095
2013-04-16,-2.633,-0.17,-0.568,-0.339,-0.327,-1.229,-1.177,-1.36,-0.096
2013-04-17,-2.416,-0.147,-0.52,-0.316,-0.329,-1.104,-1.031,-1.305,-0.08
2013-04-18,-2.35,-0.153,-0.481,-0.315,-0.338,-1.063,-0.98,-1.301,-0.069
2013-04-19,-2.573,-0.159,-0.528,-0.344,-0.338,-1.204,-1.085,-1.403,-0.085
2013-04-22,-2.607,-0.17,-0.561,-0.329,-0.331,-1.216,-1.115,-1.407,-0.085
2013-04-23,-2.778,-0.191,-0.616,-0.337,-0.325,-1.309,-1.179,-1.511,-0.088
2013-04-24,-2.853,-0.192,-0.66,-0.329,-0.344,-1.328,-1.191,-1.569,-0.093
2013-04-25,-2.926,-0.212,-0.692,-0.325,-0.333,-1.364,-1.217,-1.609,-0.1
2013-04-26,-2.878,-0.208,-0.67,-0.29,-0.324,-1.386,-1.207,-1.581,-0.09
2013-04-29,-2.942,-0.227,-0.694,-0.288,-0.33,-1.403,-1.248,-1.598,-0.096
2013-04-30,-2.991,-0.237,-0.697,-0.29,-0.33,-1.437,-1.273,-1.61,-0.108
2013-05-01,-2.958,-0.234,-0.669,-0.285,-0.334,-1.436,-1.227,-1.628,-0.103
2013-05-02,-3.003,-0.245,-0.681,-0.27,-0.34,-1.467,-1.253,-1.654,-0.096
2013-05-03,-3.198,-0.289,-0.722,-0.328,-0.351,-1.508,-1.354,-1.721,-0.123
2013-05-06,-3.171,-0.308,-0.722,-0.334,-0.348,-1.459,-1.328,-1.716,-0.127
2013-05-07,-3.272,-0.321,-0.782,-0.346,-0.361,-1.462,-1.355,-1.778,-0.139
2013-05-08,-3.333,-0.32,-0.814,-0.339,-0.379,-1.481,-1.403,-1.788,-0.142
2013-05-09,-3.283,-0.329,-0.792,-0.362,-0.367,-1.433,-1.346,-1.786,-0.151
2013-05-10,-3.328,-0.35,-0.831,-0.416,-0.381,-1.35,-1.363,-1.817,-0.148
2013-05-13,-3.289,-0.335,-0.83,-0.416,-0.362,-1.346,-1.344,-1.805,-0.14
2013-05-14,-3.344,-0.338,-0.854,-0.435,-0.37,-1.347,-1.351,-1.844,-0.149
2013-05-15,-3.343,-0.33,-0.898,-0.424,-0.363,-1.328,-1.338,-1.854,-0.151
2013-05-16,-3.292,-0.311,-0.874,-0.404,-0.356,-1.347,-1.321,-1.831,-0.14
2013-05-17,-3.333,-0.332,-0.904,-0.424,-0.346,-1.327,-1.339,-1.831,-0.163
2013-05-20,-3.333,-0.337,-0.919,-0.422,-0.339,-1.316,-1.337,-1.838,-0.158
2013-05-21,-3.322,-0.332,-0.921,-0.421,-0.353,-1.295,-1.34,-1.832,-0.15
2013-05-22,-3.301,-0.354,-0.92,-0.453,-0.351,-1.223,-1.295,-1.844,-0.162
2013-05-23,-2.643,-0.319,-0.755,-0.436,-0.349,-0.784,-1.252,-1.264,-0.127
2013-05-24,-2.68,-0.308,-0.759,-0.418,-0.335,-0.86,-1.245,-1.308,-0.127
2013-05-28,-2.751,-0.335,-0.763,-0.473,-0.323,-0.857,-1.223,-1.39,-0.138
2013-05-29,-2.495,-0.285,-0.702,-0.452,-0.335,-0.721,-1.138,-1.257,-0.1
2013-05-30,-2.391,-0.282,-0.641,-0.445,-0.327,-0.696,-1.158,-1.136,-0.097
2013-05-31,-2.251,-0.256,-0.593,-0.436,-0.333,-0.633,-1.051,-1.106,-0.094
2013-06-03,-2.159,-0.22,-0.599,-0.427,-0.339,-0.574,-1.061,-1.02,-0.078
2013-06-04,-2.234,-0.219,-0.622,-0.444,-0.34,-0.609,-1.061,-1.083,-0.09
2013-06-05,-1.904,-0.159,-0.497,-0.408,-0.336,-0.504,-0.966,-0.88,-0.058
2013-06-06,-1.836,-0.119,-0.477,-0.383,-0.351,-0.506,-1.017,-0.784,-0.035
2013-06-07,-1.971,-0.149,-0.516,-0.418,-0.332,-0.556,-1.095,-0.83,-0.046
2013-06-10,-2.057,-0.149,-0.562,-0.457,-0.341,-0.548,-1.094,-0.934,-0.029
2013-06-11,-1.696,-0.068,-0.482,-0.409,-0.325,-0.412,-0.96,-0.757,0.021
2013-06-12,-1.58,-0.086,-0.452,-0.413,-0.302,-0.327,-0.892,-0.693,0.005
2013-06-13,-1.356,-0.072,-0.384,-0.382,-0.303,-0.215,-0.948,-0.419,0.011
2013-06-14,-1.56,-0.098,-0.404,-0.346,-0.324,-0.388,-0.967,-0.588,-0.005
2013-06-17,-1.756,-0.109,-0.467,-0.358,-0.329,-0.493,-1.024,-0.719,-0.013
2013-06-18,-1.778,-0.111,-0.472,-0.389,-0.343,-0.463,-1.05,-0.728,0.0
2013-06-19,-1.698,-0.123,-0.455,-0.426,-0.337,-0.357,-0.994,-0.695,-0.009
2013-06-20,-0.962,-0.031,-0.293,-0.476,-0.304,0.142,-0.659,-0.38,0.077
2013-06-21,-0.983,-0.026,-0.283,-0.513,-0.267,0.106,-0.664,-0.41,0.091
2013-06-24,-0.445,0.083,-0.199,-0.528,-0.201,0.4,-0.457,-0.132,0.144
2013-06-25,-0.742,0.073,-0.233,-0.536,-0.259,0.213,-0.608,-0.259,0.125
2013-06-26,-0.992,0.047,-0.281,-0.51,-0.314,0.066,-0.696,-0.392,0.096
2013-06-27,-1.297,0.009,-0.352,-0.502,-0.324,-0.128,-0.776,-0.586,0.065
2013-06-28,-1.405,-0.016,-0.397,-0.508,-0.317,-0.167,-0.772,-0.66,0.027
2013-07-01,-1.365,-0.001,-0.396,-0.509,-0.294,-0.165,-0.767,-0.612,0.014
2013-07-02,-1.44,-0.019,-0.399,-0.512,-0.298,-0.212,-0.768,-0.677,0.005
2013-07-03,-1.223,0.014,-0.366,-0.496,-0.266,-0.109,-0.746,-0.508,0.031
2013-07-05,-1.486,-0.045,-0.426,-0.556,-0.272,-0.187,-0.812,-0.677,0.003
2013-07-08,-1.519,-0.013,-0.427,-0.526,-0.272,-0.281,-0.838,-0.72,0.039
2013-07-09,-1.774,-0.033,-0.49,-0.507,-0.28,-0.464,-0.913,-0.889,0.028
2013-07-10,-1.778,-0.04,-0.485,-0.483,-0.276,-0.494,-0.924,-0.878,0.024
2013-07-11,-1.902,-0.042,-0.547,-0.466,-0.291,-0.556,-0.995,-0.92,0.013
2013-07-12,-1.981,-0.069,-0.552,-0.451,-0.282,-0.627,-1.006,-0.975,0.0
2013-07-15,-2.044,-0.075,-0.563,-0.455,-0.279,-0.672,-1.023,-1.015,-0.006
2013-07-16,-2.022,-0.092,-0.548,-0.438,-0.296,-0.648,-1.044,-0.96,-0.018
2013-07-17,-2.201,-0.096,-0.565,-0.434,-0.305,-0.801,-1.117,-1.06,-0.024
2013-07-18,-2.35,-0.134,-0.604,-0.445,-0.301,-0.866,-1.175,-1.128,-0.047
2013-07-19,-2.414,-0.133,-0.577,-0.44,-0.311,-0.953,-1.225,-1.156,-0.033
2013-07-22,-2.623,-0.155,-0.589,-0.418,-0.297,-1.164,-1.3,-1.259,-0.064
2013-07-23,-2.734,-0.171,-0.599,-0.428,-0.313,-1.223,-1.307,-1.342,-0.085
2013-07-24,-2.701,-0.174,-0.592,-0.476,-0.331,-1.128,-1.26,-1.359,-0.082
2013-07-25,-2.611,-0.162,-0.564,-0.461,-0.319,-1.105,-1.249,-1.298,-0.064
2013-07-26,-2.464,-0.153,-0.519,-0.441,-0.315,-1.036,-1.264,-1.141,-0.059
2013-07-29,-2.272,-0.156,-0.458,-0.442,-0.313,-0.903,-1.223,-0.991,-0.058
2013-07-30,-2.336,-0.157,-0.475,-0.441,-0.316,-0.947,-1.227,-1.056,-0.053
2013-07-31,-2.253,-0.141,-0.446,-0.436,-0.315,-0.915,-1.21,-1.006,-0.037
2013-08-01,-2.481,-0.19,-0.529,-0.476,-0.324,-0.962,-1.232,-1.191,-0.058
2013-08-02,-2.602,-0.156,-0.574,-0.445,-0.322,-1.105,-1.293,-1.269,-0.04
2013-08-05,-2.637,-0.175,-0.555,-0.448,-0.328,-1.131,-1.311,-1.271,-0.055
2013-08-06,-2.617,-0.176,-0.534,-0.448,-0.327,-1.132,-1.285,-1.281,-0.051
2013-08-07,-2.424,-0.157,-0.46,-0.412,-0.334,-1.061,-1.263,-1.127,-0.034
2013-08-08,-2.441,-0.162,-0.457,-0.415,-0.339,-1.068,-1.294,-1.108,-0.039
2013-08-09,-2.456,-0.164,-0.462,-0.398,-0.344,-1.088,-1.272,-1.143,-0.041
2013-08-12,-2.512,-0.171,-0.452,-0.415,-0.342,-1.132,-1.296,-1.168,-0.048
2013-08-13,-2.59,-0.203,-0.503,-0.475,-0.34,-1.069,-1.287,-1.233,-0.07
2013-08-14,-2.56,-0.202,-0.509,-0.472,-0.339,-1.038,-1.242,-1.251,-0.067
2013-08-15,-2.347,-0.196,-0.423,-0.483,-0.339,-0.906,-1.146,-1.144,-0.057
2013-08-16,-2.314,-0.204,-0.407,-0.491,-0.325,-0.887,-1.118,-1.135,-0.061
2013-08-19,-2.16,-0.188,-0.379,-0.504,-0.321,-0.768,-1.066,-1.059,-0.035
2013-08-20,-2.009,-0.148,-0.324,-0.475,-0.326,-0.736,-1.073,-0.929,-0.007
2013-08-21,-1.853,-0.148,-0.297,-0.497,-0.323,-0.588,-1.014,-0.838,-0.001
2013-08-22,-1.914,-0.152,-0.32,-0.517,-0.316,-0.609,-1.029,-0.886,0.001
2013-08-23,-2.04,-0.147,-0.372,-0.503,-0.325,-0.693,-1.085,-0.953,-0.002
2013-08-26,-1.951,-0.147,-0.356,-0.48,-0.313,-0.655,-1.042,-0.906,-0.003
2013-08-27,-1.6,-0.116,-0.263,-0.426,-0.349,-0.446,-0.938,-0.709,0.047
2013-08-28,-1.506,-0.122,-0.237,-0.448,-0.339,-0.36,-0.934,-0.624,0.052
2013-08-29,-1.547,-0.116,-0.271,-0.446,-0.332,-0.382,-0.902,-0.693,0.048
2013-08-30,-1.453,-0.123,-0.247,-0.444,-0.339,-0.3,-0.876,-0.615,0.038
2013-09-03,-1.547,-0.145,-0.336,-0.492,-0.343,-0.231,-0.883,-0.685,0.021
2013-09-04,-1.682,-0.142,-0.366,-0.505,-0.355,-0.314,-0.961,-0.742,0.021
2013-09-05,-1.729,-0.153,-0.388,-0.547,-0.355,-0.286,-0.965,-0.768,0.004
2013-09-06,-1.753,-0.143,-0.379,-0.497,-0.346,-0.388,-0.98,-0.776,0.003
2013-09-09,-1.936,-0.143,-0.446,-0.507,-0.347,-0.493,-1.027,-0.898,-0.011
2013-09-10,-2.168,-0.163,-0.513,-0.547,-0.358,-0.587,-1.105,-1.033,-0.03
2013-09-11,-2.279,-0.164,-0.525,-0.534,-0.368,-0.688,-1.145,-1.101,-0.033
2013-09-12,-2.279,-0.173,-0.511,-0.52,-0.37,-0.705,-1.139,-1.095,-0.045
2013-09-13,-2.315,-0.169,-0.515,-0.504,-0.361,-0.766,-1.14,-1.136,-0.039
2013-09-16,-2.367,-0.193,-0.545,-0.487,-0.364,-0.778,-1.168,-1.141,-0.058
2013-09-17,-2.39,-0.19,-0.535,-0.49,-0.365,-0.81,-1.193,-1.143,-0.054
2013-09-18,-2.475,-0.167,-0.581,-0.45,-0.356,-0.921,-1.281,-1.162,-0.032
2013-09-19,-2.72,-0.232,-0.62,-0.466,-0.381,-1.021,-1.331,-1.305,-0.084
2013-09-20,-2.719,-0.238,-0.585,-0.468,-0.409,-1.019,-1.318,-1.328,-0.073
2013-09-23,-2.648,-0.223,-0.566,-0.444,-0.408,-1.007,-1.272,-1.309,-0.067
2013-09-24,-2.611,-0.192,-0.552,-0.412,-0.431,-1.024,-1.271,-1.291,-0.049
2013-09-25,-2.599,-0.182,-0.529,-0.395,-0.457,-1.036,-1.296,-1.262,-0.041
2013-09-26,-2.647,-0.193,-0.554,-0.407,-0.438,-1.055,-1.287,-1.309,-0.051
2013-09-27,-2.541,-0.177,-0.529,-0.375,-0.433,-1.027,-1.228,-1.266,-0.047
2013-09-30,-2.12,-0.137,-0.333,-0.373,-0.403,-0.874,-1.091,-1.038,0.009
2013-10-01,-2.269,-0.154,-0.367,-0.387,-0.423,-0.938,-1.162,-1.101,-0.006
2013-10-02,-2.191,-0.153,-0.325,-0.368,-0.418,-0.927,-1.137,-1.053,-0.001
2013-10-03,-2.189,-0.157,-0.301,-0.36,-0.43,-0.941,-1.11,-1.072,-0.007
2013-10-04,-2.289,-0.177,-0.307,-0.375,-0.435,-0.995,-1.153,-1.115,-0.021
2013-10-07,-2.116,-0.183,-0.263,-0.347,-0.436,-0.887,-1.052,-1.046,-0.018
2013-10-08,-2.069,-0.191,-0.226,-0.349,-0.453,-0.85,-1.007,-1.039,-0.023
2013-10-09,-2.016,-0.192,-0.224,-0.359,-0.447,-0.794,-1.016,-0.973,-0.027
2013-10-10,-2.392,-0.224,-0.32,-0.391,-0.465,-0.992,-1.177,-1.175,-0.04
2013-10-11,-2.642,-0.232,-0.365,-0.399,-0.495,-1.151,-1.264,-1.327,-0.051
2013-10-14,-2.592,-0.239,-0.373,-0.397,-0.453,-1.13,-1.242,-1.297,-0.053
2013-10-15,-2.631,-0.264,-0.375,-0.402,-0.521,-1.069,-1.204,-1.36,-0.067
2013-10-16,-2.8,-0.264,-0.41,-0.402,-0.495,-1.229,-1.344,-1.385,-0.071
2013-10-17,-2.961,-0.267,-0.433,-0.362,-0.485,-1.414,-1.408,-1.485,-0.068
2013-10-18,-3.143,-0.289,-0.463,-0.346,-0.479,-1.566,-1.463,-1.588,-0.092
2013-10-21,-3.172,-0.305,-0.476,-0.36,-0.482,-1.549,-1.476,-1.595,-0.101
2013-10-22,-3.277,-0.293,-0.495,-0.331,-0.494,-1.664,-1.516,-1.67,-0.091
2013-10-23,-3.162,-0.294,-0.438,-0.306,-0.492,-1.632,-1.513,-1.567,-0.082
2013-10-24,-3.235,-0.297,-0.45,-0.303,-0.519,-1.666,-1.531,-1.627,-0.077
2013-10-25,-3.184,-0.289,-0.416,-0.298,-0.514,-1.667,-1.545,-1.568,-0.071
2013-10-28,-3.21,-0.291,-0.445,-0.301,-0.509,-1.664,-1.539,-1.601,-0.07
2013-10-29,-3.238,-0.291,-0.451,-0.297,-0.536,-1.663,-1.547,-1.622,-0.069
2013-10-30,-3.19,-0.297,-0.455,-0.291,-0.529,-1.618,-1.512,-1.601,-0.077
2013-10-31,-3.072,-0.333,-0.426,-0.283,-0.515,-1.515,-1.46,-1.51,-0.102
2013-11-01,-2.952,-0.332,-0.404,-0.295,-0.521,-1.4,-1.45,-1.413,-0.089
2013-11-04,-3.016,-0.333,-0.414,-0.288,-0.516,-1.465,-1.479,-1.456,-0.081
2013-11-05,-2.908,-0.325,-0.396,-0.309,-0.51,-1.368,-1.45,-1.386,-0.072
2013-11-06,-3.0,-0.325,-0.417,-0.307,-0.514,-1.437,-1.496,-1.44,-0.064
2013-11-07,-2.861,-0.321,-0.37,-0.268,-0.51,-1.392,-1.407,-1.401,-0.053
2013-11-08,-2.924,-0.327,-0.368,-0.325,-0.531,-1.373,-1.462,-1.415,-0.047
2013-11-11,-2.972,-0.328,-0.381,-0.328,-0.525,-1.41,-1.479,-1.444,-0.049
2013-11-12,-2.947,-0.319,-0.396,-0.348,-0.529,-1.355,-1.456,-1.452,-0.039
2013-11-13,-2.967,-0.296,-0.39,-0.314,-0.537,-1.43,-1.501,-1.446,-0.02
2013-11-14,-3.074,-0.298,-0.45,-0.313,-0.545,-1.468,-1.536,-1.506,-0.032
2013-11-15,-3.187,-0.313,-0.495,-0.319,-0.55,-1.51,-1.576,-1.561,-0.05
2013-11-18,-3.2,-0.324,-0.507,-0.303,-0.552,-1.514,-1.569,-1.558,-0.073
2013-11-19,-3.195,-0.333,-0.484,-0.322,-0.558,-1.498,-1.557,-1.562,-0.076
